@relation segment

@attribute original numeric
@attribute Sobel_filter_0.0 numeric
@attribute Hessian_0.0 numeric
@attribute Hessian_Trace_0.0 numeric
@attribute Hessian_Determinant_0.0 numeric
@attribute Hessian_Eigenvalue_1_0.0 numeric
@attribute Hessian_Eigenvalue_2_0.0 numeric
@attribute Hessian_Orientation_0.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_0.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_0.0 numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Sobel_filter_1.0 numeric
@attribute Hessian_1.0 numeric
@attribute Hessian_Trace_1.0 numeric
@attribute Hessian_Determinant_1.0 numeric
@attribute Hessian_Eigenvalue_1_1.0 numeric
@attribute Hessian_Eigenvalue_2_1.0 numeric
@attribute Hessian_Orientation_1.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_1.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_1.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Sobel_filter_2.0 numeric
@attribute Hessian_2.0 numeric
@attribute Hessian_Trace_2.0 numeric
@attribute Hessian_Determinant_2.0 numeric
@attribute Hessian_Eigenvalue_1_2.0 numeric
@attribute Hessian_Eigenvalue_2_2.0 numeric
@attribute Hessian_Orientation_2.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_2.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_2.0 numeric
@attribute Difference_of_gaussians_2.0_1.0 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Sobel_filter_4.0 numeric
@attribute Hessian_4.0 numeric
@attribute Hessian_Trace_4.0 numeric
@attribute Hessian_Determinant_4.0 numeric
@attribute Hessian_Eigenvalue_1_4.0 numeric
@attribute Hessian_Eigenvalue_2_4.0 numeric
@attribute Hessian_Orientation_4.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_4.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_4.0 numeric
@attribute Difference_of_gaussians_4.0_1.0 numeric
@attribute Difference_of_gaussians_4.0_2.0 numeric
@attribute Gaussian_blur_8.0 numeric
@attribute Sobel_filter_8.0 numeric
@attribute Hessian_8.0 numeric
@attribute Hessian_Trace_8.0 numeric
@attribute Hessian_Determinant_8.0 numeric
@attribute Hessian_Eigenvalue_1_8.0 numeric
@attribute Hessian_Eigenvalue_2_8.0 numeric
@attribute Hessian_Orientation_8.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_8.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_8.0 numeric
@attribute Difference_of_gaussians_8.0_1.0 numeric
@attribute Difference_of_gaussians_8.0_2.0 numeric
@attribute Difference_of_gaussians_8.0_4.0 numeric
@attribute Gaussian_blur_16.0 numeric
@attribute Sobel_filter_16.0 numeric
@attribute Hessian_16.0 numeric
@attribute Hessian_Trace_16.0 numeric
@attribute Hessian_Determinant_16.0 numeric
@attribute Hessian_Eigenvalue_1_16.0 numeric
@attribute Hessian_Eigenvalue_2_16.0 numeric
@attribute Hessian_Orientation_16.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_16.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_16.0 numeric
@attribute Difference_of_gaussians_16.0_1.0 numeric
@attribute Difference_of_gaussians_16.0_2.0 numeric
@attribute Difference_of_gaussians_16.0_4.0 numeric
@attribute Difference_of_gaussians_16.0_8.0 numeric
@attribute Membrane_projections_0_19_1 numeric
@attribute Membrane_projections_1_19_1 numeric
@attribute Membrane_projections_2_19_1 numeric
@attribute Membrane_projections_3_19_1 numeric
@attribute Membrane_projections_4_19_1 numeric
@attribute Membrane_projections_5_19_1 numeric
@attribute class {'class 1','class 2'}

@data
1,2.828427,10.34408,14,44,10.162277,3.837722,1.338973,3920,20,0.885356,2.771273,10.171871,13.98344,45.795723,9.477049,4.506392,1.368581,2415.60376,12.353717,0.535972,2.269538,8.521885,12.027475,35.880871,6.767624,5.259851,-0.871111,164.433823,1.13669,0.349385,0.67634,1.185396,3.563893,4.9719,5.84299,3.306874,1.665026,-0.843189,33.318104,1.347831,0.209017,-0.140368,0.856612,1.166059,1.357315,1.557795,0.223221,1.654638,-0.096842,-1.249135,3.722212,1.533841,0.028745,-0.32064,-0.180272,1.052978,0.966135,0.433324,0.480823,0.014216,0.535646,-0.054823,-1.257462,0.040303,0.174327,-0.167621,-0.517006,-0.376638,-0.196366,0.916667,1.210526,0.578947,9.166666,0.195926,0.892544,'class 2'
0,3.162278,20.099751,28,188,18,10,-1.178097,25088,32,0.075891,2.865134,18.902575,26.300175,165.427933,17.022259,9.277915,-1.192274,20742.28125,29.987431,0.341388,1.493414,11.764822,16.302347,63.036522,10.760814,5.541534,-1.240428,3619.857178,13.62044,-0.265497,0.562169,0.794265,3.427901,4.811199,5.649916,2.929039,1.88216,-1.06958,12.684387,0.547978,-0.486277,-0.22078,0.724843,0.997108,1.339715,1.532883,0.214829,1.629694,-0.096812,-1.261586,3.502062,1.490411,-0.648951,-0.383454,-0.162674,0.938968,0.907493,0.5058,0.551495,0.014218,0.627369,-0.075874,-1.269335,0.075208,0.247275,-0.863077,-0.59758,-0.3768,-0.214126,0.822222,1.184211,0.473684,8.222222,0.211785,0.815789,'class 2'
0,2.828427,20.273134,18,-68,26.262676,-8.262676,-0.305363,193104,596,0.043654,2.547433,18.017763,16.087353,-51.299408,23.275232,-7.18788,-0.298976,120084.703125,464.00058,0.359486,1.179939,7.590184,7.081278,-5.61361,9.565543,-2.484265,-0.236301,3640.437256,72.598938,-0.315832,0.503704,0.549465,2.018812,2.614612,1.359932,2.142909,0.471703,-0.174283,9.546513,1.396466,-0.460051,-0.144218,0.613183,0.838796,1.226422,1.40892,0.184477,1.494127,-0.085206,-1.249467,2.475656,1.247146,-0.56953,-0.253698,-0.109479,0.832555,0.841004,0.55687,0.60083,0.013772,0.691509,-0.090679,-1.278094,0.110432,0.305909,-0.788901,-0.473069,-0.328851,-0.219371,0.709064,1.052632,0.5,7.090644,0.169246,0.671053,'class 2'
2,2,25.670996,-30,116,-0.235177,-29.764824,-0.145728,392400,436,1.727055,1.796749,22.743343,-25.890514,72.727348,0.828073,-26.718588,-0.143535,254325.125,379.409241,0.650198,0.643222,8.898632,-6.852008,-16.881723,4.139606,-10.991613,-0.116578,5374.691895,114.476906,1.076858,0.43572,0.475785,1.390989,0.938504,-0.535719,1.698818,-0.760315,-0.076104,2.663214,3.023667,1.291335,0.214478,0.505656,0.6537,1.076771,1.197344,0.08631,1.336369,-0.139025,-1.242143,1.560355,1.088392,1.221399,0.144541,-0.069937,0.712998,0.74836,0.58592,0.619466,0.008181,0.728668,-0.109202,-1.295159,0.134697,0.351014,1.014057,-0.062801,-0.277278,-0.207342,0.571784,0.842105,0.444444,5.717836,0.117319,0.527047,'class 2'
0,2,16.583124,-14,-64,8.033297,-22.033297,-1.211381,88592,452,0.080775,1.840052,15.184159,-13.198438,-47.014027,6.859141,-20.057579,-1.220333,63104.351563,362.254883,0.437471,0.985997,7.60271,-7.769119,-1.25384,1.83272,-9.601839,-1.275574,3945.957764,65.374573,-0.356696,0.380173,0.464849,1.354364,0.105008,-1.014378,1.478782,-1.373774,-1.337712,0.044862,4.068539,-0.299399,0.057297,0.42703,0.490487,0.940323,0.921928,-0.057907,1.196347,-0.27442,-1.280093,0.919288,1.081578,-0.346255,0.010441,-0.046856,0.608109,0.654751,0.582684,0.603047,0.000983,0.725631,-0.122583,-1.310952,0.130823,0.359733,-0.527334,-0.170638,-0.227935,-0.181079,0.49576,0.722222,0.315789,4.957603,0.153951,0.486842,'class 2'
1,2,18.193405,-6,-160,15.384776,-21.384777,-1.373401,24336,676,0.882093,1.767567,16.889305,-5.36353,-139.921875,14.471294,-19.834824,-1.365853,16928.349609,588.454895,0.405213,0.824038,9.838214,-2.327717,-51.816738,9.148396,-11.476114,-1.320351,1152.385498,212.685226,0.47688,0.33135,0.317323,2.752793,0.359663,-4.454191,3.175338,-2.815675,-1.267282,2.321462,17.946121,0.550743,0.073863,0.373318,0.38315,0.817379,0.73254,-0.104612,1.057306,-0.324766,-1.2672,0.512499,0.95506,0.508775,0.031895,-0.041968,0.532688,0.582814,0.564234,0.580388,-0.000884,0.702739,-0.122351,-1.315949,0.114659,0.340386,0.349406,-0.127475,-0.201338,-0.15937,0.399269,0.605263,0.184211,3.99269,0.142401,0.392544,'class 2'
0,2.828427,5.91608,6,-4,8.099019,-2.09902,1.079399,1872,52,0.040388,2.6592,5.526948,5.744613,-2.907662,7.596247,-1.851634,1.052321,1472.856445,44.631229,0.234254,1.647938,3.7236,3.954782,-1.068307,5.132825,-1.178043,1.026019,311.453674,19.91353,-0.193866,0.303072,0.367187,2.268971,1.212935,-2.013389,2.788756,-1.575821,1.374137,14.012954,9.524768,-0.262684,-0.068817,0.332522,0.253698,0.614166,0.278179,-0.153822,0.727593,-0.449414,-1.463669,0.053601,0.692673,-0.292134,-0.098268,-0.02945,0.439761,0.482279,0.506598,0.497802,-0.011528,0.632254,-0.134452,-1.343033,0.072835,0.293919,-0.399373,-0.205507,-0.13669,-0.107239,0.370614,0.526316,0.222222,3.706141,0.10527,0.355263,'class 2'
0,2,15.588457,18,36,18.486834,-0.486833,0.231824,58320,180,0.037132,1.809925,14.412421,16.801132,32.687851,17.104778,-0.303646,0.257418,42772.636719,151.526611,0.152612,1.120233,7.948858,9.82808,13.064198,9.622244,0.205836,0.472384,4282.308105,44.33437,-0.11548,0.277101,0.511997,1.511818,1.486773,-0.516862,2.205909,-0.719136,0.949297,9.456376,4.277944,-0.239969,-0.124489,0.299767,0.203822,0.421498,0.061242,-0.086955,0.449889,-0.388647,1.569655,0.001319,0.351572,-0.262635,-0.147155,-0.022666,0.373652,0.408973,0.449706,0.428442,-0.01444,0.561585,-0.133144,-1.358835,0.044298,0.241324,-0.336521,-0.22104,-0.096552,-0.073886,0.310526,0.447368,0.166667,3.105263,0.080818,0.324561,'class 2'
0,1.414214,14.96663,16,-16,20.649111,-4.649111,1.017222,81920,320,0.001638,1.190337,13.670696,14.601212,-13.424381,18.852509,-4.251297,1.019299,56900.328125,266.892883,0.084665,0.146913,7.553176,8.316323,-1.323828,10.259659,-1.943336,1.021655,5149.506348,74.456543,-0.083027,0.224955,0.313915,2.280432,2.653456,0.221851,3.080784,-0.427328,0.939525,43.325184,6.153422,-0.223317,-0.14029,0.289259,0.218179,0.3623,0.195326,-0.047857,0.436469,-0.241143,1.463464,0.008759,0.229579,-0.287621,-0.204594,-0.064304,0.362372,0.397401,0.437339,0.411718,-0.015381,0.545739,-0.134021,-1.36779,0.039164,0.231037,-0.360734,-0.277707,-0.137417,-0.073113,0.289327,0.394737,0.194444,2.893275,0.065572,0.315789,'class 2'
0,2,14.525839,2,-108,15.764823,-13.764823,1.425068,1744,436,0.037128,1.800071,13.198383,2.332839,-88.211388,14.550881,-12.218042,1.422335,1949.850708,358.287628,0.131135,0.738706,6.943988,4.022432,-17.629938,8.595277,-4.572845,1.37293,1402.797974,86.699707,-0.094007,0.194354,0.219096,2.343576,2.807028,0.760527,2.958714,-0.151686,1.066362,38.115005,4.837296,-0.157226,-0.063219,0.276731,0.231097,0.347296,0.309856,-0.015303,0.435303,-0.125448,1.370078,0.015095,0.157221,-0.239602,-0.145596,-0.082377,0.350836,0.386722,0.425932,0.399412,-0.014923,0.530782,-0.131369,-1.375328,0.034973,0.219222,-0.313708,-0.219701,-0.156482,-0.074106,0.247222,0.388889,0.111111,2.472222,0.087134,0.25731,'class 2'
0,0,15.748015,20,68,18,2,1.178097,51200,128,0.000004,0.107345,14.383631,18.238953,55.537399,16.552841,1.686112,1.162123,36762.125,110.509811,0.03124,0.410943,7.044847,8.853167,10.966637,8.580619,0.272548,1.023464,2705.002686,34.512024,-0.031237,0.1681,0.165919,1.883996,2.335105,0.553367,2.440196,-0.105091,0.72121,17.662672,3.239244,-0.168096,-0.13686,0.239326,0.212815,0.251013,0.261036,0.000473,0.312517,-0.051481,1.30741,0.004514,0.066247,-0.239322,-0.208085,-0.071226,0.296664,0.327976,0.368191,0.340685,-0.012567,0.458728,-0.118043,-1.382314,0.019306,0.166332,-0.29666,-0.265423,-0.128564,-0.057338,0.226316,0.333333,0.131579,2.263158,0.068413,0.229532,'class 2'
0,1.414214,11.445523,10,-56,17.727922,-7.727922,0.785398,32400,324,0.001631,1.297667,10.792293,9.579705,-47.622482,16.669682,-7.089976,0.776363,25903.275391,282.260681,0.063061,0.60232,6.738025,6.354768,-14.684823,10.217355,-3.862586,0.719432,4002.866699,99.122375,-0.06143,0.152584,0.144237,1.717015,1.755672,-0.531605,2.491652,-0.73598,0.641616,16.055527,5.208804,-0.150952,-0.089523,0.204066,0.197253,0.187757,0.200614,0.002065,0.226768,-0.026154,1.403446,0.001287,0.031985,-0.202435,-0.141005,-0.051482,0.250123,0.278016,0.313974,0.291002,-0.008991,0.39111,-0.100108,-1.382356,0.010217,0.120648,-0.248491,-0.187062,-0.097539,-0.046057,0.218129,0.263158,0.157895,2.181287,0.034042,0.222222,'class 2'
0,0,14.798649,18,28,19.29563,-1.29563,0.924548,68688,212,0.000004,0.125653,13.727201,16.558807,20.589275,18.073202,-1.514395,0.919741,52600.574219,191.837006,0.026625,0.60487,7.664597,8.577477,-2.827986,10.803531,-2.226054,0.879204,6245.255371,84.885033,-0.026622,0.14544,0.244441,1.637073,1.657659,-0.605753,2.436754,-0.779096,0.836357,14.208619,5.170846,-0.145436,-0.118814,0.190322,0.200328,0.215301,0.183612,-0.006536,0.264802,-0.08119,1.48564,0.002018,0.059855,-0.190319,-0.163697,-0.044883,0.24006,0.270965,0.306275,0.292968,-0.005928,0.380517,-0.087549,-1.377786,0.009402,0.109543,-0.240056,-0.213434,-0.09462,-0.049737,0.196345,0.277778,0.078947,1.96345,0.053757,0.202485,'class 2'
0,1.414214,14.696939,12,-44,18.649111,-6.649111,1.338973,46080,320,0.001635,1.416307,13.460864,10.736736,-39.465675,17.054689,-6.317953,1.344911,31486.919922,273.140198,0.073397,1.283534,6.815241,4.582365,-14.415699,8.56258,-3.980216,1.356989,1651.726318,78.660866,-0.071762,0.156231,0.396857,1.269351,0.687047,-0.752839,1.663257,-0.97621,1.217861,1.644277,3.483391,-0.154596,-0.082834,0.176329,0.205747,0.235028,0.142082,-0.017534,0.283554,-0.141472,-1.557048,0.001823,0.090323,-0.174695,-0.102932,-0.020099,0.229878,0.263715,0.299614,0.297386,-0.002553,0.370787,-0.073401,-1.369757,0.008725,0.098652,-0.228243,-0.156481,-0.073647,-0.053549,0.182164,0.315789,0.105263,1.821637,0.069745,0.162281,'class 2'
0,2,14.96663,4,-112,17.231546,-13.231546,-1.380543,7424,464,0.037128,1.882436,13.688004,3.909366,-92.704369,15.848937,-11.939571,-1.380418,5900.829102,386.100586,0.131043,1.26255,6.874817,2.643126,-22.041555,8.21911,-5.575984,-1.365037,664.745117,95.152328,-0.093915,0.16049,0.422442,1.297192,-0.026739,-0.855122,1.29453,-1.321269,-1.479416,0.002446,3.421202,-0.123361,-0.029447,0.161044,0.211143,0.239195,0.12598,-0.0214,0.288234,-0.162254,-1.449842,0.00161,0.10147,-0.123915,-0.030001,-0.000554,0.219755,0.256084,0.293867,0.302983,0.000839,0.361783,-0.0588,-1.358144,0.008119,0.088445,-0.182627,-0.088712,-0.059265,-0.058711,0.163158,0.315789,0.083333,1.631579,0.067047,0.152778,'class 2'
0,1.414214,12.4499,14,-4,17.29563,-3.29563,-0.924548,41552,212,0.001632,1.301126,11.431938,12.778379,-4.23711,15.882224,-3.103845,-0.936413,29430.095703,180.235413,0.067852,0.758251,5.726936,5.495625,-7.192363,8.177883,-2.682259,-1.017453,1781.045898,58.97134,-0.06622,0.147583,0.370988,1.141838,-0.14441,-0.876559,1.25578,-1.40019,-1.161475,0.073555,3.527091,-0.145952,-0.079732,0.144084,0.212404,0.225965,0.167222,-0.014051,0.288754,-0.121533,-1.316055,0.002354,0.084168,-0.142452,-0.076232,0.0035,0.209884,0.247955,0.288752,0.308386,0.003945,0.353343,-0.044957,-1.343149,0.007544,0.079322,-0.208252,-0.142032,-0.062301,-0.0658,0.171784,0.277778,0.027778,1.717836,0.073321,0.171053,'class 2'
0,1.414214,7.681146,10,20,8.162277,1.837722,1.338973,2000,20,0.001634,1.242851,6.861397,8.885293,15.790913,7.251987,1.633306,1.434062,1246.18396,15.784784,0.068644,0.388956,3.060714,3.241974,-0.115037,3.963053,-0.721079,-1.177882,115.304787,10.970545,-0.06701,0.124728,0.309066,0.829476,-0.142978,-0.594028,1.023169,-1.166147,-0.9708,0.048992,2.396554,-0.123093,-0.056083,0.126162,0.20471,0.234226,0.267261,0.004085,0.299594,-0.032332,-1.122818,0.003935,0.055087,-0.124528,-0.057518,-0.001435,0.200453,0.239287,0.283827,0.312272,0.006491,0.345279,-0.033006,-1.325382,0.006977,0.07155,-0.198819,-0.131809,-0.075725,-0.074291,0.150439,0.333333,0.027778,1.504386,0.086677,0.148392,'class 2'
0,2,9.165152,-4,-36,6.944272,-10.944272,1.409921,2560,160,0.037125,1.724183,8.078217,-3.599315,-27.634102,6.058188,-9.657503,1.413233,1599.840454,123.491478,0.118975,0.51881,2.695513,-1.476843,-2.578947,1.761264,-3.238107,1.493975,27.256472,12.496854,-0.081849,0.096233,0.284098,0.499754,-0.045864,-0.246221,0.679559,-0.725423,-0.740825,0.002076,0.986987,-0.059108,0.022742,0.108992,0.18518,0.298092,0.39918,0.030794,0.334064,0.065115,-0.848822,0.005763,0.036167,-0.071867,0.009983,-0.012759,0.191632,0.230114,0.278558,0.313508,0.008264,0.337352,-0.023844,-1.30589,0.006411,0.065231,-0.154507,-0.072657,-0.095399,-0.08264,0.131433,0.210526,0.083333,1.314327,0.039791,0.131579,'class 2'
0,2,8,-8,0,1.656854,-9.656855,0,4096,64,0.037125,1.764167,7.200314,-7.353611,1.115537,1.303829,-8.657441,0,2682.877197,49.613449,0.113874,0.705221,2.987181,-3.312892,1.022656,0.198902,-3.511793,-0.031197,75.560524,6.884628,-0.076749,0.071266,0.266004,0.865648,0.501812,-0.2948,1.096783,-0.594971,-0.266025,0.360352,1.431017,-0.034141,0.042608,0.111909,0.188095,0.446855,0.626263,0.094573,0.396533,0.22973,-0.70086,0.005456,0.013912,-0.074784,0.001965,-0.040643,0.212054,0.256178,0.308622,0.345106,0.009083,0.375983,-0.030877,-1.294928,0.009857,0.082767,-0.174929,-0.09818,-0.140788,-0.100145,0.169006,0.289474,0.105263,1.690058,0.056594,0.162281,'class 2'
0,0,1.732051,2,0,2.414214,-0.414214,-0.785398,16,4,0,0.002307,1.783828,2.151767,0.297061,2.387726,-0.235959,-0.741804,15.936164,3.44186,0.000581,0.082627,1.975815,2.527253,1.08307,2.277216,0.250037,-0.451828,13.12356,2.054728,-0.000581,0.030007,0.016346,1.488751,2.07932,1.053165,1.275154,0.804166,-0.088694,0.479547,0.110915,-0.030007,-0.029426,0.118889,0.196902,0.564842,0.798095,0.158843,0.427197,0.370898,-1.145813,0.001009,0.001585,-0.118889,-0.118308,-0.088882,0.226706,0.271818,0.325855,0.358341,0.006756,0.40432,-0.045979,-1.257513,0.013019,0.101385,-0.226706,-0.226125,-0.196699,-0.107817,0.152924,0.210526,0.083333,1.52924,0.038651,0.162281,'class 2'
0,0,1.732051,2,0,2.414214,-0.414214,0.785398,16,4,0,0.002312,1.993764,2.384363,0.313859,2.680428,-0.296064,0.860901,25.183973,4.429752,0.000692,0.112596,3.154377,3.792325,1.593661,3.897048,-0.104723,1.116679,115.15567,8.007083,-0.000692,0.048003,0.275902,2.302759,2.993505,1.798302,2.43693,0.556575,1.379218,15.841989,1.767867,-0.048003,-0.047311,0.149131,0.250365,0.498254,0.679342,0.104057,0.490137,0.189206,-1.201282,0.020897,0.04528,-0.149131,-0.148439,-0.101128,0.252405,0.29975,0.351207,0.375668,0.002662,0.443254,-0.067585,-1.237733,0.018414,0.130478,-0.252405,-0.251713,-0.204401,-0.103273,0.164327,0.222222,0.105263,1.643275,0.031554,0.157895,'class 2'
0,1.414214,8.717798,8,-24,12.944272,-4.944272,0.946273,10240,160,0.001634,1.410567,7.785315,6.908174,-20.845001,11.55047,-4.642297,0.963227,6256.603516,131.102859,0.068287,1.183784,3.773468,2.56703,-6.183162,5.240932,-2.673901,1.126547,206.40274,31.32229,-0.066652,0.130761,0.619743,1.774833,1.831118,0.095758,2.134157,-0.303039,-1.508552,9.958268,2.969962,-0.129126,-0.062474,0.188534,0.283539,0.383841,0.390824,-0.016536,0.526234,-0.13541,-1.073461,0.033434,0.218887,-0.1869,-0.120247,-0.057773,0.28049,0.328628,0.376111,0.391819,-0.002581,0.482132,-0.090313,-1.218006,0.025154,0.163847,-0.278856,-0.212203,-0.149729,-0.091956,0.196784,0.315789,0.052632,1.967836,0.079005,0.197368,'class 2'
0,3.162278,9.165152,-4,-36,6.944272,-10.944272,1.409921,2560,160,0.038756,2.863035,8.168386,-3.673483,-27.799458,6.059216,-9.732699,1.431096,1682.657471,124.692307,0.171212,1.445427,3.523389,-1.214855,-5.47808,2.812236,-4.027091,-1.543226,34.517986,23.388193,-0.132456,0.166579,0.581115,1.527819,1.121406,-0.673766,1.966515,-0.845109,-1.295293,4.970616,3.952614,-0.127823,0.004634,0.194306,0.255227,0.348293,0.18965,-0.072763,0.499188,-0.309538,-1.055116,0.011762,0.327019,-0.15555,-0.023094,-0.027727,0.270356,0.311351,0.359665,0.372302,-0.004106,0.464569,-0.092267,-1.202866,0.021489,0.155033,-0.2316,-0.099144,-0.103778,-0.07605,0.180117,0.263158,0.078947,1.80117,0.065108,0.17617,'class 2'
1,1.414214,19.26136,-26,140,-5.384227,-20.615772,-0.595145,78416,116,0.883718,1.256665,16.950684,-22.921055,109.284264,-4.818327,-18.102728,-0.610921,46357.835938,88.237656,0.420478,0.835734,6.170399,-8.312678,13.7517,-1.501738,-6.810941,-0.787467,973.891602,14.093819,0.46324,0.247001,0.614749,1.086332,-0.79598,-0.688583,0.903531,-1.699511,-0.855088,2.146527,3.387914,0.636717,0.173477,0.227918,0.279175,0.384029,0.11069,-0.118642,0.548711,-0.438021,-0.992133,0.005965,0.486819,0.6558,0.19256,0.019083,0.310589,0.358285,0.400812,0.409816,-0.007619,0.519887,-0.110071,-1.200976,0.033325,0.198423,0.573129,0.109889,-0.063588,-0.082671,0.258041,0.388889,0.157895,2.580409,0.080187,0.236111,'class 2'
0,2,13.379088,14,-16,18.401754,-4.401754,0.525825,50960,260,0.040397,1.610765,11.531724,11.567425,-17.24127,15.852735,-4.285309,0.49367,27131.757813,202.770401,0.261496,0.058349,4.785618,0.829821,-11.789141,5.305982,-4.476161,0.172279,32.946308,47.845161,-0.221099,0.312026,0.283756,2.195785,-2.142764,-0.586315,0.790968,-2.933732,-0.414497,31.849409,6.936697,-0.271629,-0.050529,0.25813,0.258858,0.409668,0.039343,-0.148762,0.565838,-0.526494,-0.962306,0.000923,0.596594,-0.217733,0.003366,0.053896,0.342381,0.388844,0.42557,0.432659,-0.010716,0.555489,-0.12283,-1.188889,0.043065,0.230058,-0.301984,-0.080885,-0.030355,-0.084251,0.285234,0.444444,0.166667,2.852339,0.09933,0.243421,'class 2'
1,2,15.748015,-20,68,-2,-18,-0.392699,51200,128,0.885349,1.767422,14.210014,-17.974524,55.121456,-1.824941,-16.149582,-0.355354,33147.613281,102.597672,0.478167,0.742355,7.520654,-9.006256,12.022213,-0.439644,-8.566612,-0.125336,2678.648438,33.023808,0.407182,0.312976,0.180977,2.003097,-2.130481,0.15183,0.336834,-2.467315,-0.248165,17.845457,3.931627,0.572373,0.16519,0.276467,0.256625,0.399469,0.227677,-0.099707,0.588531,-0.360854,-1.008549,0.023361,0.450666,0.608882,0.2017,0.036509,0.375721,0.420713,0.45062,0.462265,-0.010259,0.588013,-0.125747,-1.183529,0.054432,0.254727,0.509629,0.102446,-0.062744,-0.099254,0.314766,0.444444,0.236842,3.147661,0.0715,0.297515,'class 2'
0,3.162278,6.928203,-8,0,1.656854,-9.656855,0.785398,4096,64,0.075888,2.865573,6.762766,-8.183475,4.500132,0.856431,-9.039906,0.798336,3279.400635,48.968739,0.301816,1.508317,4.725281,-6.232579,7.193853,-0.87245,-5.360129,0.987218,391.155273,10.069632,-0.225929,0.251919,0.352997,0.521599,0.397735,-0.148507,0.812147,-0.414411,0.866574,0.118997,0.752222,-0.176031,0.049898,0.288415,0.280741,0.499896,0.525019,-0.005896,0.64931,-0.124291,-1.177174,0.082481,0.29923,-0.212527,0.013402,-0.036496,0.410742,0.454458,0.475844,0.498279,-0.005406,0.6165,-0.118221,-1.18604,0.067013,0.269907,-0.334854,-0.108925,-0.158823,-0.122327,0.338743,0.526316,0.184211,3.387427,0.100881,0.333333,'class 2'
0,1.414214,12.649111,16,48,13.656855,2.343146,1.570796,16384,64,0.001635,1.362142,11.936057,14.791474,38.140976,13.150032,1.641442,1.547375,14488.957031,66.223816,0.07457,1.003709,7.837521,8.389138,4.171433,9.375877,-0.986739,1.46356,3778.709473,53.691902,-0.072935,0.208616,0.135599,2.975112,3.693228,2.255665,3.366033,0.327194,1.314672,62.979252,4.617271,-0.206981,-0.134046,0.322037,0.35,0.646371,0.751096,0.058621,0.781543,-0.030447,-1.252596,0.185978,0.329664,-0.320402,-0.247467,-0.113421,0.468045,0.515617,0.510648,0.541152,-0.001953,0.658299,-0.117147,-1.188686,0.088047,0.300658,-0.46641,-0.393475,-0.259429,-0.146008,0.336403,0.5,0.184211,3.364035,0.097501,0.319444,'class 2'
0,0,16.822603,22,96,18.071068,3.928932,-1.249046,48400,100,0.000004,0.150156,15.985683,20.794582,85.341431,17.144476,3.650107,-1.29651,39370.917969,91.048988,0.032189,0.558528,10.943717,13.602365,32.624203,12.022655,1.57971,-1.556584,10088.923828,54.527546,-0.032186,0.222812,0.415796,3.685204,4.776937,4.475019,3.956755,0.820182,1.318054,112.248322,4.919046,-0.222808,-0.190622,0.365388,0.434225,0.757211,0.923471,0.123653,0.884929,0.038542,-1.249705,0.30546,0.358185,-0.365384,-0.333198,-0.142576,0.532692,0.580603,0.537263,0.577051,0.003139,0.688797,-0.111745,-1.190554,0.106701,0.320434,-0.532688,-0.500503,-0.30988,-0.167304,0.36769,0.526316,0.210526,3.676901,0.098699,0.391813,'class 2'
0,1.414214,11.789826,14,24,14.071068,-0.071068,1.249046,19600,100,0.001635,1.302282,11.469662,13.683216,24.229568,13.561435,0.121782,1.270327,16909.177734,90.312134,0.07452,0.805406,9.200738,11.142548,18.8239,10.513984,0.628564,1.370649,6066.375,48.860764,-0.072885,0.232882,0.512054,3.25689,3.83117,1.877873,3.808516,0.022655,1.354531,105.187027,7.166371,-0.231248,-0.158363,0.344699,0.409589,0.70102,0.82077,0.084377,0.820357,0.000413,-1.364768,0.226455,0.336154,-0.343064,-0.270179,-0.111816,0.509576,0.554543,0.53096,0.578827,0.009743,0.674167,-0.09534,-1.200907,0.099196,0.29607,-0.507942,-0.435056,-0.276694,-0.164877,0.366667,0.578947,0.210526,3.666667,0.123818,0.337719,'class 2'
