@relation segment

@attribute original numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Mean_1.0 numeric
@attribute Variance_1.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Difference_of_Gaussian_1.0_2.0 numeric
@attribute Mean_2.0 numeric
@attribute Variance_2.0 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Difference_of_Gaussian_1.0_4.0 numeric
@attribute Difference_of_Gaussian_2.0_4.0 numeric
@attribute Mean_4.0 numeric
@attribute Variance_4.0 numeric
@attribute Gaussian_blur_8.0 numeric
@attribute Difference_of_Gaussian_1.0_8.0 numeric
@attribute Difference_of_Gaussian_2.0_8.0 numeric
@attribute Difference_of_Gaussian_4.0_8.0 numeric
@attribute Mean_8.0 numeric
@attribute Variance_8.0 numeric
@attribute class {Spot,NotSpot}

@data
4,2.006624,2,1.666667,1.868929,-0.137695,1.848485,1.132576,1.840524,-0.1661,-0.028405,1.791489,2.148645,1.815639,-0.190985,-0.053289,-0.024885,1.731548,2.131154,NotSpot
1,2.111904,2.428571,1.285714,1.851941,-0.259963,2.242424,1.751894,1.832921,-0.278983,-0.01902,1.693617,2.076669,1.8129,-0.299004,-0.039041,-0.020021,1.733508,2.114556,NotSpot
3,2.220388,3,2.333333,1.819302,-0.401086,2.333333,2.229167,1.825315,-0.395074,0.006013,1.659575,1.875068,1.810187,-0.410201,-0.009115,-0.015128,1.73612,2.136858,NotSpot
3,2.06495,2,1.333333,1.774255,-0.290695,2.090909,1.710227,1.818419,-0.246532,0.044164,1.659575,1.772504,1.807401,-0.257549,0.033146,-0.011018,1.751796,2.246851,NotSpot
0,1.792081,2,1.333333,1.734417,-0.057664,1.848485,1.507576,1.813281,0.0212,0.078864,1.621277,1.894417,1.804703,0.012622,0.070286,-0.008578,1.740039,2.235644,NotSpot
1,1.736732,1.142857,0.47619,1.719622,-0.01711,1.878788,1.484848,1.810383,0.07365,0.09076,1.591489,1.926423,1.801921,0.065189,0.082299,-0.008462,1.745918,2.228864,NotSpot
2,1.842344,2,2.666667,1.740557,-0.101787,1.787879,2.484848,1.810072,-0.032272,0.069515,1.612766,1.9477,1.799176,-0.043168,0.058619,-0.010895,1.72371,2.20662,NotSpot
0,2.021783,2.285714,2.904762,1.790735,-0.231048,2.030303,2.217803,1.811924,-0.209859,0.021189,1.676596,2.305219,1.796408,-0.225375,0.005674,-0.015516,1.737427,2.215977,NotSpot
5,2.23313,2.571429,2.952381,1.849774,-0.383357,2.212121,2.359848,1.81519,-0.41794,-0.034583,1.66383,2.360866,1.793635,-0.439496,-0.056139,-0.021556,1.734161,2.139087,NotSpot
1,2.226083,2.285714,2.904762,1.893597,-0.332486,2.242424,3.189394,1.81894,-0.407143,-0.074657,1.723404,2.81633,1.790897,-0.435186,-0.1027,-0.028043,1.718485,2.104357,NotSpot
0,2.167683,2.714286,6.571429,1.912744,-0.254938,2.151515,2.820076,1.822256,-0.345427,-0.090488,1.770213,2.664921,1.788155,-0.379528,-0.124589,-0.034101,1.714566,2.064226,NotSpot
2,2.144973,2,2,1.913948,-0.231025,2.212121,2.922348,1.824448,-0.320525,-0.0895,1.838298,2.606219,1.785486,-0.359487,-0.128462,-0.038962,1.70934,2.048141,NotSpot
1,2.167694,2,1,1.908925,-0.258768,2.121212,2.547348,1.824805,-0.342888,-0.08412,1.808511,2.471722,1.782943,-0.384751,-0.125983,-0.041863,1.726323,2.093026,NotSpot
2,2.152585,2.857143,3.142857,1.902504,-0.250081,2.212121,2.547348,1.822572,-0.330013,-0.079933,1.838298,2.469467,1.780535,-0.372051,-0.12197,-0.042037,1.72175,2.075468,NotSpot
1,2.016084,2,1.333333,1.894526,-0.121558,1.969697,1.967803,1.818173,-0.197911,-0.076353,1.821277,2.267067,1.77823,-0.237854,-0.116296,-0.039943,1.722404,2.105243,NotSpot
3,2.010469,1.714286,1.238095,1.886571,-0.123898,2,2.1875,1.811448,-0.199021,-0.075123,1.812766,2.221204,1.776087,-0.234382,-0.110484,-0.035361,1.703462,2.087171,NotSpot
2,2.127139,2.714286,4.238095,1.881097,-0.246042,2.121212,2.484848,1.802682,-0.324457,-0.078415,1.859574,2.257974,1.774267,-0.352872,-0.10683,-0.028415,1.687133,2.029501,NotSpot
2,2.190577,2,1.333333,1.872866,-0.317711,2.333333,2.354167,1.792518,-0.398059,-0.080348,1.778723,2.181597,1.772541,-0.418036,-0.100325,-0.019977,1.683214,2.019189,NotSpot
3,2.243412,2.285714,2.238095,1.850299,-0.393113,2.272727,2.079545,1.781781,-0.461631,-0.068518,1.680851,2.02164,1.771031,-0.472381,-0.079268,-0.01075,1.677335,1.957257,NotSpot
1,2.187621,2.714286,2.904762,1.807063,-0.380558,2.333333,2.041667,1.771795,-0.415826,-0.035269,1.642553,2.008438,1.769665,-0.417956,-0.037398,-0.002129,1.662312,1.997657,NotSpot
1,1.996302,1.714286,2.238095,1.753516,-0.242786,2.181818,1.653409,1.764223,-0.232079,0.010707,1.638298,1.966903,1.768421,-0.227882,0.014905,0.004197,1.679295,1.998388,NotSpot
1,1.850093,1.714286,0.904762,1.709657,-0.140436,1.878788,1.484848,1.760019,-0.090073,0.050363,1.612766,1.845135,1.767233,-0.082859,0.057577,0.007214,1.694317,2.076432,NotSpot
1,1.86726,2.142857,1.47619,1.687078,-0.180182,1.969697,1.405303,1.760229,-0.107031,0.073151,1.557447,1.80331,1.766051,-0.101209,0.078973,0.005822,1.705421,2.082448,NotSpot
3,1.948381,2,3,1.68371,-0.264671,1.969697,1.280303,1.76514,-0.183241,0.081429,1.519149,1.763521,1.764911,-0.18347,0.081201,-0.000229,1.69889,2.078554,NotSpot
3,1.866014,2.285714,0.571429,1.6947,-0.171314,1.878788,1.609848,1.774117,-0.091897,0.079417,1.608511,1.923004,1.763547,-0.102467,0.068848,-0.01057,1.69889,2.096855,NotSpot
2,1.729455,1.285714,1.238095,1.72378,-0.005674,1.909091,1.022727,1.785257,0.055802,0.061477,1.659575,1.951991,1.76178,0.032326,0.038,-0.023476,1.7113,2.085225,NotSpot
1,1.873563,1.857143,0.809524,1.774488,-0.099075,1.969697,1.905303,1.797104,-0.076459,0.022616,1.67234,2.127223,1.759675,-0.113888,-0.014813,-0.03743,1.708034,2.049994,NotSpot
3,2.290586,2.285714,2.238095,2.036025,-0.254561,2.424242,2.001894,1.958582,-0.332004,-0.077443,1.953192,2.361048,1.844269,-0.446317,-0.191756,-0.114314,1.838014,2.28224,NotSpot
1,2.037826,2.714286,2.238095,1.966583,-0.071242,2.030303,1.905303,1.948376,-0.08945,-0.018208,1.919149,2.288307,1.846035,-0.191791,-0.120549,-0.102341,1.835402,2.290537,NotSpot
4,1.950566,1.571429,1.285714,1.930297,-0.02027,2,2.125,1.936472,-0.014095,0.006175,1.876596,2.41633,1.847049,-0.103518,-0.083248,-0.089423,1.828217,2.273086,NotSpot
1,2.131377,2.857143,2.476191,1.933026,-0.198351,2.060606,2.871212,1.924091,-0.207286,-0.008935,1.834043,2.096272,1.847251,-0.284126,-0.085775,-0.076839,1.838668,2.279184,NotSpot
4,2.359383,2.428571,4.619048,1.953022,-0.406361,2.484848,3.007576,1.912366,-0.447017,-0.040656,1.846809,2.224295,1.846784,-0.512599,-0.106238,-0.065582,1.836708,2.289658,NotSpot
1,2.250428,2.142857,1.809524,1.962583,-0.287845,2.333333,2.416667,1.902245,-0.348183,-0.060338,1.795745,2.282888,1.845733,-0.404695,-0.11685,-0.056511,1.802743,2.184594,NotSpot
0,2.082522,1.428571,0.952381,1.951322,-0.1312,2.393939,2.371212,1.894127,-0.188395,-0.057195,1.829787,2.312784,1.844138,-0.238384,-0.107184,-0.049989,1.787067,2.199075,NotSpot
1,2.006473,1.857143,1.47619,1.932112,-0.074361,2.181818,2.465909,1.887744,-0.118729,-0.044368,1.812766,2.37505,1.842201,-0.164272,-0.089911,-0.045543,1.766819,2.147552,NotSpot
2,1.865657,1.571429,1.619048,1.921623,0.055966,1.818182,2.340909,1.882934,0.017276,-0.038689,1.876596,2.382142,1.83984,-0.025818,-0.081784,-0.043094,1.742652,2.108892,NotSpot
1,1.861896,1.857143,1.47619,1.923412,0.061516,1.818182,1.778409,1.878789,0.016892,-0.044624,1.910638,2.397963,1.837326,-0.02457,-0.086086,-0.041463,1.730895,2.107927,NotSpot
3,2.033294,1.857143,1.809524,1.926448,-0.106846,2.151515,1.820076,1.874888,-0.158405,-0.05156,1.829787,2.218767,1.834591,-0.198703,-0.091857,-0.040297,1.751796,2.133126,NotSpot
2,2.069088,2.714286,1.238095,1.918821,-0.150267,2,1.75,1.871068,-0.19802,-0.047752,1.770213,2.126459,1.831719,-0.237369,-0.087102,-0.039349,1.759634,2.173559,NotSpot
3,1.954546,1.571429,1.285714,1.902156,-0.05239,2.090909,1.210227,1.866628,-0.087918,-0.035528,1.923404,2.558211,1.828761,-0.125784,-0.073395,-0.037866,1.741999,2.139274,NotSpot
3,1.944551,2.142857,0.809524,1.886617,-0.057934,1.878788,1.234848,1.861373,-0.083178,-0.025244,1.846809,2.318312,1.825753,-0.118798,-0.060864,-0.035621,1.730242,2.11215,NotSpot
3,2.027411,2.857143,0.809524,1.876734,-0.150677,2.030303,1.217803,1.855601,-0.17181,-0.021133,1.821277,2.284161,1.822843,-0.204568,-0.053891,-0.032758,1.719791,2.114242,NotSpot
3,2.082824,2.142857,1.47619,1.866006,-0.216818,2.030303,1.592803,1.849328,-0.233497,-0.016679,1.770213,2.117912,1.819909,-0.262916,-0.046098,-0.029419,1.726323,2.136163,NotSpot
4,2.15509,2.428571,1.285714,1.845645,-0.309445,2.242424,1.439394,1.843023,-0.312067,-0.002622,1.757447,1.928096,1.817002,-0.338088,-0.028643,-0.026021,1.73808,2.167301,NotSpot
2,2.094444,3,0.666667,1.814803,-0.279642,2.030303,1.780303,1.837112,-0.257333,0.022309,1.689362,1.753519,1.814024,-0.28042,-0.000779,-0.023088,1.766166,2.259011,NotSpot
2,1.902103,1.428571,1.285714,1.784285,-0.117818,2.181818,1.465909,1.832455,-0.069648,0.04817,1.693617,1.862993,1.811122,-0.090981,0.026837,-0.021333,1.747877,2.239661,NotSpot
1,1.802204,2.142857,2.142857,1.768658,-0.033547,1.787879,1.484848,1.829429,0.027225,0.060772,1.714894,1.98247,1.80813,0.005925,0.039472,-0.0213,1.747224,2.260899,NotSpot
2,1.797685,1.428571,0.619048,1.778509,-0.019176,1.909091,2.147727,1.828313,0.030628,0.049804,1.693617,2.025386,1.80516,0.007475,0.026651,-0.023153,1.758328,2.265739,NotSpot
1,1.976811,1.714286,4.238095,1.810133,-0.166679,2.212121,2.109848,1.828831,-0.147981,0.018698,1.702128,2.321149,1.802159,-0.174652,-0.007974,-0.026672,1.757022,2.238962,NotSpot
4,2.190559,3,1.666667,1.846165,-0.344394,2.212121,2.047348,1.83048,-0.360079,-0.015685,1.697872,2.339953,1.799136,-0.391423,-0.047029,-0.031344,1.766166,2.18058,NotSpot
2,2.097817,1.857143,1.809524,1.866574,-0.231243,2.454545,3.005682,1.832496,-0.265321,-0.034078,1.72766,2.523804,1.796141,-0.301676,-0.070433,-0.036355,1.768779,2.149116,NotSpot
3,1.970835,1.714286,1.904762,1.867878,-0.102957,1.939394,2.371212,1.834238,-0.136597,-0.03364,1.761702,2.549809,1.793138,-0.177697,-0.074739,-0.041099,1.749184,2.123978,NotSpot
3,1.961885,2,0.666667,1.863059,-0.098826,2.212121,2.922348,1.835205,-0.12668,-0.027854,1.787234,2.492999,1.790209,-0.171676,-0.07285,-0.044996,1.743958,2.099106,NotSpot
1,2.042452,2.857143,3.142857,1.865319,-0.177133,2.060606,2.121212,1.834767,-0.207685,-0.030551,1.821277,2.472195,1.787406,-0.255046,-0.077913,-0.047361,1.730895,2.06479,NotSpot
4,2.056545,1.571429,1.619048,1.874959,-0.181586,2.242424,2.251894,1.83215,-0.224396,-0.04281,1.812766,2.366503,1.784744,-0.271801,-0.090215,-0.047405,1.719791,2.084177,NotSpot
1,1.88684,1.571429,1.619048,1.885118,-0.001723,2.060606,2.121212,1.827782,-0.059058,-0.057335,1.825532,2.264302,1.782199,-0.104641,-0.102918,-0.045583,1.719791,2.084177,NotSpot
0,1.776451,1.142857,1.142857,1.89391,0.117459,1.878788,1.422348,1.821418,0.044967,-0.072492,1.86383,2.254883,1.779828,0.003376,-0.114082,-0.04159,1.711953,2.078413,NotSpot
1,1.937802,1.714286,1.571429,1.903661,-0.03414,2.151515,2.257576,1.813295,-0.124507,-0.090367,1.86383,2.280524,1.777798,-0.160004,-0.125863,-0.035497,1.689745,1.967078,NotSpot
1,2.255878,2.285714,1.238095,1.908512,-0.347366,2.393939,1.933712,1.803959,-0.451919,-0.104552,1.834043,2.207383,1.775875,-0.480003,-0.132637,-0.028085,1.687786,1.988733,NotSpot
4,2.493292,3,1.333333,1.893332,-0.599959,2.515152,2.195076,1.794217,-0.699075,-0.099116,1.731915,2.197054,1.77418,-0.719112,-0.119153,-0.020037,1.679295,1.9278,NotSpot
4,2.389773,2.714286,1.571429,1.849006,-0.540767,2.575758,1.876894,1.785389,-0.604384,-0.063617,1.689362,2.172322,1.772645,-0.617128,-0.07636,-0.012743,1.676682,1.933959,NotSpot
1,2.063504,2.285714,1.238095,1.788049,-0.275455,2.242424,1.751894,1.779034,-0.28447,-0.009015,1.638298,2.026732,1.771245,-0.29226,-0.016804,-0.00779,1.693011,2.010271,NotSpot
2,1.840204,1.571429,1.619048,1.736183,-0.10402,1.969697,1.842803,1.776027,-0.064177,0.039844,1.646809,2.049936,1.769901,-0.070303,0.033718,-0.006126,1.702155,2.052407,NotSpot
4,1.912719,2.142857,2.809524,1.710418,-0.2023,1.909091,1.772727,1.777303,-0.135416,0.066884,1.574468,1.835243,1.768551,-0.144168,0.058133,-0.008752,1.7113,2.074768,NotSpot
5,2.076208,3.142857,1.47619,1.709153,-0.367055,1.848485,1.507576,1.782973,-0.293235,0.07382,1.574468,1.877978,1.767241,-0.308967,0.058087,-0.015732,1.72567,2.102471,NotSpot
2,2.030387,2.571429,1.619048,1.723501,-0.306886,2.030303,1.592803,1.792318,-0.238069,0.068817,1.595745,1.874341,1.765684,-0.264702,0.042184,-0.026634,1.734814,2.103487,NotSpot
2,1.916684,2,0.333333,1.751479,-0.165205,2.060606,1.683712,1.803316,-0.113368,0.051837,1.638298,1.915621,1.76371,-0.152974,0.012231,-0.039606,1.755062,2.122319,NotSpot
1,1.922044,2.142857,1.809524,1.793942,-0.128102,1.909091,1.772727,1.814509,-0.107535,0.020567,1.680851,2.055828,1.761367,-0.160677,-0.032575,-0.053142,1.743958,2.099106,NotSpot
4,2.077949,1.714286,1.904762,1.839012,-0.238937,2.181818,1.528409,1.823386,-0.254563,-0.015626,1.723404,2.175305,1.758615,-0.319334,-0.080396,-0.06477,1.7629,2.080348,NotSpot
3,2.191982,2.857143,0.47619,1.86442,-0.327562,2.151515,1.757576,1.828671,-0.363311,-0.035749,1.744681,2.079833,1.75529,-0.436692,-0.10913,-0.073381,1.754409,2.078208,NotSpot
1,2.476654,2.428571,2.285714,2.157853,-0.318801,2.666667,1.979167,1.990099,-0.486556,-0.167754,2.07234,2.366539,1.846939,-0.629715,-0.310914,-0.14316,1.90921,2.323124,NotSpot
2,2.460281,2.857143,1.809524,2.115448,-0.344833,2.69697,2.530303,1.987297,-0.472984,-0.128151,2.012766,2.371631,1.850766,-0.609515,-0.264682,-0.136531,1.890921,2.326003,NotSpot
3,2.29745,2.857143,1.47619,2.037805,-0.259644,2.181818,1.778409,1.979313,-0.318137,-0.058493,1.957447,2.382797,1.853602,-0.443848,-0.184204,-0.125711,1.883736,2.361637,NotSpot
5,2.063551,2.142857,2.476191,1.96062,-0.102931,2,1.6875,1.967591,-0.09596,0.006971,1.859574,2.206692,1.855492,-0.208059,-0.105128,-0.112099,1.856956,2.293904,NotSpot
1,1.943554,2.428571,4.619048,1.918984,-0.02457,1.939394,2.121212,1.954205,0.010651,0.035221,1.846809,2.3525,1.856589,-0.086965,-0.062395,-0.097616,1.853037,2.270545,NotSpot
5,2.227234,2.285714,4.238095,1.920502,-0.306732,2.363636,2.863636,1.940535,-0.286699,0.020033,1.791489,2.046081,1.856828,-0.370406,-0.063674,-0.083706,1.866101,2.280752,NotSpot
5,2.550496,4,2,1.94262,-0.607876,2.393939,2.871212,1.927799,-0.622698,-0.014821,1.855319,2.380687,1.856354,-0.694142,-0.086266,-0.071445,1.861528,2.320682,NotSpot
3,2.401719,2.714286,3.238095,1.955752,-0.445966,2.515152,2.632576,1.916972,-0.484747,-0.03878,1.829787,2.509365,1.855265,-0.546453,-0.100487,-0.061706,1.837361,2.252616,NotSpot
1,2.168225,2.142857,1.809524,1.948477,-0.219748,2.333333,2.291667,1.908366,-0.259859,-0.040111,1.838298,2.563484,1.853597,-0.314628,-0.09488,-0.054769,1.820379,2.259872,NotSpot
3,2.085745,2.857143,4.142857,1.932346,-0.153399,1.939394,2.433712,1.901693,-0.184052,-0.030653,1.880851,2.643862,1.85156,-0.234185,-0.080786,-0.050133,1.785108,2.167517,NotSpot
2,1.907176,1.285714,1.238095,1.922766,0.015589,2,2.8125,1.896694,-0.010482,-0.026072,1.834043,2.403964,1.849092,-0.058085,-0.073674,-0.047603,1.768125,2.116787,NotSpot
1,1.869474,1.571429,1.619048,1.924083,0.054609,1.848485,2.132576,1.892535,0.023061,-0.031548,1.851064,2.358065,1.846449,-0.023025,-0.077634,-0.046086,1.763553,2.120527,NotSpot
0,2.005211,2.285714,2.571429,1.927547,-0.077665,2.242424,2.251894,1.888802,-0.11641,-0.038745,1.897872,2.331406,1.843575,-0.161636,-0.083971,-0.045226,1.7629,2.147015,NotSpot
2,2.011775,1.142857,0.809524,1.923435,-0.08834,2,1.875,1.885458,-0.126317,-0.037976,1.821277,2.301255,1.840556,-0.171219,-0.082879,-0.044903,1.774657,2.186442,NotSpot
1,1.939167,1.857143,0.47619,1.912967,-0.0262,2.090909,1.835227,1.881912,-0.057255,-0.031055,1.795745,2.325623,1.837448,-0.101719,-0.075519,-0.044464,1.75049,2.158619,NotSpot
1,1.992526,2.142857,0.809524,1.904603,-0.087923,2.030303,1.030303,1.877956,-0.11457,-0.026648,1.859574,2.446008,1.834286,-0.15824,-0.070318,-0.04367,1.730895,2.143221,NotSpot
3,2.096628,2,1.333333,1.901661,-0.194967,2.242424,1.314394,1.8738,-0.222829,-0.027861,1.821277,2.378178,1.831221,-0.265407,-0.07044,-0.042579,1.73612,2.151237,NotSpot
2,2.101194,2.571429,0.285714,1.899446,-0.201749,2,1.375,1.869247,-0.231947,-0.030199,1.791489,2.199927,1.828114,-0.27308,-0.071332,-0.041133,1.740692,2.126833,NotSpot
3,2.098022,2.428571,1.619048,1.890889,-0.207133,2.151515,1.257576,1.864516,-0.233506,-0.026374,1.842553,2.167412,1.825031,-0.272991,-0.065858,-0.039485,1.749184,2.182802,NotSpot
3,2.108941,2.571429,0.952381,1.87244,-0.236501,2.030303,1.280303,1.859687,-0.249253,-0.012753,1.817021,2.039025,1.82187,-0.28707,-0.05057,-0.037817,1.762247,2.238861,NotSpot
3,2.03585,2.285714,0.571429,1.847497,-0.188352,2.121212,1.609848,1.85536,-0.18049,0.007863,1.740426,1.919513,1.818769,-0.21708,-0.028728,-0.036591,1.757022,2.271642,NotSpot
3,1.880057,1.857143,1.47619,1.824179,-0.055878,1.757576,1.439394,1.851797,-0.02826,0.027619,1.73617,1.972831,1.815569,-0.064489,-0.00861,-0.036229,1.758328,2.264432,NotSpot
0,1.741114,1.142857,1.142857,1.813659,0.072545,1.969697,1.842803,1.849219,0.108105,0.03556,1.748936,2.120458,1.812373,0.071259,-0.001287,-0.036846,1.764206,2.257437,NotSpot
0,1.894789,1.857143,2.476191,1.818241,-0.076548,1.909091,1.960227,1.847553,-0.047235,0.029313,1.73617,2.297618,1.809135,-0.085653,-0.009105,-0.038418,1.768779,2.189639,NotSpot
3,2.083369,2.285714,3.571429,1.827013,-0.256357,2.151515,2.257576,1.84663,-0.23674,0.019617,1.723404,2.260775,1.80586,-0.277509,-0.021153,-0.04077,1.774657,2.198207,NotSpot
0,1.915947,1.857143,1.809524,1.824624,-0.091323,1.909091,2.335227,1.845953,-0.069994,0.021329,1.731915,2.410729,1.802603,-0.113344,-0.022021,-0.04335,1.758328,2.154628,NotSpot
0,1.661547,1.428571,2.285714,1.811633,0.150085,1.606061,1.371212,1.845255,0.183708,0.033622,1.757447,2.449464,1.799335,0.137788,-0.012298,-0.04592,1.745918,2.154354,NotSpot
1,1.599131,1.428571,0.952381,1.805296,0.206164,1.575758,1.876894,1.8443,0.245168,0.039004,1.778723,2.472195,1.79614,0.197009,-0.009155,-0.048159,1.753103,2.127237,NotSpot
2,1.751279,1.142857,0.47619,1.819391,0.068112,1.757576,2.001894,1.84261,0.091332,0.023219,1.740426,2.295581,1.793072,0.041793,-0.026319,-0.049538,1.73808,2.115013,NotSpot
1,1.979908,2.285714,0.904762,1.849211,-0.130697,2,2,1.839452,-0.140455,-0.009758,1.770213,2.203382,1.790155,-0.189753,-0.059056,-0.049297,1.716525,2.09606,NotSpot
2,2.064538,2.428571,2.619048,1.879796,-0.184742,2.060606,1.683712,1.835257,-0.22928,-0.044539,1.791489,2.088816,1.787366,-0.277172,-0.09243,-0.047892,1.730895,2.087012,NotSpot
1,1.963789,1.571429,0.952381,1.90397,-0.059819,2.121212,1.922348,1.829672,-0.134116,-0.074298,1.923404,2.276159,1.784764,-0.179024,-0.119206,-0.044908,1.713259,2.013804,NotSpot
2,1.99637,1.571429,0.619048,1.923504,-0.072866,2.030303,1.780303,1.82286,-0.173511,-0.100644,1.880851,2.378905,1.782521,-0.213849,-0.140983,-0.040339,1.694317,1.987543,NotSpot
2,2.298082,2.428571,1.619048,1.934573,-0.36351,2.393939,1.996212,1.815212,-0.48287,-0.11936,1.804255,2.371777,1.7804,-0.517682,-0.154172,-0.034812,1.687786,1.925988,NotSpot
2,2.55369,3.285714,1.904762,1.922334,-0.631356,2.757576,1.626894,1.807458,-0.746232,-0.114876,1.757447,2.269976,1.778518,-0.775172,-0.143816,-0.02894,1.660353,1.863649,NotSpot
3,2.428624,2.571429,0.952381,1.877203,-0.551421,2.484848,1.945076,1.800827,-0.627798,-0.076377,1.719149,2.19429,1.776816,-0.651809,-0.100388,-0.024011,1.685173,1.932192,NotSpot
3,2.06843,2.142857,1.47619,1.813423,-0.255007,2,1.5,1.796662,-0.271768,-0.01676,1.680851,2.107111,1.775257,-0.293173,-0.038166,-0.021405,1.696277,2.008999,NotSpot
0,1.817744,1.571429,1.285714,1.760109,-0.057634,1.939394,1.433712,1.795666,-0.022078,0.035556,1.66383,2.087361,1.773758,-0.043986,0.013648,-0.021908,1.708687,2.039264,NotSpot
1,1.871005,1.857143,3.809524,1.737568,-0.133437,1.939394,1.996212,1.798563,-0.072442,0.060995,1.595745,1.942717,1.772241,-0.098764,0.034673,-0.026322,1.714566,2.094291,NotSpot
2,2.061989,2.428571,1.952381,1.743185,-0.318804,2.181818,2.090909,1.805241,-0.256748,0.062056,1.6,1.924786,1.770763,-0.291226,0.027578,-0.034478,1.753103,2.127237,NotSpot
3,2.137335,2,1,1.763046,-0.374289,2.272727,1.642045,1.814877,-0.322458,0.051831,1.578723,1.920058,1.769016,-0.368319,0.00597,-0.045861,1.755062,2.136698,NotSpot
2,2.060667,2.571429,0.952381,1.78864,-0.272027,2.272727,1.954545,1.82538,-0.235287,0.03674,1.638298,2.14639,1.766842,-0.293825,-0.021798,-0.058538,1.749184,2.131821,NotSpot
1,1.92795,1.285714,0.904762,1.818574,-0.109376,2.030303,1.717803,1.835364,-0.092586,0.016789,1.714894,2.273068,1.764271,-0.163679,-0.054303,-0.071092,1.76486,2.119836,NotSpot
1,1.954466,2,1.333333,1.845273,-0.109193,2.242424,2.314394,1.842441,-0.112025,-0.002832,1.676596,2.211202,1.761268,-0.193199,-0.084005,-0.081173,1.796865,2.110997,NotSpot
2,2.099626,2.285714,2.238095,1.855373,-0.244253,2.090909,1.772727,1.845565,-0.254061,-0.009808,1.748936,2.368321,1.757661,-0.341966,-0.097712,-0.087904,1.791639,2.115381,NotSpot
5,2.063938,2.571429,1.285714,1.843394,-0.220545,2.030303,1.780303,1.843416,-0.220522,0.000023,1.765957,2.18858,1.753497,-0.310441,-0.089897,-0.089919,1.768779,2.104672,NotSpot
2,1.858324,1.857143,2.476191,1.819557,-0.038768,1.848485,1.445076,1.835432,-0.022892,0.015876,1.753191,2.143954,1.748732,-0.109592,-0.070824,-0.0867,1.765513,2.106418,NotSpot
2,2.34594,2.857143,1.47619,2.160846,-0.185095,2.30303,1.530303,2.006248,-0.339692,-0.154598,2.076596,2.506928,1.851007,-0.494933,-0.309839,-0.155241,1.893534,2.313494,NotSpot
4,2.457532,2.571429,1.285714,2.161237,-0.296295,2.515152,1.445076,2.009201,-0.448331,-0.152037,2.110638,2.363775,1.856004,-0.601529,-0.305234,-0.153197,1.928151,2.332089,NotSpot
4,2.413977,2.571429,1.285714,2.118833,-0.295144,2.393939,1.433712,2.006037,-0.40794,-0.112797,2.008511,2.487107,1.860095,-0.553882,-0.258739,-0.145942,1.903331,2.304374,NotSpot
1,2.234443,2,2,2.041432,-0.193011,2.515152,1.757576,1.997373,-0.23707,-0.044059,1.914894,2.214948,1.863157,-0.371285,-0.178274,-0.134216,1.898106,2.336016,NotSpot
3,2.023822,2.428571,1.952381,1.960162,-0.063659,1.939394,1.746212,1.984822,-0.039,0.024659,1.859574,2.283615,1.86523,-0.158592,-0.094933,-0.119592,1.902025,2.302813,NotSpot
1,1.862836,1.428571,1.285714,1.909512,0.046676,2.030303,2.217803,1.970597,0.107762,0.061085,1.842553,2.184506,1.86647,0.003635,-0.043041,-0.104127,1.881777,2.295164,NotSpot
1,2.05042,2.285714,2.238095,1.90066,-0.14976,2.030303,2.280303,1.956236,-0.094184,0.055576,1.753191,2.032842,1.866808,-0.183612,-0.033852,-0.089427,1.89288,2.333616,NotSpot
2,2.303202,2.571429,2.285714,1.916905,-0.386297,2.515152,2.195076,1.943052,-0.36015,0.026147,1.770213,2.254664,1.86639,-0.436812,-0.050515,-0.076662,1.890268,2.36965,NotSpot
1,2.21128,2,1.333333,1.93223,-0.279049,2.393939,2.058712,1.932028,-0.279251,-0.000202,1.778723,2.369631,1.865328,-0.345952,-0.066903,-0.0667,1.848465,2.281597,NotSpot
2,2.096746,1.857143,0.809524,1.934403,-0.162343,2.212121,2.422348,1.923411,-0.173335,-0.010993,1.851064,2.537552,1.86365,-0.233096,-0.070754,-0.059761,1.82691,2.310543,NotSpot
3,2.145452,1.857143,1.47619,1.929058,-0.216395,2.242424,2.564394,1.916894,-0.228558,-0.012164,1.885106,2.649136,1.861572,-0.28388,-0.067486,-0.055322,1.811888,2.257401,NotSpot
0,2.084877,2.857143,2.142857,1.925522,-0.159354,2.242424,2.814394,1.912112,-0.172765,-0.01341,1.86383,2.545481,1.859055,-0.225821,-0.066467,-0.053057,1.808622,2.200605,NotSpot
4,2.049535,2,5,1.926511,-0.123024,1.909091,2.272727,1.90831,-0.141226,-0.018201,1.817021,2.415094,1.856337,-0.193199,-0.070174,-0.051973,1.800784,2.239372,NotSpot
5,2.127712,2.285714,3.571429,1.927682,-0.20003,2.060606,3.058712,1.905082,-0.22263,-0.0226,1.87234,2.513548,1.853376,-0.274336,-0.074306,-0.051706,1.799477,2.2663,NotSpot
0,2.07865,2.571429,4.619048,1.925532,-0.153118,2.151515,2.257576,1.902512,-0.176138,-0.02302,1.842553,2.304164,1.850254,-0.228396,-0.075278,-0.052258,1.779229,2.212666,NotSpot
