@relation segment

@attribute original numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Laplacian_1.0 numeric
@attribute Maximum_1.0 numeric
@attribute Mean_1.0 numeric
@attribute Median_1.0 numeric
@attribute Variance_1.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Difference_of_Gaussian_1.0_2.0 numeric
@attribute Laplacian_2.0 numeric
@attribute Maximum_2.0 numeric
@attribute Mean_2.0 numeric
@attribute Median_2.0 numeric
@attribute Variance_2.0 numeric
@attribute class {Spots,'Not Spots'}

@data
0,0.455435,-0.023526,1,0.428571,0,0.285714,0.432447,-0.022988,-0.004018,3,0.515152,0,0.507576,'Not Spots'
0,0.512401,-0.240081,3,0.857143,0,1.47619,0.42522,-0.08718,-0.007823,3,0.606061,0,0.746212,'Not Spots'
1,0.421384,0.014306,1,0.142857,0,0.142857,0.416115,-0.005269,-0.003352,3,0.393939,0,0.496212,'Not Spots'
0,0.32452,0.228662,1,0.285714,0,0.238095,0.405392,0.080872,0.006109,2,0.30303,0,0.342803,'Not Spots'
0,0.327134,0.113955,2,0.285714,0,0.571429,0.396142,0.069008,0.012226,2,0.30303,0,0.342803,'Not Spots'
0,0.338833,0.052627,2,0.428571,0,0.619048,0.390371,0.051538,0.01205,2,0.272727,0,0.392045,'Not Spots'
0,0.319336,0.156485,2,0.285714,0,0.571429,0.386135,0.066799,0.008739,2,0.242424,0,0.314394,'Not Spots'
0,0.471518,0.075167,2,0.428571,0,0.619048,0.476488,0.00497,0.004102,2,0.484848,0,0.445076,'Not Spots'
0,0.356945,0.191404,1,0.142857,0,0.142857,0.462799,0.105853,0.032589,2,0.393939,0,0.371212,'Not Spots'
0,0.351668,0.090922,1,0.428571,0,0.285714,0.473314,0.121646,0.043074,1,0.30303,0,0.217803,'Not Spots'
1,0.439315,0.031388,1,0.428571,0,0.285714,0.511177,0.071863,0.031574,2,0.363636,0,0.301136,'Not Spots'
0,0.575226,0.101073,1,0.285714,0,0.238095,0.563528,-0.011697,0.012297,2,0.727273,1,0.517045,'Not Spots'
0,0.723667,-0.14094,2,0.714286,1,0.571429,0.610864,-0.112803,0.005792,4,0.848485,1,1.007576,'Not Spots'
1,0.736716,-0.259355,2,0.571429,0,0.619048,0.641246,-0.09547,0.020339,4,0.787879,0,1.047348,'Not Spots'
0,0.582392,0.165087,1,0.428571,0,0.285714,0.655226,0.072834,0.045915,4,0.666667,0,1.229167,'Not Spots'
0,0.486803,0.314218,1,0.142857,0,0.142857,0.658567,0.171764,0.06638,3,0.484848,0,0.695076,'Not Spots'
0,0.484141,0.30448,1,0.285714,0,0.238095,0.653664,0.169522,0.076294,3,0.575758,0,0.751894,'Not Spots'
0,0.49043,0.194364,1,0.428571,0,0.285714,0.638061,0.14763,0.081688,3,0.484848,0,0.570076,'Not Spots'
1,0.441414,0.151014,1,0.285714,0,0.238095,0.612069,0.170655,0.085928,2,0.393939,0,0.433712,'Not Spots'
1,0.412817,0.077463,1,0.428571,0,0.285714,0.581933,0.169116,0.083853,2,0.393939,0,0.308712,'Not Spots'
0,0.448932,-0.00569,1,0.714286,1,0.238095,0.554658,0.105726,0.070938,2,0.393939,0,0.308712,'Not Spots'
1,0.501834,-0.039996,1,0.285714,0,0.238095,0.533814,0.031979,0.051747,3,0.575758,0,0.564394,'Not Spots'
0,0.526014,-0.086325,2,0.571429,0,0.619048,0.519266,-0.006748,0.033568,3,0.515152,0,0.570076,'Not Spots'
0,0.518776,0.019375,2,0.428571,0,0.619048,0.512106,-0.00667,0.017009,3,0.636364,0,0.676136,'Not Spots'
1,0.611969,-0.289381,2,0.857143,1,0.47619,0.513325,-0.098644,-0.001735,4,0.484848,0,0.757576,'Not Spots'
1,0.702975,-0.429429,4,1,1,2,0.52211,-0.180865,-0.022657,4,0.757576,0,1.064394,'Not Spots'
0,0.706654,-0.225359,3,1.142857,1,1.142857,0.532833,-0.173821,-0.040844,4,0.69697,0,0.905303,'Not Spots'
3,0.736642,-0.309765,3,0.714286,0,1.571429,0.536933,-0.199709,-0.049737,3,0.666667,0,0.854167,'Not Spots'
2,0.764157,-0.480472,3,1.142857,0,2.142857,0.527812,-0.236346,-0.044086,3,0.636364,0,0.738636,'Not Spots'
0,0.661567,-0.249639,2,0.857143,1,0.47619,0.505522,-0.156045,-0.025581,3,0.848485,1,0.820076,'Not Spots'
1,0.522879,-0.09747,1,0.428571,0,0.285714,0.477528,-0.045351,-0.005236,3,0.515152,0,0.570076,'Not Spots'
0,0.439374,0.020348,3,0.571429,0,1.285714,0.452326,0.012951,0.006765,3,0.393939,0,0.683712,'Not Spots'
0,0.397289,0.128184,1,0.142857,0,0.142857,0.433957,0.036668,0.010009,3,0.424242,0,0.626894,'Not Spots'
0,0.371855,0.126735,1,0.428571,0,0.285714,0.422046,0.050191,0.008701,3,0.333333,0,0.416667,'Not Spots'
1,0.37761,0.106313,1,0.142857,0,0.142857,0.415341,0.037731,0.004667,3,0.363636,0,0.488636,'Not Spots'
0,0.409691,0.02626,1,0.285714,0,0.238095,0.411102,0.001411,0.000147,3,0.424242,0,0.501894,'Not Spots'
0,0.401026,0.037491,1,0.428571,0,0.285714,0.406076,0.00505,-0.000832,3,0.424242,0,0.564394,'Not Spots'
0,0.369705,0.095009,2,0.285714,0,0.571429,0.397737,0.028032,0.003528,2,0.424242,0,0.376894,'Not Spots'
0,0.330837,0.155771,1,0.142857,0,0.142857,0.386501,0.055664,0.010631,2,0.333333,0,0.416667,'Not Spots'
0,0.276051,0.239223,0,0,0,0,0.375269,0.099217,0.016317,2,0.363636,0,0.488636,'Not Spots'
0,0.236156,0.297785,0,0,0,0,0.365989,0.129833,0.017533,2,0.242424,0,0.314394,'Not Spots'
1,0.548854,-0.143161,1,0.571429,1,0.285714,0.495118,-0.053736,-0.012761,2,0.575758,0,0.501894,'Not Spots'
0,0.463564,0.01755,1,0.571429,1,0.285714,0.490459,0.026894,0.003396,2,0.484848,0,0.382576,'Not Spots'
1,0.478183,-0.022166,1,0.571429,1,0.285714,0.499648,0.021466,0.006609,2,0.454545,0,0.318182,'Not Spots'
1,0.585472,-0.196731,1,0.714286,1,0.238095,0.522015,-0.063458,-0.001369,3,0.575758,0,0.689394,'Not Spots'
1,0.681417,-0.352444,2,1,1,0.333333,0.546912,-0.134504,-0.006048,3,0.575758,0,0.626894,'Not Spots'
1,0.649814,-0.202169,2,0.714286,1,0.571429,0.563238,-0.086577,0.006051,3,0.666667,0,0.666667,'Not Spots'
0,0.491018,0.161419,1,0.428571,0,0.285714,0.569987,0.078969,0.032459,2,0.484848,0,0.507576,'Not Spots'
0,0.322486,0.512163,0,0,0,0,0.574814,0.252327,0.05646,2,0.30303,0,0.280303,'Not Spots'
0,0.271825,0.68266,0,0,0,0,0.583681,0.311856,0.063892,1,0.181818,0,0.153409,'Not Spots'
0,0.344805,0.613753,0,0,0,0,0.593181,0.248376,0.058139,2,0.272727,0,0.329545,'Not Spots'
0,0.426405,0.370071,2,0.285714,0,0.571429,0.593678,0.167273,0.054233,4,0.393939,0,0.683712,'Not Spots'
0,0.401617,0.290209,1,0.285714,0,0.238095,0.580682,0.179065,0.060058,2,0.333333,0,0.291667,'Not Spots'
0,0.329281,0.296666,1,0.285714,0,0.238095,0.559957,0.230676,0.068409,1,0.272727,0,0.204545,'Not Spots'
0,0.292654,0.405377,0,0,0,0,0.541766,0.249112,0.066302,1,0.242424,0,0.189394,'Not Spots'
0,0.387333,0.260843,1,0.142857,0,0.142857,0.533094,0.145761,0.048626,3,0.454545,0,0.568182,'Not Spots'
0,0.58654,-0.254418,3,1,1,1.333333,0.533621,-0.052919,0.020718,3,0.545455,0,0.693182,'Not Spots'
2,0.723718,-0.468607,2,0.857143,0,1.142857,0.539352,-0.184367,-0.008612,4,0.818182,1,1.028409,'Not Spots'
2,0.849281,-0.810994,4,1.571429,1,1.619048,0.54517,-0.304111,-0.032724,4,0.69697,0,0.967803,'Not Spots'
4,0.893884,-0.955774,4,1.571429,1,2.285714,0.54753,-0.346354,-0.047499,4,0.818182,1,0.903409,'Not Spots'
1,0.75727,-0.321437,4,1,1,2,0.543435,-0.213835,-0.051534,4,0.69697,0,1.092803,'Not Spots'
0,0.643216,0.087017,3,0.571429,0,1.285714,0.530258,-0.112958,-0.045648,4,0.757576,0,1.064394,'Not Spots'
0,0.650445,-0.18236,2,0.714286,1,0.571429,0.50744,-0.143005,-0.030525,3,0.69697,0,0.780303,'Not Spots'
1,0.604375,-0.364557,2,0.857143,1,0.47619,0.478051,-0.126324,-0.00929,3,0.575758,0,0.564394,'Not Spots'
1,0.456875,-0.064058,1,0.428571,0,0.285714,0.449836,-0.007039,0.008623,3,0.424242,0,0.501894,'Not Spots'
0,0.380507,0.150657,1,0.142857,0,0.142857,0.42877,0.048263,0.015631,3,0.424242,0,0.626894,'Not Spots'
0,0.401612,-0.005919,3,0.571429,0,1.285714,0.415175,0.013563,0.014986,3,0.424242,0,0.689394,'Not Spots'
1,0.368421,0.022397,1,0.285714,0,0.238095,0.406065,0.037644,0.013871,3,0.393939,0,0.433712,'Not Spots'
0,0.296733,0.261507,1,0.285714,0,0.238095,0.400675,0.103942,0.012312,2,0.212121,0,0.234848,'Not Spots'
0,0.295746,0.36205,0,0,0,0,0.398964,0.103218,0.006621,2,0.363636,0,0.301136,'Not Spots'
0,0.393889,0.058486,2,0.428571,0,0.619048,0.398734,0.004845,-0.001296,2,0.363636,0,0.301136,'Not Spots'
2,0.478223,-0.28912,2,0.571429,0,0.619048,0.394911,-0.083312,-0.004311,2,0.515152,0,0.445076,'Not Spots'
0,0.421128,-0.094357,2,0.428571,0,0.619048,0.384684,-0.036444,0.000955,2,0.393939,0,0.433712,'Not Spots'
0,0.318572,0.116574,2,0.285714,0,0.571429,0.370736,0.052164,0.009728,2,0.393939,0,0.496212,'Not Spots'
0,0.264832,0.17213,1,0.142857,0,0.142857,0.357578,0.092746,0.014399,2,0.212121,0,0.297348,'Not Spots'
1,0.551437,-0.060244,2,0.714286,1,0.571429,0.502225,-0.049212,-0.025912,2,0.515152,0,0.382576,'Not Spots'
1,0.560257,-0.041925,1,0.428571,0,0.285714,0.508275,-0.051982,-0.024563,2,0.515152,0,0.382576,'Not Spots'
1,0.639513,-0.189439,2,0.714286,1,0.571429,0.518067,-0.121446,-0.028335,3,0.727273,1,0.704545,'Not Spots'
0,0.720027,-0.361611,3,1,1,1.333333,0.527388,-0.192639,-0.029638,3,0.818182,1,0.715909,'Not Spots'
2,0.707407,-0.43347,3,0.857143,0,1.47619,0.529497,-0.17791,-0.017383,3,0.757576,1,0.751894,'Not Spots'
0,0.539552,-0.000163,2,0.428571,0,0.619048,0.522758,-0.016794,0.01131,3,0.484848,0,0.632576,'Not Spots'
0,0.333971,0.412671,0,0,0,0,0.515427,0.181456,0.044352,2,0.424242,0,0.439394,'Not Spots'
0,0.252861,0.410079,1,0.142857,0,0.142857,0.518914,0.266053,0.063337,1,0.151515,0,0.132576,'Not Spots'
0,0.280127,0.437934,1,0.142857,0,0.142857,0.537255,0.257129,0.059486,2,0.242424,0,0.251894,'Not Spots'
0,0.353492,0.520042,0,0,0,0,0.562092,0.208601,0.042648,3,0.393939,0,0.621212,'Not Spots'
0,0.422558,0.408397,1,0.142857,0,0.142857,0.57933,0.156771,0.030918,5,0.515152,0,1.007576,'Not Spots'
0,0.413885,0.328406,1,0.285714,0,0.238095,0.580858,0.166974,0.033906,2,0.393939,0,0.371212,'Not Spots'
1,0.34592,0.276383,1,0.285714,0,0.238095,0.570554,0.224634,0.0456,1,0.242424,0,0.189394,'Not Spots'
0,0.263972,0.49192,1,0.142857,0,0.142857,0.559424,0.295452,0.050487,2,0.212121,0,0.234848,'Not Spots'
0,0.330476,0.443112,1,0.142857,0,0.142857,0.556668,0.226193,0.037043,3,0.363636,0,0.488636,'Not Spots'
1,0.570993,-0.108969,2,0.571429,0,0.619048,0.562673,-0.008319,0.007212,3,0.575758,0,0.751894,'Not Spots'
2,0.774808,-0.488206,2,1.142857,1,0.809524,0.570668,-0.204141,-0.026015,3,0.787879,1,0.859848,'Not Spots'
1,0.879678,-0.639616,3,1.428571,1,0.952381,0.571846,-0.307831,-0.048798,4,0.878788,1,1.109848,'Not Spots'
3,0.882672,-0.751261,4,1.428571,1,2.285714,0.56171,-0.320962,-0.054392,4,0.909091,1,1.147727,'Not Spots'
1,0.719572,-0.287021,3,0.857143,1,1.142857,0.540678,-0.178894,-0.044814,4,0.606061,0,0.996212,'Not Spots'
0,0.542362,0.144469,1,0.571429,1,0.285714,0.511656,-0.030705,-0.026881,3,0.69697,0,0.842803,'Not Spots'
1,0.48712,-0.019962,2,0.571429,0,0.619048,0.478903,-0.008217,-0.005981,2,0.424242,0,0.376894,'Not Spots'
2,0.445737,-0.243519,2,0.571429,0,0.619048,0.447234,0.001498,0.013611,2,0.30303,0,0.280303,'Not Spots'
0,0.32888,0.081537,2,0.571429,0,0.619048,0.423272,0.094392,0.024734,2,0.30303,0,0.280303,'Not Spots'
0,0.294099,0.302051,0,0,0,0,0.409717,0.115617,0.023345,3,0.333333,0,0.479167,'Not Spots'
0,0.364293,0.078299,1,0.285714,0,0.238095,0.403002,0.038709,0.01635,3,0.393939,0,0.496212,'Not Spots'
0,0.353203,0.112465,1,0.285714,0,0.238095,0.397741,0.044538,0.01318,3,0.333333,0,0.416667,'Not Spots'
0,0.302183,0.221056,1,0.142857,0,0.142857,0.393524,0.091342,0.012764,1,0.333333,0,0.229167,'Not Spots'
0,0.320306,0.21355,1,0.142857,0,0.142857,0.392966,0.07266,0.007071,1,0.272727,0,0.204545,'Not Spots'
0,0.44155,-0.06651,1,0.428571,0,0.285714,0.395743,-0.045806,-0.004607,2,0.454545,0,0.380682,'Not Spots'
1,0.54694,-0.435272,2,0.857143,1,0.809524,0.395974,-0.150966,-0.013114,2,0.484848,0,0.445076,'Not Spots'
0,0.477675,-0.161172,2,0.571429,0,0.619048,0.388476,-0.089199,-0.01156,2,0.484848,0,0.507576,'Not Spots'
0,0.382909,0.096151,0,0,0,0,0.374393,-0.008517,-0.003566,2,0.454545,0,0.505682,'Not Spots'
0,0.363554,-0.014913,2,0.428571,0,0.619048,0.35833,-0.005224,0.003285,2,0.363636,0,0.426136,'Not Spots'
0,0.523176,0.065418,1,0.571429,1,0.285714,0.49078,-0.032396,-0.027837,2,0.515152,0,0.507576,'Not Spots'
0,0.614496,-0.077051,2,0.571429,0,0.619048,0.504,-0.110496,-0.037083,3,0.666667,0,0.729167,'Not Spots'
2,0.783741,-0.724878,3,1.571429,1,1.285714,0.513674,-0.270067,-0.044309,3,0.636364,0,0.738636,'Not Spots'
3,0.781084,-0.691995,3,1.142857,1,1.142857,0.513562,-0.267523,-0.038751,3,0.666667,0,0.916667,'Not Spots'
0,0.604217,-0.119201,3,0.714286,0,1.571429,0.501203,-0.103014,-0.014751,3,0.606061,0,0.808712,'Not Spots'
0,0.424673,0.163328,2,0.428571,0,0.619048,0.482634,0.057961,0.020917,3,0.515152,0,0.820076,'Not Spots'
0,0.294543,0.327059,0,0,0,0,0.471247,0.176704,0.051634,2,0.30303,0,0.280303,'Not Spots'
0,0.29568,0.198991,1,0.285714,0,0.238095,0.478556,0.182876,0.062729,1,0.242424,0,0.189394,'Not Spots'
1,0.372104,0.058683,1,0.428571,0,0.285714,0.506001,0.133898,0.051639,2,0.272727,0,0.267045,'Not Spots'
0,0.405198,0.288495,1,0.285714,0,0.238095,0.543226,0.138027,0.029583,2,0.363636,0,0.301136,'Not Spots'
0,0.434801,0.377646,2,0.428571,0,0.619048,0.575549,0.140748,0.01154,2,0.30303,0,0.280303,'Not Spots'
0,0.45636,0.363039,1,0.285714,0,0.238095,0.592824,0.136464,0.006867,2,0.424242,0,0.439394,'Not Spots'
1,0.425609,0.316137,1,0.428571,0,0.285714,0.595432,0.169823,0.014004,5,0.333333,0,0.854167,'Not Spots'
0,0.34061,0.529703,1,0.142857,0,0.142857,0.591898,0.251288,0.02073,2,0.242424,0,0.251894,'Not Spots'
0,0.371362,0.498261,1,0.142857,0,0.142857,0.591334,0.219972,0.013449,2,0.333333,0,0.416667,'Not Spots'
0,0.573404,0.042748,2,0.714286,0,0.904762,0.59516,0.021756,-0.009717,2,0.515152,0,0.570076,'Not Spots'
2,0.781492,-0.452252,2,1.142857,1,0.809524,0.596727,-0.184765,-0.036586,3,0.727273,0,0.767045,'Not Spots'
1,0.858029,-0.526022,3,1.285714,1,0.904762,0.587111,-0.270918,-0.051598,3,0.727273,0,1.017045,'Not Spots'
1,0.817649,-0.497572,3,1.285714,1,1.571429,0.56301,-0.254639,-0.047848,4,0.818182,0,1.340909,'Not Spots'
1,0.672156,-0.324414,3,1,1,1,0.528092,-0.144064,-0.02985,3,0.575758,0,0.814394,'Not Spots'
1,0.48725,0.020234,1,0.428571,0,0.285714,0.488792,0.001542,-0.007233,3,0.454545,0,0.630682,'Not Spots'
0,0.360945,0.222073,1,0.285714,0,0.238095,0.451663,0.090718,0.013273,2,0.333333,0,0.291667,'Not Spots'
0,0.28685,0.224665,2,0.285714,0,0.571429,0.421718,0.134868,0.027845,2,0.242424,0,0.251894,'Not Spots'
0,0.224522,0.365416,0,0,0,0,0.404043,0.179521,0.031366,2,0.181818,0,0.215909,'Not Spots'
0,0.264001,0.334309,0,0,0,0,0.3988,0.134799,0.022082,1,0.272727,0,0.204545,'Not Spots'
0,0.371102,0.069072,1,0.428571,0,0.285714,0.399473,0.02837,0.008918,1,0.333333,0,0.229167,'Not Spots'
1,0.395392,0.040231,1,0.142857,0,0.142857,0.398439,0.003046,0.003035,1,0.484848,0,0.257576,'Not Spots'
0,0.38748,-0.057385,1,0.571429,1,0.285714,0.394742,0.007262,0.004182,1,0.333333,0,0.229167,'Not Spots'
1,0.395944,-0.108373,1,0.571429,1,0.285714,0.392838,-0.003106,0.00224,2,0.393939,0,0.308712,'Not Spots'
1,0.464469,-0.19333,2,0.571429,0,0.619048,0.395128,-0.069341,-0.007249,2,0.484848,0,0.445076,'Not Spots'
2,0.527179,-0.355187,2,0.714286,1,0.571429,0.397043,-0.130136,-0.017115,2,0.515152,0,0.445076,'Not Spots'
0,0.460512,-0.008099,2,0.428571,0,0.619048,0.392381,-0.06813,-0.019351,3,0.515152,0,0.570076,'Not Spots'
0,0.431413,0.052957,1,0.142857,0,0.142857,0.379821,-0.051592,-0.014431,3,0.606061,0,0.746212,'Not Spots'
0,0.455679,-0.22404,2,0.571429,0,0.619048,0.362036,-0.093644,-0.006208,3,0.454545,0,0.630682,'Not Spots'
1,0.471307,-0.006082,2,0.571429,0,0.619048,0.460216,-0.011091,-0.014336,3,0.484848,0,0.570076,'Not Spots'
0,0.544505,-0.021791,3,0.571429,0,1.285714,0.474539,-0.069966,-0.026271,3,0.69697,1,0.592803,'Not Spots'
3,0.714057,-0.70868,3,1.142857,1,1.142857,0.482975,-0.231082,-0.033529,3,0.606061,0,0.683712,'Not Spots'
1,0.663477,-0.493953,3,1.142857,1,1.809524,0.478865,-0.184612,-0.025207,3,0.575758,0,0.689394,'Not Spots'
0,0.459559,0.128903,1,0.285714,0,0.238095,0.462596,0.003037,0.000186,3,0.636364,0,0.801136,'Not Spots'
0,0.337807,0.212593,1,0.142857,0,0.142857,0.443777,0.10597,0.031338,2,0.272727,0,0.267045,'Not Spots'
0,0.299607,0.146006,1,0.285714,0,0.238095,0.436039,0.136431,0.053145,2,0.363636,0,0.363636,'Not Spots'
0,0.334715,0.041067,1,0.285714,0,0.238095,0.44843,0.113715,0.057253,1,0.30303,0,0.217803,'Not Spots'
1,0.395918,-0.052225,1,0.428571,0,0.285714,0.48075,0.084832,0.044702,2,0.393939,0,0.308712,'Not Spots'
0,0.405252,0.199446,1,0.428571,0,0.285714,0.524267,0.119016,0.022559,2,0.424242,0,0.376894,'Not Spots'
1,0.451342,0.316069,1,0.142857,0,0.142857,0.566958,0.115617,-0.000509,2,0.363636,0,0.363636,'Not Spots'
0,0.526896,0.33051,2,0.428571,0,0.619048,0.597951,0.071055,-0.015105,5,0.575758,0,1.064394,'Not Spots'
0,0.523982,0.428649,1,0.285714,0,0.238095,0.61348,0.089498,-0.016625,3,0.606061,0,0.746212,'Not Spots'
0,0.475228,0.490379,1,0.142857,0,0.142857,0.617856,0.142627,-0.011806,4,0.484848,0,0.757576,'Not Spots'
0,0.524604,0.238811,2,0.714286,0,0.904762,0.618368,0.093764,-0.013603,2,0.454545,0,0.505682,'Not Spots'
2,0.685274,-0.210327,2,0.714286,0,0.904762,0.617061,-0.068213,-0.026401,3,0.69697,0,0.780303,'Not Spots'
2,0.835658,-0.598608,3,1.571429,2,1.285714,0.608978,-0.22668,-0.041066,3,0.757576,0,0.939394,'Not Spots'
3,0.874797,-0.718438,3,1.285714,1,1.904762,0.587691,-0.287106,-0.044745,3,0.878788,0,1.109848,'Not Spots'
3,0.779134,-0.578283,3,1,0,2,0.552655,-0.22648,-0.033201,3,0.848485,0,1.257576,'Not Spots'
0,0.577355,-0.119001,3,0.857143,1,1.142857,0.510014,-0.067342,-0.012896,3,0.636364,0,0.988636,'Not Spots'
0,0.398232,0.258442,1,0.142857,0,0.142857,0.467264,0.069031,0.006885,3,0.454545,0,0.630682,'Not Spots'
0,0.312784,0.320115,1,0.142857,0,0.142857,0.430655,0.117871,0.021671,4,0.363636,0,0.676136,'Not Spots'
0,0.267274,0.290533,1,0.142857,0,0.142857,0.404359,0.137085,0.02975,2,0.272727,0,0.392045,'Not Spots'
0,0.251043,0.356277,0,0,0,0,0.392498,0.141456,0.027053,2,0.30303,0,0.405303,'Not Spots'
0,0.352153,0.1012,1,0.285714,0,0.238095,0.394193,0.04204,0.012179,2,0.333333,0,0.354167,'Not Spots'
1,0.481221,-0.224589,1,0.571429,1,0.285714,0.401246,-0.079975,-0.005371,2,0.424242,0,0.376894,'Not Spots'
0,0.493322,-0.13959,1,0.714286,1,0.238095,0.403911,-0.089411,-0.012724,2,0.515152,0,0.382576,'Not Spots'
1,0.433964,-0.071813,1,0.428571,0,0.285714,0.399874,-0.03409,-0.008141,2,0.454545,0,0.318182,'Not Spots'
0,0.351388,0.168357,1,0.285714,0,0.238095,0.394581,0.043193,-0.0028,1,0.242424,0,0.189394,'Not Spots'
0,0.375551,0.149261,1,0.142857,0,0.142857,0.39354,0.017989,-0.005777,2,0.424242,0,0.314394,'Not Spots'
0,0.454328,-0.1217,2,0.714286,1,0.571429,0.394731,-0.059597,-0.013753,2,0.424242,0,0.314394,'Not Spots'
0,0.429808,0.075673,1,0.142857,0,0.142857,0.391979,-0.037829,-0.018352,3,0.484848,0,0.507576,'Not Spots'
0,0.446688,-0.061823,3,0.571429,0,1.285714,0.381539,-0.065149,-0.016254,3,0.424242,0,0.564394,'Not Spots'
1,0.465444,-0.287367,2,0.571429,0,0.619048,0.363761,-0.101684,-0.007452,3,0.424242,0,0.564394,'Not Spots'
0,0.334194,0.19296,1,0.285714,0,0.238095,0.420552,0.086359,0.008661,2,0.272727,0,0.267045,'Not Spots'
0,0.370792,0.225572,1,0.142857,0,0.142857,0.430984,0.060192,-0.000762,3,0.363636,0,0.426136,'Not Spots'
1,0.499937,-0.21206,3,0.857143,1,1.142857,0.438011,-0.061925,-0.007945,3,0.454545,0,0.568182,'Not Spots'
1,0.49874,-0.216168,1,0.571429,1,0.285714,0.435233,-0.063507,-0.00278,3,0.515152,0,0.695076,'Not Spots'
1,0.405798,-0.104227,2,0.714286,1,0.571429,0.423628,0.01783,0.014985,2,0.30303,0,0.280303,'Not Spots'
0,0.322828,0.076549,1,0.285714,0,0.238095,0.412362,0.089534,0.034534,2,0.333333,0,0.291667,'Not Spots'
1,0.31414,0.030079,1,0.285714,0,0.238095,0.411812,0.097673,0.045763,1,0.242424,0,0.189394,'Not Spots'
1,0.347008,-0.04134,1,0.428571,0,0.285714,0.427426,0.080418,0.046492,1,0.333333,0,0.229167,'Not Spots'
0,0.357873,0.041388,1,0.571429,1,0.285714,0.458631,0.100758,0.038288,1,0.30303,0,0.217803,'Not Spots'
1,0.364086,0.244008,1,0.142857,0,0.142857,0.500777,0.136692,0.021026,2,0.333333,0,0.291667,'Not Spots'
0,0.495866,0.107693,2,0.714286,1,0.571429,0.546316,0.050451,-0.003366,3,0.424242,0,0.564394,'Not Spots'
2,0.681865,-0.305781,2,0.857143,1,0.809524,0.584876,-0.096989,-0.024757,3,0.545455,0,0.630682,'Not Spots'
1,0.686152,-0.105249,2,1,1,0.666667,0.609344,-0.076807,-0.032934,3,0.636364,0,0.676136,'Not Spots'
1,0.616368,0.135168,2,0.714286,1,0.571429,0.620097,0.00373,-0.030262,4,0.545455,0,0.818182,'Not Spots'
2,0.663199,-0.091799,2,0.571429,0,0.619048,0.622029,-0.04117,-0.028322,2,0.606061,0,0.558712,'Not Spots'
1,0.782399,-0.482214,2,1.428571,2,0.619048,0.617053,-0.165346,-0.032012,3,0.727273,0,0.767045,'Not Spots'
2,0.830169,-0.58299,2,1,1,0.666667,0.60187,-0.228299,-0.034787,3,0.818182,0,0.903409,'Not Spots'
0,0.786678,-0.506125,3,1.285714,2,1.571429,0.573271,-0.213407,-0.028446,3,0.787879,0,0.984848,'Not Spots'
0,0.660763,-0.351477,3,1.142857,1,1.809524,0.533602,-0.127162,-0.012968,3,0.606061,0,0.996212,'Not Spots'
1,0.473667,0.044956,1,0.142857,0,0.142857,0.490049,0.016381,0.004292,3,0.454545,0,0.630682,'Not Spots'
0,0.362475,0.211968,1,0.571429,1,0.285714,0.448979,0.086504,0.017169,1,0.242424,0,0.189394,'Not Spots'
1,0.335452,0.134149,1,0.142857,0,0.142857,0.414827,0.079375,0.025532,3,0.393939,0,0.558712,'Not Spots'
0,0.301817,0.143461,2,0.428571,0,0.619048,0.391121,0.089304,0.029494,2,0.151515,0,0.195076,'Not Spots'
0,0.305327,0.171451,1,0.142857,0,0.142857,0.382405,0.077078,0.023967,2,0.393939,0,0.496212,'Not Spots'
0,0.418238,-0.063753,2,0.428571,0,0.619048,0.388321,-0.029916,0.006187,2,0.424242,0,0.439394,'Not Spots'
1,0.547439,-0.320022,2,0.714286,1,0.571429,0.4001,-0.147339,-0.014372,2,0.545455,0,0.505682,'Not Spots'
1,0.565384,-0.288108,2,0.571429,0,0.619048,0.406061,-0.159323,-0.022949,2,0.575758,0,0.439394,'Not Spots'
0,0.448705,-0.000122,2,0.571429,0,0.619048,0.402145,-0.046559,-0.0156,2,0.484848,0,0.507576,'Not Spots'
0,0.306518,0.356698,0,0,0,0,0.39386,0.087342,-0.003847,2,0.333333,0,0.291667,'Not Spots'
0,0.335147,0.151594,1,0.285714,0,0.238095,0.38919,0.054043,-0.000478,1,0.333333,0,0.229167,'Not Spots'
1,0.437522,-0.247849,1,0.714286,1,0.238095,0.388624,-0.048898,-0.005443,2,0.424242,0,0.314394,'Not Spots'
1,0.414068,-0.038137,1,0.428571,0,0.285714,0.386697,-0.027371,-0.010213,3,0.393939,0,0.433712,'Not Spots'
0,0.383719,0.112123,1,0.142857,0,0.142857,0.378271,-0.005448,-0.009146,3,0.454545,0,0.568182,'Not Spots'
0,0.378204,-0.003719,1,0.428571,0,0.285714,0.362436,-0.015769,-0.000989,3,0.424242,0,0.501894,'Not Spots'
0,0.234913,0.292421,0,0,0,0,0.387346,0.152433,0.027217,1,0.212121,0,0.172348,'Not Spots'
0,0.294469,0.159047,1,0.142857,0,0.142857,0.391853,0.097384,0.020746,2,0.272727,0,0.267045,'Not Spots'
0,0.396416,-0.059541,2,0.571429,0,0.619048,0.397799,0.001383,0.011791,3,0.454545,0,0.568182,'Not Spots'
0,0.413031,-0.049373,2,0.428571,0,0.619048,0.398961,-0.01407,0.010575,2,0.515152,0,0.507576,'Not Spots'
