@relation segment

@attribute original numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Hessian_largest_1.0_true numeric
@attribute Hessian_middle_1.0_true numeric
@attribute Hessian_smallest_1.0_true numeric
@attribute Laplacian_1.0 numeric
@attribute Edges_1.0 numeric
@attribute Structure_largest_1.0_1.0 numeric
@attribute Structure_smallest_1.0_1.0 numeric
@attribute Structure_largest_1.0_3.0 numeric
@attribute Structure_smallest_1.0_3.0 numeric
@attribute Maximum_1.0 numeric
@attribute Mean_1.0 numeric
@attribute Median_1.0 numeric
@attribute Variance_1.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Difference_of_Gaussian_1.0_2.0 numeric
@attribute Hessian_largest_2.0_true numeric
@attribute Hessian_middle_2.0_true numeric
@attribute Hessian_smallest_2.0_true numeric
@attribute Laplacian_2.0 numeric
@attribute Edges_2.0 numeric
@attribute Structure_largest_2.0_1.0 numeric
@attribute Structure_smallest_2.0_1.0 numeric
@attribute Structure_largest_2.0_3.0 numeric
@attribute Structure_smallest_2.0_3.0 numeric
@attribute Maximum_2.0 numeric
@attribute Mean_2.0 numeric
@attribute Median_2.0 numeric
@attribute Variance_2.0 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Difference_of_Gaussian_1.0_4.0 numeric
@attribute Difference_of_Gaussian_2.0_4.0 numeric
@attribute Hessian_largest_4.0_true numeric
@attribute Hessian_middle_4.0_true numeric
@attribute Hessian_smallest_4.0_true numeric
@attribute Laplacian_4.0 numeric
@attribute Edges_4.0 numeric
@attribute Structure_largest_4.0_1.0 numeric
@attribute Structure_smallest_4.0_1.0 numeric
@attribute Structure_largest_4.0_3.0 numeric
@attribute Structure_smallest_4.0_3.0 numeric
@attribute Maximum_4.0 numeric
@attribute Mean_4.0 numeric
@attribute Median_4.0 numeric
@attribute Variance_4.0 numeric
@attribute class {Spots,'Not Spots'}

@data
3,3.037338,0.525656,0.113851,0.05514,-0.694647,0.836347,0.425929,0.067863,0.178457,0.16515,8,3.571429,3,5.285714,2.540314,-0.497024,0.151109,0.0893,0.058942,-0.181467,0.470221,0.186677,0.019428,0.087802,0.071461,8,3.030303,3,2.405303,2.101671,-0.935666,-0.438642,0.046239,0.032037,0.026455,-0.051822,0.199446,0.036584,0.001775,0.022277,0.006666,8,2.540856,2,2.413363,'Not Spots'
3,3.06901,0.448623,0.043348,0.020738,-0.471232,0.794389,0.375017,0.056656,0.186933,0.150946,6,3.428571,3,2.285714,2.676884,-0.392127,0.152535,0.0832,0.049933,-0.185803,0.445926,0.168285,0.020405,0.080294,0.07488,8,3.272727,3,3.142045,2.16981,-0.8992,-0.507073,0.048074,0.035136,0.02478,-0.05843,0.189871,0.033089,0.001908,0.020048,0.007134,8,2.723735,3,2.403848,'Not Spots'
6,3.06857,0.45684,0.253153,0.035614,-0.745607,0.75929,0.349379,0.043885,0.189395,0.136495,6,3.714286,3,3.904762,2.730231,-0.338339,0.145735,0.075687,0.048998,-0.172424,0.425966,0.152759,0.019688,0.07624,0.07212,6,2.878788,3,2.047348,2.200306,-0.868263,-0.529925,0.048905,0.036412,0.023625,-0.061692,0.181586,0.030225,0.001989,0.018115,0.00776,8,2.817121,3,2.439081,'Not Spots'
2,2.8976,0.219001,0.146034,0.033506,-0.106474,0.769031,0.333269,0.030632,0.185516,0.123669,6,3,3,2,2.709416,-0.188184,0.13399,0.07452,0.052283,-0.156227,0.406614,0.139392,0.017905,0.074095,0.066238,6,2.939394,3,2.746212,2.192,-0.7056,-0.517416,0.048671,0.035872,0.023052,-0.061491,0.176351,0.02853,0.002002,0.016945,0.008238,8,2.844358,3,2.499118,'Not Spots'
3,2.740518,0.133127,0.100197,0.048804,0.015873,0.79419,0.301965,0.023564,0.175799,0.113421,6,2.857143,3,3.476191,2.622293,-0.118225,0.122401,0.073595,0.056831,-0.139166,0.3849,0.126975,0.015936,0.069764,0.062452,6,2.636364,2,2.176136,2.14589,-0.594627,-0.476403,0.047356,0.033724,0.023055,-0.058024,0.174706,0.028103,0.00192,0.016865,0.00811,7,2.708171,3,2.29341,'Not Spots'
2,2.524547,0.385812,0.190656,0.102449,0.297605,0.653054,0.240467,0.021082,0.161349,0.105808,3,2.142857,2,0.809524,2.478625,-0.045922,0.114524,0.066074,0.059396,-0.121202,0.360822,0.115253,0.014222,0.064301,0.059808,6,2.515152,3,2.007576,2.065419,-0.459128,-0.413206,0.045044,0.030279,0.023542,-0.051781,0.175783,0.028605,0.001745,0.017629,0.007422,7,2.533074,2,2.132691,'Not Spots'
1,2.356046,0.375084,0.149343,0.041781,0.267523,0.363941,0.16369,0.020318,0.143713,0.099843,3,2.142857,2,0.809524,2.292813,-0.063232,0.10969,0.056394,0.053518,-0.106814,0.337163,0.104684,0.012604,0.061147,0.054273,5,2.454545,2,1.193182,1.95556,-0.400486,-0.337253,0.041915,0.025884,0.024366,-0.043433,0.177796,0.029437,0.001512,0.018655,0.00649,7,2.350194,2,1.814385,'Not Spots'
3,2.305862,0.324799,0.110967,0.012038,-0.423728,0.164801,0.110058,0.028398,0.124668,0.09405,4,2.571429,3,1.619048,2.077366,-0.228496,0.104908,0.048208,0.040331,-0.097031,0.319365,0.096175,0.010808,0.059241,0.04646,4,2.212121,2,1.172348,1.822549,-0.483312,-0.254816,0.038204,0.025358,0.02086,-0.033706,0.17888,0.029962,0.001258,0.019479,0.00551,7,2.108949,2,1.581834,'Not Spots'
2,2.050107,0.269299,0.179455,0.102621,0.192465,1.005706,0.639768,0.030823,0.210673,0.14831,4,1.857143,1,1.47619,2.06764,0.017533,0.116029,0.092724,0.020447,-0.043752,0.566702,0.266977,0.013061,0.112562,0.060647,5,2.151515,2,2.320076,1.892753,-0.157354,-0.174887,0.040458,0.023769,0.018922,-0.035611,0.238817,0.052227,0.001411,0.030603,0.005922,8,2.089494,2,2.792741,'Not Spots'
4,2.859879,0.429368,0.242369,0.013952,-0.657786,0.995888,0.617867,0.055691,0.208765,0.171169,4,3,3,1.333333,2.436198,-0.42368,0.144903,0.054517,0.053596,-0.145824,0.567474,0.26677,0.01841,0.111756,0.071741,8,3,3,3.4375,2.055223,-0.804656,-0.380975,0.045182,0.025166,0.02039,-0.049958,0.236857,0.051057,0.001731,0.029292,0.006787,8,2.424124,2,2.924885,'Not Spots'
4,3.489953,0.617745,0.431399,0.279415,-1.328559,0.643486,0.457577,0.079972,0.203668,0.185687,8,4.428571,4,3.285714,2.752318,-0.737635,0.165575,0.086029,0.02492,-0.226685,0.53512,0.243647,0.023229,0.106475,0.081253,8,3.545455,4,2.443182,2.194006,-1.295947,-0.558312,0.049133,0.031152,0.017498,-0.062787,0.229346,0.047692,0.002021,0.02714,0.007529,8,2.747082,3,2.924064,'Not Spots'
5,3.669157,0.506537,0.337519,0.112889,-0.956944,0.574625,0.343505,0.078858,0.21263,0.176048,5,4,4,0.666667,2.983716,-0.685442,0.175781,0.09714,0.008224,-0.264697,0.493792,0.212758,0.026461,0.098468,0.087902,8,3.69697,4,1.967803,2.301064,-1.368093,-0.682651,0.052111,0.03611,0.015256,-0.072966,0.218454,0.043166,0.002255,0.024501,0.008123,8,3.007782,3,2.601502,'Not Spots'
5,3.676003,0.460055,0.261568,0.015033,-0.736657,0.594096,0.311266,0.065663,0.221043,0.158918,5,4.142857,5,1.142857,3.11905,-0.556953,0.177586,0.091602,0.002357,-0.266831,0.461407,0.186139,0.027725,0.094247,0.086313,6,3.666667,3,1.604167,2.369957,-1.306046,-0.749093,0.053982,0.039409,0.01375,-0.079642,0.207036,0.038691,0.002418,0.021801,0.008671,8,3.190661,3,2.568975,'Not Spots'
5,3.638561,0.465024,0.156771,0.052024,-0.673819,0.543963,0.293737,0.054415,0.222799,0.142483,6,4.285714,5,2.904762,3.162611,-0.47595,0.171892,0.086844,0.004575,-0.254161,0.439965,0.167366,0.027107,0.094173,0.0778,6,3.484848,3,2.507576,2.396651,-1.24191,-0.76596,0.05467,0.040692,0.013025,-0.082337,0.197971,0.035322,0.002502,0.019546,0.009378,8,3.29572,3,2.529396,'Not Spots'
3,3.528589,0.301553,0.174898,0.154616,-0.321836,0.530089,0.281554,0.042604,0.217287,0.129342,6,3.428571,3,2.952381,3.120307,-0.408281,0.161055,0.088634,0.012885,-0.236804,0.424602,0.155057,0.025014,0.091524,0.071085,6,3.727273,3,2.142045,2.380241,-1.148348,-0.740067,0.054136,0.039922,0.013063,-0.080995,0.19317,0.033668,0.002487,0.01837,0.009875,8,3.194552,3,2.594814,'Not Spots'
6,3.440301,0.434619,0.327428,0.030654,-0.792701,0.568858,0.272477,0.03962,0.205097,0.120617,6,3.857143,3,2.142857,2.997835,-0.442466,0.148792,0.087433,0.025303,-0.210922,0.411851,0.146768,0.022272,0.086447,0.067404,6,3.30303,3,2.280303,2.322321,-1.11798,-0.675514,0.05241,0.037321,0.013803,-0.075927,0.192888,0.033722,0.002347,0.018682,0.009556,8,3.093385,3,2.584995,'Not Spots'
3,3.124238,0.35188,0.176113,0.115541,-0.412452,0.669617,0.257994,0.034321,0.187602,0.115364,6,3.428571,3,2.285714,2.807574,-0.316664,0.138597,0.075457,0.038268,-0.175786,0.397744,0.139511,0.019597,0.080289,0.065049,7,3.333333,3,2.166667,2.227121,-0.897116,-0.580452,0.049624,0.033269,0.015118,-0.067774,0.195655,0.034917,0.002104,0.019986,0.008619,8,2.894942,3,2.391263,'Not Spots'
2,2.711853,0.315901,0.228276,0.063693,0.151317,0.559287,0.215029,0.026827,0.166732,0.110978,4,2.285714,2,1.238095,2.571303,-0.14055,0.131326,0.055894,0.045814,-0.141406,0.379335,0.130954,0.017062,0.075315,0.060581,7,2.787879,3,2.047348,2.100478,-0.611375,-0.470825,0.045996,0.028227,0.016845,-0.057378,0.19911,0.036404,0.001806,0.021494,0.007485,7,2.673152,2,2.088065,'Not Spots'
1,2.409685,0.416013,0.136674,0.078208,0.201131,0.290605,0.157163,0.031819,0.144745,0.105095,4,2.142857,2,1.142857,2.309565,-0.10012,0.124323,0.044281,0.035935,-0.115977,0.360107,0.121387,0.014412,0.071967,0.052937,7,2.575758,2,1.501894,1.949548,-0.460137,-0.360017,0.041787,0.02265,0.018808,-0.04563,0.201031,0.03735,0.001492,0.022684,0.006336,7,2.346303,2,1.930387,'Not Spots'
2,2.176146,0.236387,0.127867,0.013526,-0.094993,0.265638,0.136812,0.029965,0.123955,0.09635,4,2.571429,3,0.952381,2.034471,-0.141675,0.113815,0.039151,0.018678,-0.093341,0.346102,0.112205,0.011577,0.068325,0.044094,4,2.181818,2,0.965909,1.782239,-0.393907,-0.252232,0.037253,0.020847,0.016972,-0.033378,0.199801,0.037132,0.001192,0.023236,0.005238,7,2.062257,2,1.714859,'Not Spots'
3,1.845797,0.177061,0.133851,0.024883,-0.068093,0.426941,0.152438,0.019481,0.10621,0.08431,3,1.428571,1,0.952381,1.752885,-0.092911,0.099293,0.039192,0.003357,-0.063458,0.334411,0.102801,0.00882,0.063411,0.035464,4,1.909091,2,1.022727,1.606507,-0.23929,-0.146378,0.032611,0.022855,0.011559,-0.021315,0.19449,0.035428,0.00092,0.022981,0.004229,7,1.801556,2,1.472185,'Not Spots'
1,2.707349,0.323679,0.213261,0.076203,-0.186621,0.968325,0.67715,0.037973,0.230835,0.17733,5,3.428571,4,2.952381,2.512015,-0.195334,0.140126,0.036259,0.031455,-0.135322,0.620167,0.316734,0.018271,0.124523,0.075007,6,2.636364,3,2.676136,2.0825,-0.624849,-0.429514,0.045799,0.022541,0.012409,-0.05593,0.256626,0.059619,0.001793,0.033279,0.007157,8,2.618677,2,3.393087,'Not Spots'
4,3.333602,0.383068,0.197031,0.099653,-0.480447,0.750027,0.541633,0.052448,0.229298,0.197914,4,3.285714,4,1.238095,2.89106,-0.442542,0.166407,0.065845,0.010684,-0.221567,0.591215,0.296503,0.024514,0.121985,0.087767,5,3.272727,4,1.829545,2.256982,-1.07662,-0.634078,0.050931,0.028751,0.007761,-0.07192,0.251406,0.056965,0.002188,0.031437,0.008194,10,2.92607,3,3.521857,'Not Spots'
4,3.787606,0.338843,0.231431,0.015542,-0.554732,0.500553,0.370687,0.065974,0.238439,0.195933,5,4.285714,4,0.238095,3.203686,-0.58392,0.18616,0.091508,0.006176,-0.283845,0.538888,0.257697,0.02976,0.116054,0.09725,8,3.848485,4,1.882576,2.403827,-1.383779,-0.79986,0.055157,0.034947,0.004364,-0.08574,0.240415,0.051976,0.002544,0.028724,0.009085,10,3.241245,3,3.254073,'Not Spots'
4,3.98151,0.270278,0.129468,0.052554,-0.347192,0.452075,0.280116,0.060692,0.25293,0.178561,6,4.142857,4,1.809524,3.428154,-0.553356,0.198841,0.097325,0.016643,-0.312809,0.487454,0.217634,0.033115,0.113582,0.09724,7,3.939394,4,1.371212,2.514524,-1.466985,-0.913629,0.058252,0.040169,0.002188,-0.096234,0.226428,0.046035,0.002827,0.025556,0.009798,10,3.494164,3,2.852505,'Not Spots'
5,4.053968,0.367616,0.178899,0.124426,-0.313142,0.47877,0.259556,0.056584,0.261921,0.158754,5,4,4,1.333333,3.556744,-0.497224,0.203165,0.094427,0.019465,-0.317058,0.451259,0.186729,0.034605,0.115633,0.087961,7,4.060606,4,1.871212,2.582495,-1.471473,-0.974249,0.060068,0.043613,0.001109,-0.102571,0.213,0.040652,0.003014,0.022413,0.010428,10,3.692607,4,2.573109,'Not Spots'
5,4.065578,0.388996,0.177275,0.147874,-0.359595,0.496374,0.244537,0.053668,0.2629,0.141128,5,4.285714,5,0.904762,3.590149,-0.47543,0.199281,0.09527,0.016336,-0.310887,0.430895,0.167454,0.034495,0.115458,0.078094,7,4.090909,4,2.272727,2.603859,-1.46172,-0.98629,0.060528,0.044828,0.00102,-0.104336,0.203585,0.037062,0.003088,0.019873,0.011193,10,3.719844,4,2.679019,'Not Spots'
3,3.960338,0.202371,0.16785,0.040693,-0.075214,0.447579,0.225961,0.049723,0.255455,0.128604,6,3.714286,3,1.571429,3.528006,-0.432332,0.189732,0.098969,0.007501,-0.296203,0.42304,0.15899,0.032727,0.111926,0.071336,7,4.060606,4,2.183712,2.578093,-1.382245,-0.949913,0.059624,0.043755,0.001819,-0.101561,0.2002,0.035878,0.003018,0.018807,0.011643,8,3.622568,3,2.571832,'Not Spots'
3,3.794493,0.310905,0.085892,0.041606,-0.266619,0.333954,0.226222,0.046875,0.240371,0.122665,6,4.142857,4,1.809524,3.37296,-0.421533,0.177695,0.094436,0.006399,-0.265732,0.424049,0.158354,0.029641,0.105633,0.068794,7,3.848485,3,2.070076,2.507487,-1.287007,-0.865474,0.057439,0.04065,0.0034,-0.094688,0.202559,0.036906,0.0028,0.019736,0.011015,8,3.439689,3,2.528575,'Not Spots'
3,3.478488,0.351977,0.205343,0.114567,-0.261201,0.462352,0.250108,0.040454,0.21937,0.120746,5,3.571429,3,0.619048,3.139799,-0.338689,0.166423,0.076758,0.02253,-0.220651,0.424509,0.159099,0.026047,0.097981,0.067906,7,3.545455,3,2.380682,2.397086,-1.081403,-0.742714,0.054155,0.035985,0.005627,-0.084513,0.208298,0.039277,0.00248,0.021717,0.009809,8,3.280156,3,2.749331,'Not Spots'
4,3.067961,0.132301,0.088764,0.072749,-0.116286,0.646452,0.253339,0.045515,0.194842,0.118269,7,3.142857,2,3.476191,2.856828,-0.211134,0.156961,0.052789,0.034998,-0.174752,0.415237,0.155205,0.022331,0.09091,0.064906,7,2.939394,3,2.058712,2.253576,-0.814385,-0.603252,0.050028,0.030359,0.008342,-0.072045,0.214325,0.041853,0.002114,0.023789,0.008495,8,2.918288,3,2.473766,'Not Spots'
2,2.629841,0.35832,0.195644,0.156881,0.397083,0.57888,0.220182,0.051488,0.16948,0.112398,4,2.142857,2,1.142857,2.55155,-0.078291,0.146736,0.037952,0.030502,-0.139285,0.397784,0.145978,0.018447,0.085387,0.058187,7,2.69697,3,1.780303,2.084969,-0.544873,-0.466582,0.045337,0.024372,0.011381,-0.058328,0.218053,0.043597,0.001741,0.025417,0.007195,8,2.618677,2,2.330587,'Not Spots'
2,2.308649,0.399033,0.203287,0.161581,0.357327,0.399527,0.194586,0.046356,0.145724,0.102351,2,1.714286,2,0.238095,2.241675,-0.066974,0.132535,0.033704,0.012116,-0.110947,0.380628,0.134368,0.014502,0.080196,0.049211,4,2.424242,3,1.376894,1.899892,-0.408757,-0.341784,0.040348,0.018559,0.01459,-0.044317,0.217804,0.043786,0.001387,0.026269,0.005954,7,2.241245,2,1.863449,'Not Spots'
1,2.01507,0.230452,0.209108,0.014233,-0.007112,0.449449,0.200688,0.029151,0.124997,0.088903,3,2.428571,3,0.619048,1.935217,-0.079853,0.114458,0.031761,0.001953,-0.080744,0.365273,0.122043,0.010909,0.07406,0.039905,4,1.969697,2,1.280303,1.706831,-0.308239,-0.228386,0.035279,0.01785,0.013315,-0.030744,0.212774,0.042086,0.001069,0.026161,0.004806,7,2.015564,2,1.718507,'Not Spots'
2,2.881813,0.436437,0.187238,0.09664,-0.527035,1.136107,0.777972,0.04306,0.239138,0.18097,7,3.857143,3,4.476191,2.55502,-0.326793,0.134201,0.043903,0.019054,-0.15905,0.644318,0.338101,0.017214,0.129579,0.074572,7,2.969697,3,3.530303,2.072468,-0.809345,-0.482553,0.045267,0.021486,0.007953,-0.0588,0.266316,0.064246,0.001764,0.035861,0.007202,8,2.63035,2,3.515169,'Not Spots'
5,3.329444,0.315592,0.313242,0.154827,-0.152477,0.844095,0.635736,0.042296,0.243788,0.206398,5,2.428571,2,2.952381,2.980178,-0.349267,0.160647,0.054354,0.017797,-0.232798,0.62777,0.330323,0.024003,0.13077,0.090279,7,3.333333,3,2.729167,2.278232,-1.051212,-0.701945,0.051389,0.026346,0.000163,-0.077572,0.264695,0.063124,0.002241,0.034662,0.008503,10,3.105058,3,3.524076,'Not Spots'
3,3.724765,0.266553,0.224595,0.063331,0.021373,0.638192,0.462142,0.044066,0.257136,0.210377,5,4.142857,4,0.47619,3.349838,-0.374928,0.184436,0.08276,0.019123,-0.286319,0.577985,0.293943,0.030518,0.127948,0.103076,7,3.757576,4,2.064394,2.463052,-1.261713,-0.886786,0.056812,0.032256,0.005837,-0.094905,0.255115,0.058518,0.002713,0.032246,0.009716,10,3.459144,3,3.288363,'Not Spots'
4,4.068118,0.384437,0.142735,0.133949,0.107754,0.51714,0.328698,0.053282,0.278769,0.194652,4,3.285714,3,0.571429,3.643938,-0.424181,0.206672,0.091533,0.022815,-0.32102,0.517455,0.247498,0.035782,0.128428,0.105659,7,4.212121,4,1.422348,2.616172,-1.451946,-1.027766,0.061199,0.03858,0.009586,-0.109365,0.239761,0.051688,0.003133,0.02899,0.010757,10,3.723735,4,2.880411,'Not Spots'
2,4.291114,0.411712,0.168112,0.039919,0.203682,0.51623,0.261565,0.059296,0.296476,0.173349,5,4,4,1.333333,3.853686,-0.437428,0.223218,0.090562,0.026812,-0.340592,0.464956,0.205723,0.039256,0.134209,0.096741,7,4.454545,5,1.568182,2.728767,-1.562347,-1.124919,0.064306,0.044043,0.011469,-0.119818,0.222149,0.044373,0.003459,0.025361,0.011582,10,3.918288,4,2.825328,'Not Spots'
3,4.452679,0.305418,0.246783,0.001564,-0.0602,0.510521,0.234658,0.063033,0.306256,0.152112,7,4.285714,5,2.904762,3.973794,-0.478885,0.2303,0.094126,0.02684,-0.351265,0.429332,0.175224,0.041178,0.138022,0.084839,7,4.575758,5,1.751894,2.794283,-1.658396,-1.179511,0.065974,0.047574,0.011946,-0.125494,0.206735,0.038344,0.003657,0.021856,0.012278,10,4.178988,4,2.616276,'Not Spots'
5,4.545801,0.368927,0.246938,0.100027,-0.515838,0.480624,0.218654,0.061977,0.306537,0.134128,7,4.857143,5,2.142857,3.998547,-0.547255,0.228281,0.103715,0.023925,-0.355922,0.412093,0.157885,0.041869,0.137725,0.074085,7,4.484848,5,2.070076,2.809142,-1.736659,-1.189405,0.066136,0.048632,0.011304,-0.126072,0.197717,0.034953,0.003694,0.019067,0.013102,10,4.171206,4,2.603386,'Not Spots'
3,4.401069,0.225018,0.190536,0.162669,-0.197151,0.54982,0.223769,0.055007,0.297071,0.122783,6,4.428571,5,1.285714,3.919506,-0.481564,0.219842,0.110007,0.017059,-0.346908,0.414174,0.154996,0.040845,0.133294,0.067801,7,4.424242,4,1.626894,2.773304,-1.627765,-1.146202,0.064821,0.047165,0.009709,-0.121695,0.197099,0.034747,0.003542,0.018268,0.013413,12,4.124514,4,2.968811,'Not Spots'
4,4.067561,0.305282,0.077136,0.022302,0.250448,0.522441,0.251636,0.051212,0.278853,0.120638,5,3.714286,3,0.904762,3.735815,-0.331746,0.20834,0.10159,0.005546,-0.315476,0.430843,0.16382,0.037685,0.125601,0.06729,7,4.121212,4,2.609848,2.689814,-1.377746,-1.046,0.062165,0.043503,0.007278,-0.112946,0.203625,0.037249,0.003233,0.020088,0.012317,9,3.863813,4,3.039974,'Not Spots'
5,3.745288,0.357838,0.34681,0.114427,0.125455,0.474769,0.272143,0.064835,0.253972,0.122597,7,3.428571,3,4.285714,3.464433,-0.280855,0.196547,0.07923,0.009521,-0.266256,0.445705,0.174162,0.033113,0.116156,0.068486,7,3.727273,3,2.454545,2.564527,-1.180761,-0.899907,0.058397,0.03825,0.004127,-0.100774,0.213655,0.041232,0.002839,0.022793,0.010891,9,3.579767,3,3.018027,'Not Spots'
2,3.458516,0.451502,0.32,0.087083,-0.218585,0.597625,0.274857,0.082584,0.225279,0.122145,5,3.714286,4,1.904762,3.139291,-0.319225,0.184485,0.054773,0.024059,-0.2152,0.444541,0.176047,0.027888,0.106815,0.067179,7,3.393939,3,2.746212,2.404922,-1.053594,-0.734369,0.0538,0.032168,0.000376,-0.086344,0.223259,0.045267,0.002412,0.025439,0.009456,9,3.225681,3,2.901994,'Not Spots'
2,3.095951,0.290336,0.185098,0.000258,-0.105497,0.676322,0.254052,0.089308,0.195842,0.116614,4,2.857143,2,1.142857,2.79406,-0.301891,0.169768,0.034822,0.030861,-0.173729,0.428349,0.167628,0.022401,0.098783,0.06174,7,3.363636,3,2.488636,2.219762,-0.87619,-0.574299,0.048664,0.025993,0.003827,-0.070831,0.229564,0.048132,0.001984,0.027534,0.008039,8,2.85214,3,2.712427,'Not Spots'
2,2.754558,0.304612,0.083504,0.021644,-0.242752,0.626044,0.239405,0.074822,0.168169,0.106079,4,2.714286,3,0.571429,2.452312,-0.302246,0.150676,0.028554,0.018705,-0.140827,0.407858,0.153536,0.017116,0.091534,0.053234,6,2.727273,2,1.329545,2.018243,-0.736315,-0.434069,0.043264,0.020309,0.008308,-0.055265,0.23096,0.049029,0.001582,0.028736,0.006671,8,2.431907,2,2.207259,'Not Spots'
3,2.357016,0.352696,0.131418,0.051877,-0.273155,0.622451,0.252663,0.044255,0.143602,0.092219,4,2.428571,2,0.952381,2.124046,-0.23297,0.128446,0.024612,0.00648,-0.110314,0.389152,0.138287,0.012626,0.083873,0.043739,6,2.30303,2,1.905303,1.809232,-0.547783,-0.314813,0.037818,0.015444,0.012878,-0.040385,0.22685,0.04763,0.001221,0.028845,0.005396,7,2.120623,2,1.8018,'Not Spots'
2,1.881013,0.288872,0.241712,0.126331,0.173492,0.593594,0.245688,0.025258,0.122235,0.077258,3,1.714286,2,1.904762,1.813989,-0.067024,0.107222,0.025296,0.000456,-0.082383,0.370022,0.123036,0.009252,0.075274,0.034679,5,1.939394,2,1.308712,1.600802,-0.280211,-0.213187,0.032503,0.017335,0.011506,-0.026674,0.217254,0.044029,0.000912,0.027814,0.004252,6,1.817121,2,1.478143,'Not Spots'
7,3.708017,0.532085,0.449241,0.321272,-1.302599,0.941794,0.684747,0.05998,0.244045,0.210054,7,4.142857,5,4.476191,2.993279,-0.714738,0.155728,0.084986,0.029675,-0.270389,0.633856,0.334201,0.022479,0.131745,0.08809,7,3.606061,3,3.246212,2.249157,-1.45886,-0.744122,0.050444,0.026401,0.001169,-0.078014,0.269558,0.065676,0.00217,0.036493,0.008383,9,3.03891,3,3.68598,'Not Spots'
2,3.979629,0.353897,0.150336,0.099709,-0.30327,0.783917,0.518422,0.055096,0.263293,0.21895,7,4.571429,5,2.952381,3.424646,-0.554983,0.178404,0.077563,0.066109,-0.322076,0.595004,0.308789,0.029596,0.131916,0.104541,8,4.121212,4,3.359848,2.466617,-1.513011,-0.958029,0.056851,0.030377,0.011279,-0.098507,0.263138,0.062427,0.002726,0.03472,0.009863,10,3.474708,3,3.430022,'Not Spots'
5,4.245483,0.250021,0.22567,0.04679,-0.071141,0.676581,0.377147,0.052104,0.29293,0.205491,5,3.571429,4,0.952381,3.779795,-0.465688,0.202731,0.089685,0.051052,-0.343469,0.537026,0.264946,0.035976,0.135172,0.11097,8,4.333333,4,3.104167,2.659685,-1.585798,-1.12011,0.062452,0.035498,0.018941,-0.116892,0.248273,0.055653,0.00327,0.031755,0.01124,10,3.891051,4,3.105271,'Not Spots'
4,4.580625,0.209211,0.127258,0.018563,-0.317906,0.637421,0.287016,0.064044,0.319976,0.184461,7,5,5,1.333333,4.054062,-0.526563,0.227233,0.084135,0.043338,-0.354706,0.479307,0.219752,0.041155,0.145792,0.103296,10,4.666667,4,2.979167,2.817162,-1.763463,-1.2369,0.066893,0.041838,0.022987,-0.131718,0.227741,0.047012,0.003746,0.02805,0.012413,10,4.237354,4,2.853599,'Not Spots'
5,4.833101,0.287807,0.172732,0.01256,-0.44798,0.598348,0.235767,0.081407,0.339936,0.161946,6,4.571429,5,1.952381,4.249781,-0.58332,0.24615,0.082149,0.040946,-0.369245,0.432068,0.182286,0.044911,0.155044,0.090926,10,5,5,2.8125,2.930043,-1.903058,-1.319738,0.069915,0.047567,0.024408,-0.141891,0.205959,0.038572,0.004101,0.024114,0.013321,10,4.40856,4,2.773833,'Not Spots'
5,4.939397,0.330778,0.080851,0.068371,-0.318298,0.48286,0.208964,0.091261,0.35037,0.14103,6,5,5,1,4.362801,-0.576596,0.256269,0.093951,0.039738,-0.389958,0.39893,0.15536,0.047341,0.159775,0.077982,10,5.060606,5,2.308712,2.99193,-1.947467,-1.370871,0.07136,0.051129,0.024237,-0.146726,0.188622,0.032288,0.004285,0.020421,0.014025,12,4.525292,4,2.875335,'Not Spots'
6,4.974153,0.253311,0.081907,0.007167,-0.342385,0.400709,0.207988,0.089122,0.349901,0.123532,6,5,5,1.333333,4.380732,-0.593421,0.257459,0.112686,0.039059,-0.409203,0.384492,0.141247,0.048812,0.15931,0.066829,8,5.151515,5,1.632576,2.99965,-1.974504,-1.381083,0.071182,0.051918,0.022913,-0.146013,0.181004,0.029563,0.004243,0.017413,0.014911,12,4.587549,5,2.891719,'Not Spots'
6,4.880042,0.364703,0.144427,0.095053,-0.414078,0.530549,0.251357,0.082663,0.338332,0.11344,7,5.285714,5,1.571429,4.287196,-0.592845,0.251446,0.122925,0.035573,-0.409944,0.396682,0.144334,0.0488,0.153975,0.061509,7,4.848485,5,1.695076,2.953705,-1.926336,-1.333491,0.069452,0.049955,0.020611,-0.140018,0.184875,0.030792,0.003977,0.017284,0.014744,12,4.509727,5,3.172757,'Not Spots'
5,4.564775,0.300968,0.160807,0.01509,-0.125071,0.682923,0.310891,0.088926,0.316824,0.11619,7,4.857143,5,1.809524,4.077363,-0.487411,0.240756,0.113102,0.026222,-0.38008,0.429851,0.163047,0.045723,0.144829,0.063899,8,4.515152,5,2.632576,2.857907,-1.706868,-1.219456,0.066357,0.045699,0.017415,-0.129471,0.197256,0.035127,0.003586,0.020094,0.013192,12,4.264591,4,3.210968,'Not Spots'
