@relation segment

@attribute original numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Hessian_largest_1.0_true numeric
@attribute Hessian_middle_1.0_true numeric
@attribute Hessian_smallest_1.0_true numeric
@attribute Derivatives_1_1_1_1.0 numeric
@attribute Derivatives_2_2_2_1.0 numeric
@attribute Derivatives_3_3_3_1.0 numeric
@attribute Derivatives_4_4_4_1.0 numeric
@attribute Derivatives_5_5_5_1.0 numeric
@attribute Laplacian_1.0 numeric
@attribute Edges_1.0 numeric
@attribute Structure_largest_1.0_1.0 numeric
@attribute Structure_smallest_1.0_1.0 numeric
@attribute Structure_largest_1.0_3.0 numeric
@attribute Structure_smallest_1.0_3.0 numeric
@attribute Variance_1.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Difference_of_Gaussian_1.0_2.0 numeric
@attribute Hessian_largest_2.0_true numeric
@attribute Hessian_middle_2.0_true numeric
@attribute Hessian_smallest_2.0_true numeric
@attribute Derivatives_1_1_1_2.0 numeric
@attribute Derivatives_2_2_2_2.0 numeric
@attribute Derivatives_3_3_3_2.0 numeric
@attribute Derivatives_4_4_4_2.0 numeric
@attribute Derivatives_5_5_5_2.0 numeric
@attribute Laplacian_2.0 numeric
@attribute Edges_2.0 numeric
@attribute Structure_largest_2.0_1.0 numeric
@attribute Structure_smallest_2.0_1.0 numeric
@attribute Structure_largest_2.0_3.0 numeric
@attribute Structure_smallest_2.0_3.0 numeric
@attribute Variance_2.0 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Difference_of_Gaussian_1.0_4.0 numeric
@attribute Difference_of_Gaussian_2.0_4.0 numeric
@attribute Hessian_largest_4.0_true numeric
@attribute Hessian_middle_4.0_true numeric
@attribute Hessian_smallest_4.0_true numeric
@attribute Derivatives_1_1_1_4.0 numeric
@attribute Derivatives_2_2_2_4.0 numeric
@attribute Derivatives_3_3_3_4.0 numeric
@attribute Derivatives_4_4_4_4.0 numeric
@attribute Derivatives_5_5_5_4.0 numeric
@attribute Laplacian_4.0 numeric
@attribute Edges_4.0 numeric
@attribute Structure_largest_4.0_1.0 numeric
@attribute Structure_smallest_4.0_1.0 numeric
@attribute Structure_largest_4.0_3.0 numeric
@attribute Structure_smallest_4.0_3.0 numeric
@attribute Variance_4.0 numeric
@attribute class {Spot,NotSpot}

@data
5,18.537857,5.037388,3.459168,0.071792,0.16072,0.982296,1.788536,-12.275371,-78.980629,1.506428,9.018703,42.725468,10.2585,7.508279,6.022545,46.666668,15.345235,-3.192622,1.133343,0.905389,0.146853,0.021133,-0.000076,-0.003531,-0.002863,0.002756,-2.185585,2.586904,3.866232,0.798859,0.917553,0.739524,212.551132,10.208299,-8.329558,-5.136936,0.132408,0.109107,0.08381,-0.000982,-0.000224,-0,0.000001,0,-0.325326,0.260188,0.06434,0.012937,0.083005,0.027066,172.179443,Spot
17,15.280515,5.452459,2.526984,0.175373,1.063169,0.236868,-0.192861,-9.828872,16.600323,2.750102,6.965369,34.610172,6.554444,6.912748,5.530149,77.904762,14.252583,-1.027932,0.973577,0.734984,0.218252,0.058736,0.002789,-0.006818,-0.002098,0.003759,-1.49031,2.562101,3.924158,0.637381,0.879457,0.683225,89.939392,10.113567,-5.166947,-4.139015,0.126544,0.09887,0.070002,-0.000703,-0.000189,-0.000002,0,0,-0.295415,0.287444,0.073785,0.012348,0.080571,0.027391,164.427734,Spot
15,15.709496,4.855331,2.841395,1.031832,-0.828907,-0.55835,-3.342798,15.026834,114.56739,0.982103,7.492399,33.028225,7.38866,6.3704,5.781151,46.809525,14.042187,-1.66731,0.997813,0.719795,0.253398,-0.068734,0.000965,0.007272,-0.000368,-0.002297,-1.464211,2.528083,3.819318,0.670383,0.812381,0.744245,97.820076,9.981001,-5.728496,-4.061186,0.127065,0.106365,0.064737,-0.000926,-0.000163,0.000002,0,-0,-0.298166,0.324209,0.093953,0.013145,0.08284,0.037766,167.289551,Spot
20,23.083923,5.439279,1.990759,1.903769,-1.639987,-0.181021,1.74144,2.781378,-29.152132,-5.526269,10.453696,44.488335,16.416122,7.690453,6.628957,174.666672,16.230463,-6.85346,1.385416,1.048399,0.483321,-0.066693,-0.01598,0.009606,0.001189,-0.005924,-2.917135,2.42013,3.430465,1.090787,0.887469,0.847767,231.14772,10.221055,-12.862868,-6.009408,0.135732,0.119888,0.091655,-0.001112,-0.000247,0.000002,0.000001,-0,-0.347275,0.258565,0.066529,0.013964,0.08504,0.034255,171.797852,Spot
21,28.980875,7.737694,5.621849,1.511271,-1.359615,1.331207,5.534626,-31.92174,-138.612961,-11.848271,10.505526,46.273411,22.802446,8.466639,7.074238,290,17.601229,-11.379646,1.589811,1.379645,0.9698,-0.03477,-0.027464,0.004805,0.001997,-0.003612,-3.939255,1.914194,2.655087,1.306989,0.965966,0.860114,343.746216,10.357874,-18.623001,-7.243355,0.139918,0.126036,0.107225,-0.001155,-0.000295,0.000001,0.000001,-0,-0.373179,0.198716,0.047784,0.012827,0.085915,0.030692,170.421631,Spot
26,28.615973,7.764031,5.148461,1.150992,0.779383,0.839233,-5.144212,2.673627,203.204819,-11.761499,11.231265,48.659126,22.349659,8.494227,7.037549,335.142853,17.542931,-11.073042,1.545442,1.391689,0.936859,0.013211,-0.02448,-0.003903,0.00128,0.003383,-3.873991,1.959421,2.746978,1.240445,0.977203,0.842696,334.820068,10.375191,-18.240782,-7.16774,0.139223,0.118951,0.111574,-0.001053,-0.000294,0,0.000001,0,-0.369749,0.191138,0.045338,0.0132,0.085197,0.028602,168.217468,Spot
30,22.02117,5.501322,4.406431,3.016847,1.896939,-1.320154,-2.676633,33.805382,-63.064434,-4.111738,10.719049,47.112446,15.375709,7.778307,6.512528,100.809525,16.091923,-5.929247,1.34375,1.031777,0.39506,0.050785,-0.00976,-0.008837,-0.000503,0.006433,-2.770587,2.454907,3.528753,1.020828,0.925229,0.79267,274.859863,10.275886,-11.745284,-5.816037,0.133151,0.108442,0.095763,-0.000832,-0.000245,-0.000001,0.000001,0,-0.337356,0.238913,0.057479,0.012932,0.082876,0.027703,171.077087,Spot
25,18.355074,4.28485,3.435409,2.826294,-1.07966,0.074104,-0.177687,2.576663,9.492431,-3.675736,8.443154,35.892807,11.140852,6.726886,6.087395,126.333336,14.570138,-3.784936,1.103546,0.849631,0.073125,-0.038499,-0.000509,0.005239,-0.002225,-0.002309,-1.880052,2.594633,3.954724,0.769895,0.880322,0.738758,160.496216,10.013075,-8.341999,-4.557063,0.128337,0.105153,0.073764,-0.000625,-0.000181,0.000001,0,-0,-0.307254,0.323949,0.094585,0.013535,0.083246,0.039138,169.752213,Spot
43,27.786369,8.983535,4.959922,0.224371,-1.19492,0.209767,0.971728,-3.462873,27.518267,-14.167828,9.821713,40.974247,25.932138,8.119358,6.984529,200.285721,17.011978,-10.774391,1.556131,1.227634,0.814926,-0.038525,-0.024781,0.005469,0.000986,-0.002543,-3.598692,2.202883,3.113768,1.272131,0.960108,0.843505,273.626892,10.263265,-17.523106,-6.748713,0.137402,0.11841,0.103613,-0.000881,-0.000272,0.000001,0.000001,-0,-0.359426,0.248092,0.063972,0.014656,0.085434,0.035849,172.601227,Spot
57,35.801163,12.932742,9.96184,3.06777,-0.732382,-0.369287,3.155264,-2.90645,-29.4636,-25.962353,6.265049,39.887405,32.176582,8.921107,7.475689,202.809525,18.554173,-17.24699,1.84445,1.667015,1.297839,-0.025133,-0.042561,0.002747,0.005044,-0.001753,-4.809303,1.036767,1.800281,1.606315,1.01089,0.886886,359.922363,10.408381,-25.39278,-8.145791,0.141389,0.128595,0.11766,-0.001027,-0.000323,0.000001,0.000001,-0,-0.387644,0.171625,0.042586,0.013945,0.086386,0.032346,168.6819,Spot
63,36.105305,13.37713,10.334288,5.08925,-0.015514,-1.785072,1.904295,1.887436,-81.288094,-28.800667,7.279301,41.470406,34.699703,8.916997,7.476221,338.952393,18.509804,-17.595501,1.836935,1.636973,1.276015,-0.004513,-0.040454,-0.000839,0.005795,-0.000119,-4.749923,1.10564,1.808591,1.624873,1.000554,0.890931,368.070068,10.430882,-25.674423,-8.078922,0.14015,0.12763,0.117538,-0.001041,-0.00032,0.000001,0.000001,0,-0.385318,0.155609,0.038821,0.012828,0.085804,0.029595,167.355118,Spot
34,27.189621,9.307812,5.396621,1.400553,0.821576,-0.602247,-3.506315,10.105742,101.292877,-13.30388,11.71775,47.406582,25.596432,8.112831,6.977917,237.238098,16.904264,-10.285357,1.534816,1.163221,0.751356,0.014186,-0.019295,-0.003567,0.001497,0.002141,-3.449393,2.239735,3.123387,1.248723,0.924967,0.859617,445.166656,10.333065,-16.856556,-6.571199,0.134143,0.117059,0.101441,-0.000923,-0.000265,0,0.000001,0,-0.352644,0.214011,0.050811,0.01233,0.083644,0.027584,171.927856,Spot
25,17.334358,5.011392,3.78129,2.703272,-0.358447,0.684484,2.908463,-15.514635,-107.833702,-3.933374,7.454829,32.997505,10.088598,6.675291,5.749884,146.571426,14.047572,-3.286786,1.020339,0.819158,0.219101,0.012366,-0.002196,-0.000789,-0.001994,-0.000425,-1.620397,2.618766,4.133092,0.664512,0.907169,0.683009,152.291672,9.942034,-7.392324,-4.105538,0.124562,0.098485,0.067127,-0.000242,-0.000169,-0,0.000001,0,-0.290174,0.341876,0.103148,0.012929,0.082304,0.039473,166.216202,Spot
44,25.05023,8.133657,4.597944,1.759378,0.528701,-0.001012,-2.544448,7.221087,37.863464,-10.972223,10.281792,45.325478,20.19952,7.986407,6.661211,283.476196,16.320288,-8.729942,1.403332,1.149328,0.59081,0.00844,-0.020597,-0.002943,-0.000096,0.003562,-3.14347,2.487681,3.747531,1.061739,0.983758,0.789282,240.558716,10.190697,-14.859533,-6.129591,0.133512,0.10905,0.098672,-0.000559,-0.000252,0,0.000001,0,-0.341235,0.278428,0.074971,0.014241,0.084372,0.036516,176.447144,Spot
59,31.982891,9.998999,7.566893,3.234309,0.757211,-1.796554,-4.480153,28.560955,105.767052,-20.800201,11.1115,51.982269,24.85582,8.730377,7.174163,307.809509,17.769562,-14.213329,1.596481,1.409718,1.224502,-0.004614,-0.034799,-0.00168,0.003662,0.002629,-4.230701,1.900942,2.873559,1.297805,1.015867,0.850844,430.126892,10.33778,-21.645111,-7.431782,0.137541,0.119897,0.112037,-0.000809,-0.000298,0.000001,0.000001,0,-0.369474,0.216026,0.053535,0.014174,0.08531,0.032964,172.341629,Spot
57,32.839378,11.129519,6.994838,6.837221,-0.668659,-1.809286,4.854921,-5.837037,-132.43631,-24.961578,11.359167,51.540501,28.523155,8.692131,7.213137,673.571411,17.75367,-15.085709,1.641587,1.337957,1.214794,-0.021744,-0.034347,0.002616,0.005202,-0.002952,-4.194338,1.890611,2.765647,1.361947,0.987428,0.871956,426.522736,10.365422,-22.473957,-7.388247,0.135717,0.124922,0.107672,-0.000952,-0.000294,0.000001,0.000001,-0,-0.368312,0.198579,0.047902,0.012722,0.084829,0.029608,171.431427,Spot
25,25.354885,9.26316,4.182576,1.506524,-1.083668,0.873062,2.55817,-30.003246,8.591496,-11.939212,12.139783,48.330891,24.133099,7.874064,6.773,379.809509,16.282452,-9.072433,1.41526,1.065636,0.5559,-0.030973,-0.018006,0.004477,0.002062,-0.004573,-3.036796,2.459531,3.561683,1.104267,0.896651,0.854384,458.689392,10.275339,-15.079546,-6.007113,0.129388,0.117529,0.090852,-0.000958,-0.000242,0.000002,0.000001,-0,-0.337769,0.238131,0.05785,0.011026,0.08286,0.026665,175.577606,Spot
16,13.653791,3.866522,3.255571,1.113636,0.426215,-0.308818,0.422146,1.171464,49.642632,-0.502685,5.379893,24.478041,5.229655,6.140695,4.935816,37.666668,12.691563,-0.962229,0.781524,0.650394,0.550899,0.051911,-0.003167,-0.005193,0.000232,0.001003,-0.881019,2.46616,3.984456,0.437295,0.881676,0.590805,57.808712,9.77778,-3.876012,-2.913783,0.116227,0.089519,0.044488,0.000143,-0.000129,-0.000002,0,0,-0.250234,0.365717,0.114902,0.01146,0.080126,0.038553,156.032776,Spot
20,17.663776,5.220642,4.07232,2.386058,1.202922,0.184624,1.495407,-6.649361,-78.122864,-1.237737,8.44168,40.97641,9.473189,7.287247,5.77125,140.904755,14.463703,-3.200073,1.046871,0.899143,0.068418,0.045025,-0.007113,-0.007868,-0.001014,0.004806,-1.877595,2.725924,4.390612,0.692967,0.953258,0.691626,136.255676,10.013724,-7.650052,-4.449979,0.124472,0.100998,0.070874,-0.000212,-0.000192,-0.000001,0.000001,0,-0.296344,0.325283,0.093966,0.012698,0.082027,0.036068,173.078064,Spot
16,21.15625,5.181972,4.999354,2.985651,1.56091,0.203962,-5.194155,-1.94314,25.691988,-2.803032,11.382435,52.601597,12.777917,7.924273,6.256269,293.904755,15.610981,-5.545269,1.22186,1.046312,0.341447,0.01434,-0.010657,-0.004415,-0.001109,0.004218,-2.60962,2.682668,4.180701,0.885138,0.975607,0.757232,347.8125,10.156453,-10.999797,-5.454528,0.128329,0.110271,0.083845,-0.000547,-0.000226,0,0.000001,0,-0.322445,0.285458,0.076085,0.012937,0.082878,0.032629,173.95462,Spot
20,21.821569,5.995629,4.645635,3.914069,0.067256,0.38277,-3.73316,7.14405,146.766052,-5.264064,12.075316,53.067986,14.344565,7.868214,6.315328,300.809509,15.631251,-6.190318,1.255745,1.027976,0.312324,-0.027463,-0.011382,0.003293,-0.000036,-0.001732,-2.596045,2.64261,4.022709,0.926748,0.943077,0.780975,385.655304,10.188759,-11.632811,-5.442492,0.126775,0.114017,0.081626,-0.000802,-0.000222,0.000001,0.000001,-0,-0.322419,0.270653,0.069401,0.01197,0.082455,0.028913,176.251038,Spot
8,18.053104,5.837862,4.496947,3.027126,-1.399246,0.560378,5.196653,-13.937607,-146.381302,-1.68621,9.997926,43.42487,11.929639,7.126729,5.938363,104.952377,14.518829,-3.534275,1.078686,0.843492,0.101418,-0.056476,-0.007247,0.007878,0.000963,-0.005818,-1.820761,2.641886,4.055695,0.74646,0.866913,0.752604,309.653412,10.111788,-7.941317,-4.407042,0.120446,0.108923,0.066755,-0.000927,-0.000181,0.000002,0,-0,-0.296124,0.287546,0.074925,0.010251,0.080676,0.025196,167.060043,Spot
23,17.263014,4.881074,3.939799,2.837573,-0.183167,-0.342663,-0.830461,15.529922,16.801134,-1.896298,8.051431,49.39222,9.376862,11.124545,7.91722,38.904762,14.883424,-2.37959,1.120185,0.85452,0.270909,-0.039464,0.010106,0.003428,-0.003385,-0.000233,-1.703797,3.25208,6.373526,0.867226,1.390205,0.966652,87.109848,10.251284,-7.01173,-4.63214,0.122601,0.115258,0.085071,-0.000078,-0.000185,0.000001,0,-0,-0.322929,0.395185,0.13917,0.011295,0.107106,0.029998,245.419754,Spot
16,18.32535,5.073758,4.819428,2.700783,-1.322159,-0.462699,-0.149816,7.042569,66.60656,-2.446453,9.218524,41.594669,12.404273,9.80547,7.44274,70.238098,14.605951,-3.719398,1.157312,0.92635,0.291342,-0.056295,-0.011006,0.00626,0.004008,-0.003716,-1.792321,2.891372,5.174712,0.866177,1.20977,0.937753,185.653412,10.169292,-8.156057,-4.436659,0.132171,0.105113,0.069557,-0.000365,-0.000183,0.000002,0,-0,-0.306841,0.394655,0.136563,0.013015,0.101122,0.033181,181.356583,Spot
26,23.325687,6.451519,4.435891,3.422061,-0.750546,-0.10191,-0.113562,-5.2007,12.239384,-7.465349,11.393515,55.566093,17.900412,11.522133,8.506228,178.666672,16.320383,-7.005304,1.408379,1.172521,0.216058,-0.039013,-0.009323,0.003951,0.000629,-0.001209,-2.796958,3.035557,5.508281,1.163709,1.362559,1.033792,271.916656,10.354786,-12.970901,-5.965597,0.137124,0.114426,0.100723,-0.000187,-0.000236,0.000001,0.000001,-0,-0.352273,0.364943,0.122623,0.013513,0.105184,0.032836,243.177856,Spot
29,24.567886,5.86924,4.552242,3.322234,0.325863,0.628264,0.976239,3.330568,-91.098465,-7.099247,11.925403,64.731865,18.719227,12.377447,9.041027,91.238098,17.042471,-7.525415,1.476065,1.23515,0.499901,-0.006877,-0.001425,-0.000431,-0.004714,0.00184,-3.211116,3.094692,5.739706,1.283552,1.442992,1.088321,267.625,10.424631,-14.143255,-6.61784,0.131695,0.121555,0.117388,0.000043,-0.000255,0,0.000001,-0,-0.370637,0.351945,0.117706,0.01318,0.107279,0.032664,251.568817,Spot
27,21.32605,5.439004,4.136101,2.828966,1.330922,1.119797,-5.043303,8.699556,98.881477,-1.526062,10.723272,64.524483,15.671868,12.155345,8.924538,57.809525,16.442335,-4.883715,1.422947,1.064796,0.277887,0.030411,0.00576,-0.004319,-0.006246,0.002954,-2.765631,3.239942,6.164317,1.230856,1.433728,1.086791,258.017059,10.367747,-10.958302,-6.074588,0.130886,0.11712,0.109791,0.00029,-0.000233,-0.000001,0.000001,0,-0.357797,0.369122,0.126167,0.012996,0.107213,0.033043,247.958755,Spot
20,22.554056,6.406438,4.670284,2.351561,-0.367625,-0.741518,1.650955,-5.874019,-29.349161,-8.725161,11.263928,44.763741,18.163055,10.141695,7.671078,299.952393,15.434829,-7.119227,1.347546,1.10906,0.010109,0.053122,-0.019754,0.000629,0.005216,-0.003122,-2.446497,2.790578,4.723798,1.085061,1.170673,0.983818,287.308716,10.216838,-12.337218,-5.217991,0.137555,0.10871,0.076676,0.000842,-0.000205,-0.000003,0.000001,0,-0.322941,0.381368,0.128844,0.014266,0.099379,0.035087,181.060471,Spot
49,29.242632,8.265578,6.892953,2.676641,0.226187,-1.241319,0.491599,22.709063,-11.281234,-17.835173,12.249846,54.754177,22.993618,11.871955,8.813192,280.285706,17.307241,-11.93539,1.629519,1.489035,0.507182,0.054781,-0.025394,-0.002538,0.004811,-0.001013,-3.625736,2.663663,4.41042,1.403802,1.3302,1.067192,382.905304,10.409009,-18.833622,-6.898232,0.1444,0.121685,0.104146,0.00054,-0.000265,-0.000003,0.000001,0,-0.370232,0.342316,0.110802,0.014839,0.103231,0.034353,234.413513,Spot
34,30.267157,8.34809,5.834769,1.773214,0.672077,0.521583,-1.152201,-16.810511,44.115959,-15.956074,12.501671,61.52335,26.550798,12.691671,9.43143,343.285706,18.038778,-12.228378,1.739915,1.561185,0.743583,0.030621,-0.017491,-0.003862,-0.000493,0.00192,-4.044683,2.618107,4.44969,1.566422,1.40931,1.133828,377.880676,10.481496,-19.78566,-7.557282,0.14212,0.132397,0.114494,0.000153,-0.000286,-0.000001,0.000001,0,-0.389011,0.324447,0.104005,0.014014,0.105211,0.033769,245.446838,Spot
30,25.360378,6.874561,3.973596,3.316363,0.46845,1.770927,-0.57366,-18.614132,-12.151717,-6.217328,11.668418,62.416985,24.178875,12.390091,9.380038,84.333336,17.305407,-8.054972,1.670648,1.237394,0.533496,-0.009703,-0.003064,-0.001942,-0.005555,0.002672,-3.441539,2.95115,5.24886,1.545913,1.394099,1.151734,386.058716,10.422983,-14.937395,-6.882423,0.140416,0.124252,0.110427,-0.000259,-0.000261,0.000001,0.000001,-0,-0.375095,0.34526,0.11351,0.014189,0.105129,0.034262,252.575089,Spot
30,18.718237,5.764432,4.555771,1.8794,0.063741,0.738854,-0.162631,21.626144,-42.06123,-0.670738,8.593401,51.974476,14.923259,11.054311,8.651649,63.476189,15.395504,-3.322733,1.346322,0.930045,0.128453,-0.043163,0.007166,0.001057,-0.004984,0.001238,-2.147914,3.145262,5.884784,1.144096,1.306278,1.085213,254.916672,10.241512,-8.476725,-5.153992,0.135539,0.110159,0.085699,-0.00063,-0.000198,0.000002,0,-0,-0.331397,0.388648,0.134507,0.013782,0.102995,0.035326,236.499756,Spot
41,28.79253,10.252103,7.436484,1.349072,0.912049,-1.196822,0.437865,-8.271833,-30.411148,-19.037659,10.855345,42.644588,26.911732,11.280358,8.342219,269.142853,16.835588,-11.956942,1.662993,1.432322,0.314197,0.123298,-0.029886,-0.006912,0.005737,-0.000073,-3.409513,2.548676,3.943601,1.505085,1.231776,1.013567,373.433716,10.341372,-18.451159,-6.494217,0.144389,0.122818,0.089054,0.001181,-0.000251,-0.000006,0.000001,0,-0.356261,0.34887,0.111778,0.015309,0.09936,0.034671,207.403854,Spot
38,29.037689,9.787271,6.132603,0.634794,-0.075726,-1.023017,2.046642,2.83558,11.971261,-16.554668,11.44793,48.867504,31.197203,11.994062,8.997149,375.619049,17.429424,-11.608265,1.770607,1.442919,0.470731,0.051531,-0.02559,-0.00352,0.004381,-0.000768,-3.684257,2.577854,4.051514,1.688113,1.299067,1.100656,332.507568,10.41235,-18.62534,-7.017075,0.145862,0.130194,0.09799,0.000246,-0.00027,-0.000002,0.000001,0,-0.374047,0.332707,0.104925,0.014676,0.101206,0.033158,232.381531,Spot
28,23.676533,6.693178,3.946247,3.043587,-1.042607,0.105953,3.548527,9.427048,-59.401634,-5.790518,10.91658,53.010746,24.381653,11.639154,9.013651,59.476189,16.660774,-7.015759,1.624399,1.153631,0.251624,-0.048612,-0.010626,0.002622,-0.00048,-0.000737,-3.029654,2.890581,4.927373,1.508358,1.270873,1.145974,276.609863,10.35488,-13.321652,-6.305894,0.142429,0.124611,0.093131,-0.000754,-0.000246,0.000002,0.000001,-0,-0.360172,0.351544,0.11407,0.014602,0.101147,0.034207,232.745743,Spot
17,17.154797,5.683535,3.322303,1.414029,-1.296611,0.973863,-0.77445,-6.448054,-15.400367,0.947203,7.8219,44.226334,13.105534,10.308675,8.374447,67.952377,14.845465,-2.309332,1.281335,0.852409,0.317254,-0.127437,0.004002,0.007239,-0.004035,-0.000537,-1.81649,2.993567,5.440774,1.063194,1.190308,1.087659,116.234848,10.17699,-6.977807,-4.668475,0.134598,0.110624,0.072367,-0.001655,-0.000186,0.000006,0,-0,-0.317589,0.390819,0.134111,0.013845,0.099188,0.03588,220.631012,Spot
9,12.316141,4.477001,1.559224,0.370694,-0.907321,0.567639,-4.525596,-3.170727,119.594688,2.547083,4.165961,25.552227,5.015317,8.343065,7.201375,10.238095,12.652118,0.335977,0.870254,0.80578,0.582147,-0.150665,0.010676,0.007105,-0.003343,-0.000304,-0.646621,2.601137,4.741241,0.59096,1.097996,0.909996,28.460228,9.904137,-2.412004,-2.747981,0.122081,0.094636,0.038459,-0.002316,-0.000105,0.000008,0,-0,-0.255176,0.42343,0.152886,0.011983,0.095448,0.036603,170.960663,Spot
45,45.328732,20.34573,14.255404,1.526079,0,0.652999,0,-30.648901,0,-36.127213,6.45133,93.214317,61.843174,17.161325,13.786078,1122.666626,20.953272,-24.37546,2.412517,2.261312,1.795926,0,-0.067031,0,0.008807,0,-6.469755,1.017891,3.400262,2.46219,1.658252,1.362231,779.177856,10.56456,-34.764172,-10.388712,0.172848,0.142159,0.140005,0,-0.000461,0,0.000002,0,-0.455013,0.179462,0.051979,0.024609,0.092438,0.062558,305.398438,Spot
27,32.907742,10.997035,2.579748,1.6799,0,-0.83857,0,36.853489,0,-15.256683,16.782406,104.519585,45.869183,15.743136,13.18873,278,18.884182,-14.02356,1.909464,1.528295,1.322293,0,-0.03669,0,0.002958,0,-4.760052,2.939868,6.03946,1.887694,1.728746,1.264203,661.442688,10.336773,-22.570969,-8.547409,0.161431,0.139667,0.11521,0,-0.0004,0,0.000002,0,-0.416308,0.300613,0.09459,0.021948,0.087773,0.070475,310.037933,Spot
117,41.949902,20.341496,12.166988,8.57766,0.929838,-2.50919,-1.152579,27.485298,2.381332,-41.086143,10.04165,87.176369,50.164379,16.501503,12.687856,1327.80957,19.918512,-22.031389,2.161891,2.066567,1.338545,0.030513,-0.050626,-0.00507,0.005837,0.003823,-5.567003,2.060197,3.531171,2.119337,1.493955,1.293829,738.75708,10.58106,-31.368841,-9.337452,0.172496,0.141185,0.123349,0.000579,-0.000411,-0.000001,0.000002,0,-0.437029,0.16531,0.042162,0.021843,0.094446,0.052255,248.164108,Spot
114,43.519768,20.278185,13.749515,9.833243,0.31362,-2.785519,-1.723505,11.986995,65.841339,-43.860943,8.157292,80.434097,58.574524,16.403051,13.21355,982.285706,20.082216,-23.437551,2.255487,2.098685,1.45199,0.015677,-0.054515,-0.000939,0.006761,0.000438,-5.806162,1.941392,3.602408,2.234732,1.606394,1.309225,691.419373,10.494524,-33.025246,-9.587692,0.169783,0.135951,0.13147,0.000667,-0.000426,-0.000001,0.000002,0,-0.437204,0.22651,0.061464,0.023905,0.090962,0.062821,250.217712,Spot
50,31.487297,10.972489,7.294522,0.965519,-0.981853,-0.031897,2.900118,-11.232688,-87.760658,-19.232531,16.288708,93.707191,41.143837,15.044616,12.655086,1183.904785,18.142281,-13.345016,1.785378,1.594406,0.875447,-0.005192,-0.029916,0.004463,0.001915,-0.004057,-4.255232,3.101948,6.038846,1.686478,1.67901,1.2152,819.636108,10.267951,-21.219345,-7.87433,0.158366,0.131544,0.109311,0.000673,-0.00037,-0,0.000001,-0,-0.39922,0.326825,0.102506,0.021212,0.08651,0.070432,255.928009,Spot
65,32.297424,14.689129,10.17869,1.971613,1.469008,-2.104209,-2.728277,18.153099,19.7036,-26.839432,15.18954,74.0933,38.896549,14.430243,11.139198,1347.333374,17.705013,-14.592411,1.763385,1.668805,0.495782,0.046818,-0.021316,-0.0069,0.001052,0.004556,-3.927973,2.83423,4.572245,1.697207,1.341068,1.148297,824.376892,10.388477,-21.908947,-7.316536,0.164566,0.1313,0.093149,0.001064,-0.000317,-0.000002,0.000001,0,-0.389015,0.265571,0.068451,0.022362,0.090075,0.05331,218.312317,Spot
62,33.148243,14.780597,9.650413,2.919121,0.991392,-1.573524,-1.783854,28.009787,-17.361263,-27.35013,15.062967,68.615517,49.234325,14.325612,11.645153,1258.238037,17.781132,-15.367111,1.802912,1.670922,0.630581,0.02784,-0.022912,-0.002219,0.000715,0.001336,-4.104416,2.897052,4.998814,1.669497,1.466537,1.162587,762.234863,10.294533,-22.85371,-7.486599,0.160579,0.124374,0.102249,0.001237,-0.000329,-0.000002,0.000001,0,-0.387202,0.312996,0.091851,0.021694,0.086777,0.063503,220.361084,Spot
24,24.569727,9.073267,6.279639,4.743411,-0.904148,0.744481,2.12304,-26.413391,49.219612,-10.609495,14.425732,73.432503,29.470751,13.130998,11.192307,397.571442,16.175406,-8.394321,1.466034,1.336098,0.15359,-0.002777,-0.012825,0.004949,-0.000288,-0.004078,-2.955722,3.277042,6.261292,1.221569,1.54276,1.079537,564.155273,10.071424,-14.498302,-6.103981,0.149342,0.113424,0.08847,0.001258,-0.000287,-0.000001,0.000001,-0,-0.351236,0.382459,0.128189,0.019125,0.083118,0.070025,226.748215,Spot
11,14.431458,7.750539,3.540979,1.558162,-1.054501,0.762333,1.472979,0.995333,-42.868652,2.651398,8.841195,53.469635,10.375914,11.317996,9.619857,30.142857,13.610065,-0.821392,0.991234,0.87795,0.603169,-0.022564,0.001258,0.007163,-0.000489,-0.004582,-1.266015,3.178877,6.350037,0.701872,1.516185,0.921204,198.172348,9.745745,-4.685713,-3.864321,0.134145,0.105696,0.048832,0.001118,-0.000202,0,0,-0,-0.288673,0.436607,0.160441,0.015792,0.082808,0.067908,212.683655,Spot
62,31.132761,13.220756,10.417439,6.400199,-0.77919,-2.154845,3.710674,-15.906094,-106.40374,-30.038395,10.118213,42.598965,32.634708,6.893719,5.93929,316.666656,15.018963,-16.113798,1.443247,1.317057,0.969419,-0.016102,-0.044605,0.003137,0.00841,-0.002613,-3.729723,1.466769,1.686512,0.953967,0.686375,0.525502,436.359863,9.08225,-22.05051,-5.936713,0.111926,0.087528,0.079986,-0.000711,-0.000234,0.000001,0.000001,-0,-0.27944,0.16985,0.039369,0.006362,0.064696,0.016898,141.250885,Spot
