@relation segment

@attribute original numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Hessian_largest_1.0_true numeric
@attribute Hessian_middle_1.0_true numeric
@attribute Hessian_smallest_1.0_true numeric
@attribute Laplacian_1.0 numeric
@attribute Edges_1.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Difference_of_Gaussian_1.0_2.0 numeric
@attribute Hessian_largest_2.0_true numeric
@attribute Hessian_middle_2.0_true numeric
@attribute Hessian_smallest_2.0_true numeric
@attribute Laplacian_2.0 numeric
@attribute Edges_2.0 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Difference_of_Gaussian_1.0_4.0 numeric
@attribute Difference_of_Gaussian_2.0_4.0 numeric
@attribute Hessian_largest_4.0_true numeric
@attribute Hessian_middle_4.0_true numeric
@attribute Hessian_smallest_4.0_true numeric
@attribute Laplacian_4.0 numeric
@attribute Edges_4.0 numeric
@attribute Gaussian_blur_8.0 numeric
@attribute Difference_of_Gaussian_1.0_8.0 numeric
@attribute Difference_of_Gaussian_2.0_8.0 numeric
@attribute Difference_of_Gaussian_4.0_8.0 numeric
@attribute Hessian_largest_8.0_true numeric
@attribute Hessian_middle_8.0_true numeric
@attribute Hessian_smallest_8.0_true numeric
@attribute Laplacian_8.0 numeric
@attribute Edges_8.0 numeric
@attribute class {Spot,NotSpot}

@data
6,7.396475,0.999095,0.806484,0.299743,-1.505836,0.58269,6.66288,-0.733595,0.095367,0.02971,0.010618,-0.076274,0.203843,6.654799,-0.741675,-0.00808,0.028663,0.014502,0.000031,-0.01413,0.131015,6.657549,-0.738925,-0.005331,0.00275,0.011625,0.001479,0.000306,-0.010452,0.071464,NotSpot
5,7.590475,1.190428,0.361959,0.198625,-1.353763,0.105532,6.802504,-0.787971,0.130979,0.032817,0.010817,-0.152979,0.117209,6.664666,-0.925809,-0.137838,0.029019,0.01346,0.001693,-0.017251,0.125991,6.661004,-0.929471,-0.1415,-0.003662,0.011648,0.001595,0.000311,-0.010364,0.070594,NotSpot
10,7.547735,1.067743,0.357119,0.081678,-1.343184,0.127084,6.855057,-0.692677,0.122073,0.045277,0.000583,-0.166767,0.049124,6.673779,-0.873956,-0.181278,0.028831,0.012228,0.002235,-0.018837,0.120914,6.665094,-0.882641,-0.189963,-0.008685,0.011675,0.00168,0.000296,-0.010291,0.069675,NotSpot
8,6.195045,0.343475,0.323444,0.317895,-0.337926,0.785867,6.361878,0.166833,0.114298,0.043107,0.009812,0.147592,0.124307,6.686058,0.491014,0.32418,0.024943,0.013031,0.004961,-0.006951,0.14981,6.657597,0.462553,0.295719,-0.028461,0.011629,0.000262,0.00009,-0.011458,0.074306,NotSpot
9,6.008692,0.882031,0.704326,0.27716,-0.454865,0.762744,6.295894,0.287202,0.122111,0.060996,0.013,0.196108,0.146759,6.67523,0.666538,0.379336,0.025314,0.013412,0.006147,-0.005755,0.147858,6.658614,0.649922,0.36272,-0.016615,0.011617,0.000478,0.000185,-0.011324,0.074012,NotSpot
4,5.417774,1.04561,0.36467,0.015693,1.394586,0.517951,6.286982,0.869208,0.107517,0.083808,0.038451,0.229777,0.179337,6.671345,1.253572,0.384363,0.026055,0.013499,0.005822,-0.006734,0.145465,6.659617,1.241843,0.372635,-0.011728,0.011612,0.000695,0.000271,-0.011188,0.073566,NotSpot
2,5.523651,1.025785,0.544649,0.175885,1.394548,0.781889,6.366364,0.842712,0.098054,0.06377,0.029963,0.191786,0.222935,6.673058,1.149407,0.306695,0.026964,0.013568,0.003889,-0.009507,0.142212,6.660937,1.137286,0.294573,-0.012121,0.011617,0.000903,0.00034,-0.011054,0.072965,NotSpot
12,6.500193,0.665888,0.379366,0.338077,-0.707178,1.092013,6.528199,0.028006,0.069068,0.01309,0.011043,0.071114,0.246892,6.67894,0.178747,0.150741,0.027855,0.013409,0.001154,-0.013292,0.138066,6.662581,0.162388,0.134382,-0.016359,0.011628,0.001096,0.00039,-0.010922,0.072226,NotSpot
14,7.273571,1.048536,0.686505,0.063559,-1.671481,0.478079,6.712046,-0.561525,0.081656,0.032448,0.015898,-0.065107,0.210258,6.686474,-0.587096,-0.025571,0.028489,0.01285,0.001431,-0.01707,0.133075,6.664656,-0.608915,-0.04739,-0.021819,0.011648,0.001268,0.000419,-0.010799,0.07136,NotSpot
13,7.474241,1.019838,0.216322,0.07089,-1.307051,0.274881,6.84704,-0.627201,0.11662,0.039709,0.008644,-0.147684,0.124301,6.692734,-0.781507,-0.154306,0.028625,0.011998,0.003119,-0.019746,0.127688,6.667138,-0.807103,-0.179902,-0.025596,0.011669,0.001417,0.000428,-0.01068,0.070413,NotSpot
5,6.054967,0.931031,0.142825,0.133691,0.940165,0.515854,6.444919,0.389951,0.111663,0.044448,0.021395,0.134716,0.149297,6.730105,0.675138,0.285187,0.025572,0.012406,0.001867,-0.0113,0.152719,6.667918,0.61295,0.222999,-0.062188,0.011666,0.000218,0.000006,-0.011889,0.074479,NotSpot
6,6.135465,1.106853,0.652832,0.105513,0.348508,0.659599,6.427592,0.292127,0.094228,0.056166,0.009665,0.140729,0.203676,6.722993,0.587529,0.295402,0.025955,0.011405,0.003522,-0.011027,0.151008,6.668736,0.533272,0.241145,-0.054257,0.011654,0.000309,0.000193,-0.01177,0.074137,NotSpot
7,5.909204,0.67281,0.222778,0.060659,0.834929,0.911569,6.440927,0.531722,0.073714,0.058108,0.024646,0.156468,0.237633,6.721112,0.811908,0.280186,0.026672,0.01029,0.003804,-0.012578,0.148546,6.669374,0.760169,0.228447,-0.051739,0.011649,0.000411,0.000401,-0.011639,0.073636,NotSpot
5,5.876748,1.20869,0.176652,0.08875,1.296592,0.764301,6.506987,0.630239,0.094006,0.031243,0.013081,0.13833,0.246907,6.722817,0.846069,0.215831,0.027495,0.010103,0.001936,-0.015457,0.144898,6.670172,0.793424,0.163185,-0.052646,0.011654,0.000629,0.000476,-0.011501,0.072976,NotSpot
5,6.546791,0.342343,0.331263,0.021467,-0.010387,0.974,6.632082,0.08529,0.078592,0.035665,0.014165,0.057093,0.236616,6.726696,0.179905,0.094615,0.028227,0.010282,0.000952,-0.018898,0.140191,6.671145,0.124354,0.039064,-0.055551,0.011664,0.00084,0.000532,-0.011356,0.072173,NotSpot
5,5.630619,0.809817,0.416623,0.266434,0.960006,0.933986,6.290177,0.659558,0.092496,0.064527,0.011309,0.168332,0.243967,6.52816,0.897541,0.237983,0.030505,0.011786,0.003679,-0.01504,0.211065,6.638667,1.008048,0.34849,0.110507,0.009131,0.002094,0.000726,-0.00631,0.095408,NotSpot
7,7.066694,0.708622,0.53297,0.426367,-0.815225,0.237906,6.583146,-0.483548,0.087454,0.014422,0.014296,-0.087327,0.183963,6.513299,-0.553395,-0.069847,0.032204,0.0102,0.000521,-0.022525,0.196682,6.606861,-0.459834,0.023715,0.093561,0.008956,0.002422,0.000811,-0.005723,0.093525,NotSpot
6,6.533875,0.710123,0.558217,0.279949,-0.128043,0.835823,6.446474,-0.087401,0.053226,0.048643,0.013282,0.008699,0.227374,6.510225,-0.02365,0.063751,0.031696,0.011665,0.001341,-0.01869,0.204058,6.612659,0.078784,0.166186,0.102435,0.009013,0.002307,0.000777,-0.005929,0.094066,NotSpot
6,5.655142,0.781354,0.413943,0.074832,1.120466,0.957394,6.294202,0.63906,0.102507,0.048051,0.003207,0.153765,0.234613,6.517985,0.862843,0.223783,0.031204,0.012083,0.002969,-0.016152,0.211668,6.620227,0.965086,0.326025,0.102242,0.009085,0.002142,0.000731,-0.006212,0.094551,NotSpot
3,5.182657,1.008631,0.882452,0.041581,1.849501,0.64656,6.208291,1.025634,0.138755,0.073364,0.035763,0.247882,0.224791,6.536899,1.354241,0.328608,0.030873,0.011343,0.004242,-0.015289,0.21893,6.629285,1.446628,0.420994,0.092387,0.009169,0.001933,0.000673,-0.006562,0.094974,NotSpot
6,6.465756,0.505898,0.279876,0.048449,0.177573,0.682519,6.67346,0.207704,0.057217,0.02734,0.01851,0.048386,0.164414,6.588454,0.122698,-0.085006,0.034514,0.005397,0.000843,-0.039068,0.176068,6.592728,0.126972,-0.080732,0.004274,0.008899,0.002106,0.000846,-0.005947,0.090343,NotSpot
7,6.176197,0.721954,0.264992,0.092398,0.894548,0.519252,6.606023,0.429826,0.053858,0.026802,0.017201,0.063459,0.153795,6.561511,0.385314,-0.044512,0.034001,0.004022,0.00274,-0.035283,0.17917,6.58936,0.413163,-0.016663,0.02785,0.008889,0.002254,0.00087,-0.005765,0.090837,NotSpot
8,6.445441,0.38231,0.259051,0.154394,-0.031136,0.656551,6.5848,0.139359,0.025624,0.013509,0.009108,0.021223,0.156137,6.537297,0.091856,-0.047503,0.033623,0.005346,0.002645,-0.030922,0.183498,6.587986,0.142544,0.003186,0.050688,0.008893,0.002349,0.000873,-0.005671,0.091382,NotSpot
10,6.853698,0.642841,0.289252,0.149748,-1.081841,0.478269,6.574108,-0.27959,0.047146,0.014955,0.005671,-0.037862,0.158716,6.517692,-0.336006,-0.056417,0.033266,0.008133,0.00131,-0.026444,0.189055,6.588803,-0.264894,0.014695,0.071112,0.008914,0.002389,0.000855,-0.00567,0.091948,NotSpot
11,7.02006,0.672866,0.548009,0.140619,-1.361494,0.21553,6.52952,-0.490541,0.080049,0.01756,0.007597,-0.054893,0.169986,6.505246,-0.514814,-0.024274,0.032895,0.01053,0.000053,-0.022417,0.195695,6.591711,-0.428349,0.062191,0.086465,0.008948,0.002371,0.000819,-0.005758,0.092535,NotSpot
8,6.778821,0.878299,0.17324,0.165746,-1.217284,0.523055,6.437994,-0.340827,0.075427,0.047976,0.031174,0.003723,0.191667,6.502769,-0.276052,0.064775,0.032492,0.012067,0.001045,-0.01938,0.203254,6.596712,-0.18211,0.158718,0.093943,0.008996,0.002297,0.000765,-0.005935,0.093123,NotSpot
12,6.212195,0.768483,0.336563,0.108715,-0.540635,0.745893,6.339511,0.127316,0.105368,0.051046,0.050009,0.104331,0.201553,6.511285,0.299089,0.171774,0.032081,0.012401,0.001938,-0.017743,0.211232,6.603502,0.391306,0.263991,0.092217,0.009059,0.002171,0.000701,-0.006186,0.093672,NotSpot
6,5.878964,0.887371,0.674432,0.092685,0.305624,0.6313,6.305225,0.426261,0.133299,0.052947,0.024995,0.16125,0.225108,6.530973,0.652009,0.225748,0.031777,0.011418,0.002592,-0.017768,0.219043,6.611824,0.73286,0.306599,0.080851,0.009133,0.001998,0.000628,-0.006507,0.094177,NotSpot
5,6.479719,0.654003,0.591643,0.120766,-0.183125,0.716601,6.584576,0.104857,0.063262,0.039221,0.024484,0.077999,0.155851,6.574762,0.095043,-0.009814,0.034525,0.003544,0.001457,-0.036611,0.174558,6.581454,0.101735,-0.003122,0.006692,0.008928,0.001948,0.000913,-0.006066,0.089264,NotSpot
3,6.089197,0.637114,0.317009,0.199735,0.754388,0.610476,6.514493,0.425296,0.066111,0.04478,0.011717,0.099174,0.136864,6.549292,0.460095,0.034799,0.034095,0.003141,0.002196,-0.03315,0.177516,6.577626,0.488429,0.063133,0.028334,0.008913,0.002108,0.00092,-0.005885,0.089764,NotSpot
7,6.191047,0.404603,0.225224,0.195027,0.4348,0.586542,6.489602,0.298555,0.058586,0.01815,0.005926,0.07081,0.136218,6.526403,0.335356,0.036801,0.03381,0.005642,0.001043,-0.029211,0.181662,6.575685,0.384637,0.086082,0.049281,0.008912,0.002224,0.000903,-0.005785,0.090321,NotSpot
6,6.464334,0.433914,0.414204,0.134805,-0.154515,0.501883,6.483291,0.018957,0.046042,0.028447,0.004918,0.022513,0.142567,6.508169,0.043835,0.024879,0.033585,0.008426,0.000174,-0.025333,0.18708,6.575841,0.111507,0.092551,0.067672,0.008926,0.002292,0.000862,-0.005772,0.090906,NotSpot
6,6.621991,0.4545,0.064207,0.018612,-0.537319,0.633537,6.461417,-0.160574,0.052459,0.037257,0.015198,-0.000004,0.149182,6.49723,-0.124761,0.035813,0.033389,0.010818,0.000459,-0.022112,0.19367,6.578028,-0.043963,0.116611,0.080798,0.008953,0.00231,0.000803,-0.00584,0.09152,NotSpot
6,6.52024,0.443249,0.120766,0.042617,-0.365101,0.698656,6.415994,-0.104246,0.061364,0.050178,0.039482,0.028295,0.15374,6.496448,-0.023792,0.080454,0.033194,0.012252,0.00086,-0.020081,0.201343,6.582248,0.062008,0.166254,0.0858,0.008994,0.002273,0.000727,-0.005993,0.09215,NotSpot
9,6.262921,0.603887,0.481641,0.072045,-0.050201,0.395265,6.380578,0.117656,0.100545,0.06744,0.046951,0.080055,0.161597,6.506611,0.24369,0.126033,0.032979,0.012354,0.001076,-0.019548,0.209618,6.58825,0.325328,0.207672,0.081639,0.009048,0.002187,0.000643,-0.006218,0.092756,NotSpot
2,6.161935,0.560717,0.302495,0.161247,0.419469,0.141724,6.411552,0.249618,0.116,0.068904,0.040952,0.088048,0.211505,6.527688,0.365753,0.116135,0.032813,0.011047,0.001128,-0.020638,0.217895,6.595786,0.433851,0.184234,0.068099,0.009114,0.002052,0.000553,-0.006509,0.093333,NotSpot
5,6.028659,0.839595,0.516941,0.424902,0.747557,0.712526,6.487605,0.458946,0.082552,0.054064,0.004837,0.131779,0.134832,6.559013,0.530354,0.071408,0.034249,0.002924,0.002619,-0.033944,0.172528,6.571263,0.542604,0.083658,0.01225,0.008962,0.001794,0.000971,-0.006197,0.088164,NotSpot
7,5.867383,0.692386,0.630038,0.310772,1.011652,0.426186,6.43004,0.562657,0.084022,0.050341,0.006749,0.141112,0.101935,6.535961,0.668578,0.105921,0.033912,0.003962,0.001022,-0.030973,0.175299,6.56707,0.699687,0.13703,0.031109,0.008944,0.001962,0.000957,-0.006025,0.088669,NotSpot
7,6.133219,0.443597,0.259197,0.16843,0.01597,0.452187,6.411456,0.278237,0.079814,0.028465,0.0022,0.11048,0.092067,6.515236,0.382017,0.10378,0.033734,0.005907,0.000275,-0.027553,0.179212,6.564648,0.431428,0.153192,0.049412,0.008939,0.002098,0.000916,-0.005926,0.089236,NotSpot
6,6.271265,0.378999,0.369931,0.002653,0.006415,0.217681,6.409403,0.138138,0.073293,0.020378,0.01673,0.069645,0.099857,6.49906,0.227795,0.089657,0.033659,0.008464,0.000899,-0.024296,0.184418,6.564208,0.292943,0.154805,0.065148,0.008949,0.002192,0.00085,-0.005906,0.089836,NotSpot
4,6.146708,0.645971,0.2341,0.109827,0.770243,0.402699,6.39997,0.253262,0.060757,0.026433,0.019582,0.053906,0.113568,6.490149,0.343441,0.090179,0.033669,0.010761,0.001056,-0.021852,0.190855,6.565717,0.419009,0.165748,0.075568,0.008971,0.002242,0.000767,-0.005961,0.090473,NotSpot
3,6.010469,0.691133,0.323438,0.172,1.18657,0.453445,6.384973,0.374504,0.051051,0.044616,0.02337,0.072297,0.122776,6.491392,0.480923,0.106419,0.03373,0.012067,0.000897,-0.020766,0.1985,6.569172,0.558703,0.184199,0.07778,0.009005,0.002243,0.000668,-0.006094,0.091138,NotSpot
2,6.041751,0.707589,0.236996,0.226562,0.718023,0.196937,6.397673,0.355922,0.091432,0.040835,0.038824,0.093443,0.14283,6.503365,0.461614,0.105692,0.033782,0.011958,0.000554,-0.02127,0.206899,6.574377,0.532626,0.176704,0.071012,0.009052,0.002195,0.000564,-0.006294,0.091792,NotSpot
7,6.182446,0.350883,0.150034,0.055503,0.556419,0.252949,6.482773,0.300327,0.098467,0.06118,0.026471,0.063758,0.207188,6.525828,0.343382,0.043055,0.033845,0.010403,0.000078,-0.023364,0.215446,6.581092,0.398646,0.098319,0.055264,0.009111,0.002098,0.000456,-0.006556,0.092432,NotSpot
6,5.534303,1.015828,0.494888,0.198373,1.312343,0.342259,6.407815,0.873512,0.10061,0.081501,0.00906,0.191171,0.086089,6.54363,1.009326,0.135815,0.03379,0.004506,0.002339,-0.031624,0.170207,6.562199,1.027895,0.154384,0.018569,0.008999,0.001641,0.001014,-0.006344,0.087043,NotSpot
3,5.746796,0.577743,0.306571,0.024933,0.909246,0.401918,6.37853,0.631734,0.095804,0.060962,0.012218,0.168984,0.046757,6.523586,0.776791,0.145057,0.033534,0.004801,0.000478,-0.02921,0.172793,6.557729,0.810933,0.179199,0.034142,0.008979,0.001816,0.000977,-0.006186,0.087553,NotSpot
7,6.213336,0.407354,0.370578,0.287952,-0.251176,0.441261,6.377747,0.164412,0.085316,0.033434,0.002185,0.116565,0.039551,6.505466,0.292131,0.127719,0.033444,0.005876,0.001284,-0.026285,0.176453,6.554901,0.341566,0.177154,0.049435,0.008972,0.001969,0.000909,-0.006094,0.088129,NotSpot
5,6.384788,0.48555,0.356658,0.166962,-0.295854,0.24271,6.381791,-0.002997,0.079801,0.022745,0.014905,0.071961,0.050934,6.491571,0.106784,0.109781,0.0335,0.008076,0.001898,-0.023525,0.181383,6.553922,0.169135,0.172132,0.062351,0.008978,0.002089,0.000818,-0.006071,0.088742,NotSpot
8,6.156241,0.441604,0.033437,0.006428,0.481469,0.382612,6.374734,0.218493,0.07109,0.020451,0.014279,0.064918,0.072815,6.48469,0.328449,0.109956,0.033698,0.010331,0.001716,-0.021651,0.187548,6.554787,0.398546,0.180053,0.070096,0.008996,0.002169,0.000711,-0.006116,0.089398,NotSpot
5,5.976419,0.381305,0.36363,0.049583,0.695352,0.218192,6.368944,0.392525,0.060162,0.037069,0.007821,0.08941,0.094381,6.487741,0.511321,0.118796,0.034007,0.011603,0.001151,-0.021252,0.194989,6.557484,0.581064,0.18854,0.069743,0.009026,0.002204,0.000591,-0.006232,0.090092,NotSpot
7,6.105428,0.317222,0.258062,0.096953,-0.037793,0.246532,6.40161,0.296182,0.088601,0.027322,0.010187,0.105736,0.135011,6.501169,0.395741,0.099558,0.034341,0.011405,0.000403,-0.022532,0.203295,6.561872,0.456444,0.160262,0.060703,0.009067,0.002193,0.000468,-0.006407,0.090786,NotSpot
10,6.363529,0.32755,0.186535,0.091483,-0.422602,0.33891,6.511465,0.147936,0.091381,0.031141,0.006673,0.066914,0.209804,6.52458,0.161051,0.013115,0.034683,0.009742,0.000465,-0.025406,0.211876,6.567722,0.204193,0.056257,0.043142,0.00912,0.002134,0.000346,-0.006639,0.091477,NotSpot
5,5.496776,0.745127,0.412846,0.031414,1.189387,0.471942,6.382452,0.885676,0.105523,0.089204,0.008679,0.203407,0.039507,6.530851,1.034075,0.148399,0.033328,0.005608,0.002326,-0.030046,0.167907,6.554258,1.057483,0.171806,0.023407,0.009034,0.001488,0.001036,-0.006511,0.085914,NotSpot
9,5.937375,0.250077,0.168171,0.16668,0.251567,0.554053,6.386797,0.449422,0.08736,0.056586,0.003417,0.147363,0.05013,6.513953,0.576578,0.127156,0.033128,0.005335,0.000346,-0.028139,0.17036,6.549581,0.612206,0.162784,0.035628,0.009014,0.001671,0.000972,-0.006371,0.086428,NotSpot
8,6.423438,0.367383,0.178419,0.125312,-0.420489,0.558092,6.404367,-0.01907,0.064823,0.022434,0.013684,0.073573,0.058791,6.498396,0.074958,0.094028,0.033091,0.005525,0.00199,-0.025575,0.173781,6.546395,0.122957,0.142027,0.047999,0.009006,0.00184,0.000878,-0.006289,0.087011,NotSpot
7,6.681851,0.663515,0.309822,0.246008,-0.727329,0.419477,6.410115,-0.271737,0.055941,0.029223,0.002806,0.023912,0.055108,6.48652,-0.195331,0.076406,0.033225,0.007314,0.00282,-0.023091,0.178383,6.544908,-0.136943,0.134793,0.058388,0.00901,0.001982,0.000762,-0.006266,0.087634,NotSpot
6,6.445804,0.498727,0.323643,0.083217,0.091868,0.550927,6.395321,-0.050482,0.055735,0.026589,0.005309,0.023837,0.06009,6.481179,0.035376,0.085858,0.033546,0.009664,0.002396,-0.021486,0.184153,6.545144,0.09934,0.149822,0.063964,0.009026,0.00209,0.000633,-0.006303,0.088303,NotSpot
4,6.138496,0.580269,0.277885,0.08407,0.774084,0.309084,6.380777,0.242281,0.069906,0.01664,0.007017,0.060283,0.074087,6.485333,0.346838,0.104556,0.034034,0.011033,0.001578,-0.021424,0.19119,6.547069,0.408573,0.166291,0.061735,0.009052,0.002156,0.000495,-0.0064,0.089017,NotSpot
4,6.166668,0.469599,0.163902,0.052524,0.35822,0.219241,6.407603,0.240935,0.09786,0.008267,0.000646,0.090239,0.120911,6.499404,0.332736,0.091802,0.034597,0.010879,0.00059,-0.023128,0.19915,6.550611,0.383944,0.143009,0.051207,0.009089,0.002181,0.000359,-0.006549,0.089741,NotSpot
6,6.354073,0.393712,0.385452,0.070253,-0.061993,0.229928,6.512244,0.158172,0.096187,0.020617,0.005921,0.069649,0.202169,6.522913,0.16884,0.010668,0.035197,0.009251,0.000527,-0.026473,0.207485,6.555537,0.201464,0.043293,0.032624,0.009137,0.002159,0.000228,-0.006749,0.090471,NotSpot
7,6.007623,0.368069,0.237096,0.20198,0.403185,0.827328,6.427536,0.419914,0.089828,0.054048,0.000141,0.143734,0.085782,6.522253,0.51463,0.094717,0.032949,0.006173,0.002453,-0.029228,0.165796,6.547563,0.53994,0.120026,0.02531,0.009068,0.001335,0.001031,-0.006702,0.084808,NotSpot
4,6.316899,0.452173,0.418079,0.21017,0.244263,0.586536,6.45589,0.13899,0.060918,0.024153,0.014131,0.07094,0.096207,6.508319,0.19142,0.05243,0.032773,0.005586,0.00052,-0.027707,0.168138,6.542707,0.225808,0.086818,0.034388,0.009048,0.001527,0.000938,-0.006583,0.085324,NotSpot
3,6.648236,0.343638,0.268751,0.008626,-0.066262,0.588141,6.477503,-0.170732,0.038095,0.028944,0.006397,-0.002754,0.085133,6.495008,-0.153228,0.017505,0.032743,0.005124,0.002277,-0.025342,0.171315,6.539191,-0.109045,0.061687,0.044183,0.009039,0.00171,0.000818,-0.006512,0.085909,NotSpot
10,6.963805,0.575174,0.411576,0.011409,-0.998159,0.557706,6.470961,-0.492844,0.047366,0.022244,0.017684,-0.042807,0.067268,6.484646,-0.479158,0.013686,0.032894,0.006321,0.003666,-0.022908,0.17553,6.537204,-0.426601,0.066243,0.052557,0.009043,0.001871,0.000682,-0.00649,0.086537,NotSpot
6,6.861392,0.791621,0.191742,0.141714,-0.741593,0.735631,6.436925,-0.424467,0.037834,0.036793,0.030739,-0.031779,0.059696,6.480133,-0.381258,0.043208,0.033261,0.008924,0.003047,-0.021291,0.180783,6.536802,-0.324589,0.099877,0.056669,0.009056,0.002003,0.000536,-0.006517,0.087212,NotSpot
8,6.577708,0.762745,0.520242,0.020639,-0.263142,0.621259,6.403062,-0.174645,0.070775,0.028295,0.026224,0.016257,0.059656,6.484477,-0.093231,0.081415,0.03384,0.010501,0.002101,-0.021238,0.187226,6.537927,-0.039781,0.134864,0.05345,0.00908,0.002099,0.000386,-0.006595,0.08794,NotSpot
7,6.464595,0.434411,0.373602,0.29221,-0.515803,0.356097,6.411832,-0.052763,0.101813,0.02328,0.015913,0.06262,0.10502,6.498182,0.033587,0.08635,0.034547,0.010524,0.000989,-0.023033,0.194602,6.540577,0.075982,0.128745,0.042395,0.009113,0.002156,0.000241,-0.006715,0.088683,NotSpot
8,6.369537,0.440803,0.279757,0.030556,-0.191602,0.239923,6.497005,0.127467,0.098547,0.025074,0.006124,0.067349,0.188737,6.520764,0.151227,0.02376,0.035341,0.009088,0.000297,-0.02655,0.202425,6.544515,0.174977,0.04751,0.02375,0.009156,0.002171,0.000107,-0.006879,0.08944,NotSpot
12,6.69105,0.769787,0.502995,0.159605,-1.113178,0.570311,6.520262,-0.170788,0.062508,0.012846,0.004088,0.045574,0.110742,6.518811,-0.172239,-0.001451,0.032714,0.006434,0.002685,-0.028965,0.163953,6.541917,-0.149133,0.021655,0.023106,0.009096,0.001184,0.00099,-0.006923,0.083729,NotSpot
7,6.859977,0.593604,0.224393,0.112732,-0.705266,0.58684,6.553525,-0.306452,0.048295,0.032998,0.006727,-0.022024,0.098936,6.507504,-0.352473,-0.046021,0.032544,0.005795,0.000941,-0.02769,0.166211,6.536909,-0.323068,-0.016616,0.029405,0.009077,0.001384,0.000869,-0.006824,0.084242,NotSpot
9,6.964339,0.552957,0.272153,0.210071,-0.490874,0.5627,6.558758,-0.405581,0.070708,0.005193,0.003104,-0.072797,0.074053,6.496029,-0.46831,-0.062728,0.032488,0.005156,0.001944,-0.025388,0.169152,6.533074,-0.431265,-0.025683,0.037045,0.009069,0.001577,0.000729,-0.006764,0.084826,NotSpot
4,7.09847,0.804653,0.319312,0.186838,-0.937127,0.533635,6.52363,-0.57484,0.07168,0.018769,0.005412,-0.085038,0.065016,6.486657,-0.611813,-0.036973,0.032603,0.00529,0.004454,-0.022859,0.172951,6.530595,-0.567874,0.006966,0.043939,0.009072,0.001754,0.000577,-0.006741,0.085452,NotSpot
10,7.098297,0.869507,0.519206,0.230356,-1.619069,0.737736,6.461032,-0.637265,0.059189,0.031473,0.026427,-0.054143,0.0678,6.482267,-0.61603,0.021235,0.032942,0.008234,0.003652,-0.021056,0.177605,6.529547,-0.56875,0.068515,0.04728,0.009085,0.001907,0.00042,-0.006757,0.086127,NotSpot
12,6.873553,0.883812,0.841716,0.116618,-1.60891,0.656021,6.40587,-0.467683,0.072287,0.044309,0.024756,0.003222,0.063354,6.485908,-0.387645,0.080038,0.03352,0.01006,0.002655,-0.020805,0.183299,6.529848,-0.343705,0.123978,0.04394,0.009106,0.002029,0.000265,-0.006812,0.086859,NotSpot
4,6.537781,0.703732,0.554744,0.50602,-0.752457,0.418401,6.399379,-0.138402,0.101162,0.030208,0.015453,0.055501,0.101998,6.498219,-0.039563,0.09884,0.034271,0.010372,0.00144,-0.022459,0.189871,6.531566,-0.006215,0.132187,0.033348,0.009137,0.002117,0.00012,-0.0069,0.087611,NotSpot
8,6.29194,0.402963,0.36732,0.126523,-0.09088,0.428102,6.469625,0.177686,0.093838,0.019363,0.004163,0.070311,0.181121,6.518781,0.226841,0.049156,0.035164,0.009288,0.000036,-0.025912,0.196923,6.534462,0.242523,0.064837,0.015681,0.009177,0.002165,0.000012,-0.007023,0.088384,NotSpot
7,7.143465,0.826391,0.397631,0.016024,-1.207998,0.611408,6.635941,-0.507524,0.075715,0.017264,0.006708,-0.086271,0.065286,6.512338,-0.631126,-0.123603,0.032424,0.006089,0.001533,-0.027868,0.164616,6.532118,-0.611347,-0.103823,0.01978,0.0091,0.001242,0.000765,-0.007093,0.083213,NotSpot
8,7.247094,0.918996,0.607947,0.114317,-1.64126,0.48638,6.610695,-0.636399,0.085347,0.010064,0.008779,-0.104189,0.060705,6.502227,-0.744867,-0.108468,0.032317,0.005615,0.001151,-0.025551,0.167364,6.527967,-0.719127,-0.082728,0.02574,0.009092,0.001439,0.000612,-0.007042,0.083788,NotSpot
12,7.079313,0.760474,0.710742,0.167487,-1.303729,0.492606,6.538996,-0.540317,0.077689,0.008494,0.005406,-0.080777,0.088035,6.493315,-0.585999,-0.045681,0.032357,0.005479,0.004,-0.022878,0.170766,6.524982,-0.554331,-0.014014,0.031668,0.009095,0.001627,0.000452,-0.007017,0.084405,NotSpot
8,6.839859,0.853958,0.261989,0.063401,-1.052546,0.708413,6.446754,-0.393105,0.063081,0.040442,0.003299,-0.025938,0.097828,6.488389,-0.35147,0.041635,0.032613,0.007789,0.003986,-0.020839,0.174798,6.523269,-0.31659,0.076515,0.034881,0.009107,0.001797,0.000292,-0.007019,0.085073,NotSpot
