@relation segment

@attribute original numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Hessian_largest_1.0_true numeric
@attribute Hessian_middle_1.0_true numeric
@attribute Hessian_smallest_1.0_true numeric
@attribute Derivatives_1_1_1_1.0 numeric
@attribute Derivatives_2_2_2_1.0 numeric
@attribute Derivatives_3_3_3_1.0 numeric
@attribute Derivatives_4_4_4_1.0 numeric
@attribute Derivatives_5_5_5_1.0 numeric
@attribute Laplacian_1.0 numeric
@attribute Structure_largest_1.0_1.0 numeric
@attribute Structure_smallest_1.0_1.0 numeric
@attribute Structure_largest_1.0_3.0 numeric
@attribute Structure_smallest_1.0_3.0 numeric
@attribute Mean_1.0 numeric
@attribute Variance_1.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Difference_of_Gaussian_1.0_2.0 numeric
@attribute Hessian_largest_2.0_true numeric
@attribute Hessian_middle_2.0_true numeric
@attribute Hessian_smallest_2.0_true numeric
@attribute Derivatives_1_1_1_2.0 numeric
@attribute Derivatives_2_2_2_2.0 numeric
@attribute Derivatives_3_3_3_2.0 numeric
@attribute Derivatives_4_4_4_2.0 numeric
@attribute Derivatives_5_5_5_2.0 numeric
@attribute Laplacian_2.0 numeric
@attribute Structure_largest_2.0_1.0 numeric
@attribute Structure_smallest_2.0_1.0 numeric
@attribute Structure_largest_2.0_3.0 numeric
@attribute Structure_smallest_2.0_3.0 numeric
@attribute Mean_2.0 numeric
@attribute Variance_2.0 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Difference_of_Gaussian_1.0_4.0 numeric
@attribute Difference_of_Gaussian_2.0_4.0 numeric
@attribute Hessian_largest_4.0_true numeric
@attribute Hessian_middle_4.0_true numeric
@attribute Hessian_smallest_4.0_true numeric
@attribute Derivatives_1_1_1_4.0 numeric
@attribute Derivatives_2_2_2_4.0 numeric
@attribute Derivatives_3_3_3_4.0 numeric
@attribute Derivatives_4_4_4_4.0 numeric
@attribute Derivatives_5_5_5_4.0 numeric
@attribute Laplacian_4.0 numeric
@attribute Structure_largest_4.0_1.0 numeric
@attribute Structure_smallest_4.0_1.0 numeric
@attribute Structure_largest_4.0_3.0 numeric
@attribute Structure_smallest_4.0_3.0 numeric
@attribute Mean_4.0 numeric
@attribute Variance_4.0 numeric
@attribute class {Spots,NotSpots}

@data
6,8.860294,0.603204,0.176704,0.016295,0.062588,0.230552,0.508833,-16.920681,7.41021,0.442795,0.432037,0.110938,0.29765,0.189421,9.714286,17.904762,9.486204,0.62591,0.12762,0.097494,0.038512,0.007594,0.002976,0.000138,-0.000044,0.000082,0.263625,0.07344,0.009726,0.089498,0.022573,8.878788,11.859848,9.995875,1.135581,0.509671,0.027326,0.011119,0.000288,-0.000318,0.000078,-0.000002,-0,-0,-0.015919,0.052862,0.000124,0.060288,0.00088,9.525291,10.789397,NotSpots
10,9.468821,0.665527,0.473826,0.288021,0.123676,0.272225,2.287612,1.673144,-77.505524,-1.427374,0.138314,0.070536,0.261025,0.202052,10.285714,11.571428,9.197767,-0.271053,0.107354,0.048113,0.028091,0.011618,-0.000331,-0.00035,0.000181,-0.00017,0.127376,0.014053,0.010479,0.081056,0.028306,9.333333,9.541667,9.770782,0.301961,0.573014,0.02118,0.018411,0.009153,-0.000036,0.000026,0,0,-0,0.011923,0.044465,0.000379,0.054497,0.001361,9.18677,10.02748,NotSpots
8,9.125965,0.999022,0.70078,0.172576,0.018389,0.116185,-1.27702,1.148029,61.53455,0.470818,0.207816,0.159897,0.274025,0.245756,8.714286,8.571428,9.415774,0.289809,0.132649,0.088245,0.037319,-0.00265,-0.001223,-0.000343,-0.000324,0.000106,0.183576,0.083265,0.007295,0.087317,0.039777,9.30303,10.592803,9.970955,0.84499,0.555181,0.031817,0.015302,0.010312,-0.000226,0.000039,0,-0,-0,-0.006203,0.042382,0.000299,0.05599,0.001618,9.245136,10.045142,NotSpots
18,11.841344,1.01069,0.440163,0.101693,0.189414,-0.519508,0.026998,5.798796,-5.326085,-1.552546,0.345422,0.076536,0.301776,0.22504,13.571428,10.952381,11.280052,-0.561292,0.118765,0.047329,0.034562,-0.011769,-0.00213,-0.000523,0.001144,0.000849,-0.200656,0.019239,0.004758,0.100592,0.036133,11.181818,10.090909,10.465019,-1.376325,-0.815033,0.089775,0.031041,0.003847,-0.000162,-0.000029,0.000001,0,-0,-0.124662,0.010566,0.002535,0.065616,0.006171,11.338521,10.740424,NotSpots
10,11.816079,0.621107,0.618683,0.41578,0.099855,0.122035,1.975347,-4.32289,-112.317474,-0.413355,0.31288,0.12004,0.289895,0.232998,11.714286,14.571428,11.270829,-0.54525,0.133698,0.067873,0.026298,-0.003054,-0.003196,-0.000658,0.000844,-0.000333,-0.227869,0.015521,0.009668,0.09626,0.037771,12.060606,10.558712,10.484048,-1.332031,-0.786781,0.085561,0.031995,0.002102,-0.000041,-0.000017,0.000001,0,0,-0.119658,0.011612,0.001227,0.063924,0.005232,11.256809,11.800979,NotSpots
13,12.1519,1.075209,0.59148,0.045078,0.211162,0.095914,-2.713806,4.055484,111.81514,-1.621611,0.342034,0.177669,0.282353,0.249392,12.857142,12.142858,11.191443,-0.960457,0.174566,0.072091,0.021329,0.003659,-0.002727,-0.000448,0.000087,-0.000929,-0.267987,0.033425,0.009495,0.09304,0.04071,12.212121,14.359848,10.466838,-1.685062,-0.724606,0.079977,0.029222,0.000514,0.000013,-0.000004,0.000001,-0,0,-0.108684,0.014437,0.000773,0.062135,0.004309,11.171206,12.290887,NotSpots
13,10.544363,0.387083,0.382362,0.214593,-0.019706,0.149766,-1.981647,8.237257,60.720974,0.219314,0.13676,0.110605,0.273914,0.182949,11,6.666667,10.815682,0.271319,0.073684,0.065119,0.037182,-0.000125,0.000426,0.000951,-0.000845,-0.000785,0.045747,0.021492,0.003575,0.08001,0.014171,10.060606,6.058712,10.622235,0.077872,-0.193447,0.0697,0.014124,0.009147,-0.000955,-0.000028,0,0,-0,-0.074677,0.027877,0.000484,0.062387,0.001729,10.70428,12.568459,NotSpots
9,10.644989,0.798095,0.213378,0.067651,-0.281916,-0.077275,0.529952,-0.257653,21.461817,0.652368,0.223751,0.100438,0.279445,0.183609,10.714286,5.238095,10.924104,0.279115,0.079297,0.050485,0.042168,0.002655,-0.000129,0.001462,-0.000687,-0.001464,0.013355,0.030622,0.004168,0.081935,0.015482,10.060606,6.933712,10.647759,0.00277,-0.276344,0.069716,0.016495,0.006439,-0.00068,-0.000029,0,0,-0,-0.079772,0.028835,0.000422,0.063381,0.00169,10.871595,12.768604,NotSpots
13,11.045956,0.487615,0.137904,0.046219,-0.079675,0.045958,0.744583,0.162902,52.140896,-0.5793,0.273968,0.108448,0.277064,0.187121,11.857142,14.476191,10.9787,-0.067256,0.067691,0.04118,0.007083,0.014174,-0.000441,-0.000263,-0.000343,-0.000537,-0.019428,0.033096,0.003463,0.082629,0.01566,10.848485,8.882576,10.661555,-0.3844,-0.317144,0.067915,0.017222,0.005428,-0.000226,-0.000011,0,-0,-0,-0.079708,0.030531,0.000306,0.064442,0.001492,11.093385,13.264683,NotSpots
13,11.06755,0.385174,0.326051,0.000282,0.161725,-0.321167,-1.396782,4.928966,-0.197386,-0.059405,0.308274,0.102015,0.281627,0.186271,10.714286,3.904762,11.053933,-0.013617,0.079777,0.042502,0.029646,0.003541,0.000233,-0.000036,0.000125,-0.000047,-0.066921,0.034256,0.005641,0.083255,0.017594,11.333333,7.229167,10.651474,-0.416076,-0.402459,0.064715,0.017338,0.002492,0.00005,-0.000007,0,0,-0,-0.079561,0.032792,0.000263,0.065086,0.001364,11.155642,13.631931,NotSpots
9,10.875569,0.637086,0.261052,0.067235,0.075825,-0.091583,0.015923,-3.998118,-48.688015,0.965373,0.321622,0.105851,0.285172,0.186279,10.714286,6.904762,11.060156,0.184587,0.110135,0.04561,0.032003,-0.004307,0.001183,0.000518,0.000263,-0.000245,-0.096528,0.036118,0.008537,0.08391,0.019357,10.727273,9.017045,10.6257,-0.249869,-0.434456,0.060533,0.015856,0.000039,0.000282,0.000001,0,0,-0,-0.076428,0.035655,0.000219,0.065704,0.001208,11.10895,12.253709,NotSpots
11,11.204859,0.370857,0.317314,0.120662,0.042203,-0.101946,-0.76913,-8.926214,26.531275,-0.067118,0.181785,0.124094,0.272559,0.182597,11.571428,11.619047,11.051867,-0.152991,0.118667,0.059381,0.044432,-0.007989,0.001255,0.000279,-0.000393,0.000076,-0.133616,0.027893,0.008212,0.082069,0.018356,11.060606,10.183712,10.614586,-0.590273,-0.437282,0.05848,0.015055,0.001325,0.000278,0.000007,0.000001,0,-0,-0.07221,0.036177,0.000209,0.065401,0.001149,11.046693,12.310311,NotSpots
12,10.880885,0.902926,0.25679,0.12809,0.139101,-0.205433,-1.875308,5.03114,101.432518,-1.031625,0.372564,0.193715,0.226519,0.190055,11.285714,14.904762,10.422642,-0.458243,0.051567,0.018588,0.002393,0.000186,-0.001479,-0.001783,0.00044,0.001288,-0.072548,0.027733,0.001303,0.065376,0.007868,10.757576,8.251894,10.306175,-0.57471,-0.116467,0.046528,0.006534,0.0006,-0.000398,-0.000008,0,-0,0,-0.039394,0.028911,0.000056,0.052558,0.000722,10.319066,10.507174,NotSpots
8,11.571445,1.39249,0.389985,0.272739,0.169083,0.515689,0.347546,-26.485033,-45.809502,-1.275244,0.473288,0.305089,0.280849,0.22159,12.428572,10.285714,10.90855,-0.662895,0.08755,0.073121,0.028489,-0.004621,-0.001101,-0.001243,0.000716,0.001296,-0.132182,0.026339,0.005072,0.070974,0.01839,12.363636,15.488636,10.537043,-1.034403,-0.371508,0.05843,0.015844,0.002431,0.001009,-0.00002,-0,0,-0,-0.071843,0.01639,0.000274,0.050425,0.001453,11,14.140625,NotSpots
10,11.43559,1.211041,0.643445,0.55441,-0.044356,-0.06571,0.299022,3.754815,19.333998,-1.300076,0.380011,0.279443,0.271058,0.220252,13,9.333333,10.822312,-0.613277,0.088124,0.076212,0.037095,-0.008454,-0.001626,0.000454,0.000553,0.000017,-0.127241,0.03321,0.004531,0.06911,0.017487,10.909091,12.272727,10.503353,-0.932237,-0.318959,0.058222,0.011143,0.002902,0.000957,-0.000019,0,0,-0,-0.066463,0.017525,0.000199,0.050248,0.001252,10.750973,12.633056,NotSpots
15,10.962975,1.085657,0.574576,0.172073,-0.473223,-0.371995,0.226477,20.464083,25.462362,-0.339009,0.260143,0.240634,0.260428,0.218124,9.714286,10.571428,10.675223,-0.287751,0.090503,0.077549,0.064556,-0.013088,-0.001207,0.002265,0.000311,-0.001767,-0.07751,0.034189,0.004098,0.067358,0.016258,11.090909,11.585227,10.463629,-0.499346,-0.211595,0.057085,0.00611,0.00381,0.000798,-0.000014,0,0,-0,-0.059385,0.019184,0.000127,0.05027,0.001027,10.669261,12.401903,NotSpots
7,10.786788,0.800908,0.222718,0.19064,-0.484658,0.079993,1.426808,-23.574345,-73.647682,-0.832986,0.250069,0.138877,0.250369,0.215284,12.571428,7.619048,10.516249,-0.270539,0.114338,0.078136,0.047778,-0.014988,-0.000153,0.002603,0.000406,-0.002038,-0.011576,0.027679,0.005158,0.065849,0.014696,10.636364,9.238636,10.422559,-0.364229,-0.09369,0.054976,0.005266,0.002327,0.000557,-0.000008,0,-0,-0,-0.052037,0.02117,0.000084,0.050441,0.000848,10.385214,11.472124,NotSpots
12,10.481258,1.104781,0.248832,0.20464,-0.077769,-0.354885,-1.018849,11.419288,65.031418,-0.651308,0.322212,0.145821,0.241739,0.209993,10,2.666667,10.398697,-0.082561,0.121666,0.05974,0.024603,-0.013244,0.001274,0.001271,-0.000015,-0.000368,0.037323,0.019386,0.008133,0.064767,0.012831,10.575758,11.439394,10.384137,-0.097121,-0.01456,0.052084,0.006781,0.000417,0.00027,-0.000002,0,-0,-0,-0.04572,0.023364,0.000069,0.050729,0.000759,10.412452,11.61047,NotSpots
10,9.856657,1.188969,0.459784,0.297497,0.058172,-0.067727,-1.264423,5.860602,33.795441,1.351257,0.342369,0.237981,0.234823,0.202092,9.142858,8.809524,10.350326,0.493669,0.083281,0.037277,0.002224,-0.009474,0.002124,-0.000457,-0.00092,0.001218,0.04378,0.02227,0.005154,0.064256,0.010786,9.69697,7.717803,10.349724,0.493067,-0.000602,0.048634,0.007231,0.000371,-0.000026,0.000001,0,-0,-0,-0.041033,0.025688,0.000062,0.051115,0.000727,10.29572,10.638771,NotSpots
6,9.848825,0.893231,0.790483,0.105775,0.046466,0.408187,0.931585,-6.474097,-89.79763,1.78949,0.37707,0.216511,0.229397,0.192131,8.857142,6.809524,10.357874,0.509049,0.022382,0.021308,0.012906,-0.004709,0.001233,-0.001476,-0.000778,0.001243,0.011832,0.02881,0.001667,0.06433,0.008788,9.939394,8.746212,10.321044,0.472219,-0.03683,0.044956,0.006214,0.00063,-0.000297,0.000002,-0,-0,0,-0.038112,0.028029,0.000051,0.051591,0.0007,10.455253,9.975529,NotSpots
12,10.433609,1.209851,0.858023,0.08751,0.149508,0.243069,0.386831,-2.573176,19.404806,-0.439338,0.290489,0.181972,0.225057,0.180848,11,13,10.378571,-0.055038,0.040284,0.035069,0.012187,0.000289,-0.000734,-0.001525,0.000683,0.000414,-0.017402,0.030573,0.000872,0.064891,0.007082,10.636364,11.926136,10.29714,-0.136469,-0.08143,0.041312,0.00419,0.000684,-0.000522,-0,-0,-0,0,-0.036437,0.03023,0.000034,0.052141,0.000661,10.361868,9.442759,NotSpots
8,11.162047,0.683575,0.319443,0.224311,-0.287187,0.339628,1.338312,-2.711944,-23.652006,0.139821,0.427812,0.134599,0.289283,0.220653,11.142858,18.809525,10.953679,-0.208368,0.137626,0.02259,0.020064,-0.005108,-0.002555,0.00074,0.000001,-0.001028,-0.140152,0.019428,0.008104,0.073537,0.021252,11.30303,18.092804,10.542788,-0.61926,-0.410892,0.053976,0.019641,0.001458,0.000821,-0.00002,-0.000001,0,-0,-0.072159,0.016963,0.000351,0.049778,0.001584,11.062257,14.277359,NotSpots
18,12.004449,1.279704,0.795184,0.31747,-0.116712,-0.508058,-0.472584,-3.643924,29.86515,-2.392358,0.485727,0.239032,0.288899,0.228393,14.571428,13.285714,11.065781,-0.938668,0.146859,0.065623,0.020458,-0.00682,-0.004365,0.0002,0.00087,0.000443,-0.23294,0.013858,0.011526,0.071619,0.021103,11.545455,17.630682,10.540389,-1.46406,-0.525392,0.055201,0.020347,0.001059,0.001048,-0.00003,-0,0,-0,-0.074489,0.015892,0.000345,0.04909,0.001598,11,14.007813,NotSpots
14,12.078556,1.225414,0.677591,0.07462,0.251227,-0.249859,-0.867449,4.631041,11.064733,-1.828385,0.577312,0.244428,0.284502,0.232578,13,26.333334,11.086695,-0.991861,0.133531,0.098284,0.0482,-0.003149,-0.00382,-0.00019,0.000949,0.001705,-0.280015,0.020949,0.007483,0.069771,0.02048,12.151515,16.695076,10.52608,-1.552476,-0.560615,0.055897,0.018349,0.00129,0.001162,-0.000033,-0,0,-0,-0.072956,0.015824,0.000291,0.048688,0.001509,11.194552,13.743252,NotSpots
16,11.512077,0.628708,0.308104,0.048282,0.238466,0.175889,-0.3687,-0.85495,-21.104975,-0.368886,0.590896,0.187311,0.276808,0.232996,11.571428,8.285714,10.99072,-0.521358,0.122495,0.097542,0.027567,0.001292,-0.001374,0.000085,0.00005,0.000494,-0.247604,0.031154,0.006998,0.067994,0.019443,11.606061,17.058712,10.500846,-1.011231,-0.489874,0.05593,0.014151,0.002007,0.001148,-0.00003,-0,0,-0,-0.068074,0.016636,0.000202,0.048566,0.001331,11.070039,12.838825,NotSpots
11,11.007527,1.03407,0.778655,0.024995,-0.170415,0.173118,0.055115,-0.320884,22.860132,0.280409,0.401071,0.233535,0.267243,0.230979,11,19.333334,10.799433,-0.208095,0.11397,0.083773,0.045496,0.003616,0.001119,0.000448,-0.000407,-0.001593,-0.152247,0.039361,0.005764,0.066324,0.01805,11.151515,11.945076,10.46801,-0.539517,-0.331423,0.055067,0.009021,0.003128,0.001012,-0.000021,-0,0,-0,-0.06096,0.018093,0.000117,0.048681,0.00111,10.85214,12.587427,NotSpots
14,10.932916,1.221368,0.625279,0.507421,-0.116465,-0.208027,1.62521,3.123827,-35.858944,-1.339226,0.36461,0.177383,0.257171,0.226797,12,8.333333,10.576898,-0.356018,0.111318,0.081695,0.065477,0.003162,0.002771,0.000013,-0.000098,-0.001231,-0.035853,0.036457,0.004563,0.064877,0.016319,10.69697,11.905303,10.432036,-0.500879,-0.144861,0.0532,0.00454,0.004401,0.000775,-0.00001,-0,-0,-0,-0.053061,0.019975,0.000068,0.048982,0.000911,10.455253,12.444279,NotSpots
11,10.417397,0.716026,0.568136,0.438777,0.272235,-0.01706,-0.460036,-7.823524,25.26968,-0.845385,0.467066,0.127189,0.247827,0.219256,11.571428,13.619047,10.396882,-0.020515,0.137414,0.048445,0.030108,-0.000279,0.00404,-0.000722,-0.000324,0.000962,0.058862,0.024573,0.007933,0.063839,0.01427,10.30303,10.030303,10.397003,-0.020394,0.000121,0.050478,0.00588,0.001225,0.000472,0.000001,-0,-0,-0,-0.045823,0.022129,0.000056,0.049422,0.000789,10.560311,12.208262,NotSpots
8,9.445935,1.347025,0.808227,0.087864,0.193326,0.155839,-1.391175,4.034219,-17.895842,2.243116,0.444435,0.209334,0.23999,0.208418,8.428572,3.619048,10.307445,0.861509,0.111542,0.029145,0.009573,-0.005478,0.00444,-0.000593,-0.001046,0.001499,0.09197,0.019887,0.007835,0.063378,0.012022,9.272727,12.892045,10.364667,0.918732,0.057222,0.047118,0.00643,0.000629,0.000142,0.000009,-0,-0,0,-0.040059,0.024455,0.000054,0.049977,0.000738,10.416343,11.783013,NotSpots
9,9.47269,1.518908,0.736447,0.180413,-0.212014,0.028593,0.46012,8.764989,5.472941,2.435768,0.365822,0.277017,0.233734,0.195344,7.571429,2.619048,10.305779,0.833089,0.047751,0.028128,0.02259,-0.008966,0.002559,0.000264,-0.000642,-0.000174,0.053288,0.025991,0.002695,0.063539,0.009808,9.212121,12.234848,10.337076,0.864387,0.031298,0.04345,0.005749,0.001625,-0.000177,0.000013,-0,-0,0,-0.036077,0.026844,0.000047,0.050631,0.000708,10.268482,10.454979,NotSpots
10,10.416493,1.122161,0.772171,0.214119,-0.205107,0.294173,-0.345327,-18.251266,58.129715,-0.564108,0.339499,0.167991,0.228709,0.181412,12.142858,23.809525,10.343197,-0.073297,0.030902,0.030182,0.013464,-0.008094,-0.001026,0.000684,0.000865,-0.001307,-0.012744,0.02866,0.001203,0.064243,0.00788,10.363636,15.988636,10.313576,-0.102918,-0.029621,0.039755,0.004143,0.002143,-0.000457,0.000013,0,-0,0,-0.03347,0.029152,0.000035,0.051368,0.000671,10.447471,10.154456,NotSpots
11,10.562655,1.020355,0.924209,0.215923,0.356719,0.194298,-0.240546,9.202647,59.742241,0.312069,0.494964,0.213054,0.264868,0.239804,9.428572,11.285714,10.59045,0.027795,0.091454,0.071659,0.050212,0.020005,0.004345,-0.002689,-0.000699,0.000882,-0.030417,0.044516,0.003677,0.064454,0.017818,10.909091,14.272727,10.439883,-0.122772,-0.150567,0.051576,0.00674,0.004898,0.000941,-0.000011,-0.000001,-0,0,-0.053418,0.018714,0.00007,0.047728,0.001036,10.540856,12.710238,NotSpots
7,9.878071,0.938169,0.283677,0.27363,0.248373,0.173719,0.773314,-5.088863,-73.697571,0.948216,0.488391,0.159143,0.254437,0.229744,9.571428,6.619048,10.369148,0.491077,0.145569,0.062856,0.01117,0.012709,0.005332,-0.001744,-0.00094,0.000863,0.093884,0.02924,0.005981,0.063441,0.015593,9.878788,10.859848,10.409565,0.531494,0.040417,0.04904,0.005886,0.00231,0.000637,0.000002,-0.000001,-0,0,-0.045464,0.020782,0.000053,0.048276,0.000882,10.396887,12.451241,NotSpots
8,9.358999,1.786558,0.811564,0.201194,-0.062178,0.304812,0.073574,0.191967,22.074593,2.396928,0.432699,0.200132,0.245359,0.215968,7.428571,4.619048,10.263012,0.904013,0.133985,0.05984,0.045239,0.001338,0.004607,0.000195,-0.000563,-0.000195,0.119384,0.014646,0.009914,0.063003,0.013195,9.787879,14.297348,10.380454,1.021455,0.117442,0.045799,0.006122,0.000931,0.00029,0.000014,-0.000001,-0,0,-0.038745,0.02309,0.000054,0.048957,0.000799,10.311284,11.410536,NotSpots
6,9.884187,0.913745,0.53184,0.301746,-0.216453,-0.241493,-0.281087,-2.995434,60.776127,1.14384,0.438356,0.194878,0.238166,0.199856,9.857142,35.142857,10.269992,0.385805,0.062688,0.061117,0.043972,-0.008429,0.001842,0.001855,0.000481,-0.001316,0.045543,0.019268,0.003708,0.063206,0.010862,9.393939,13.683712,10.354815,0.470628,0.084823,0.04217,0.005415,0.003034,-0.000059,0.000021,-0,-0,0,-0.033721,0.025515,0.00005,0.049749,0.000753,10.319066,10.952487,NotSpots
23,11.00299,1.513038,0.650369,0.321183,-0.242278,-0.592823,0.972437,14.877054,-109.405647,-2.484589,0.372634,0.136633,0.232563,0.183125,11.857142,37.809525,10.326026,-0.676964,0.058396,0.026613,0.026126,-0.01255,-0.001782,0.002043,0.000971,-0.001214,-0.057909,0.022629,0.002076,0.063987,0.008852,10.939394,16.246212,10.332373,-0.670617,0.006347,0.038453,0.004528,0.003806,-0.000375,0.000023,0,-0,0,-0.030119,0.027918,0.000042,0.050635,0.000711,10.249027,10.133056,NotSpots
11,8.688015,0.444911,0.386804,0.141931,-0.105807,0.289099,-0.460286,-10.392192,63.99588,0.200038,0.190947,0.128848,0.293743,0.214449,8.857142,4.476191,9.317024,0.629009,0.165495,0.118214,0.028248,-0.010684,0.002754,0.000641,0.000068,-0.000194,0.311957,0.059811,0.009415,0.067836,0.028581,9,11.3125,9.85168,1.163665,0.534656,0.035214,0.016392,0.001476,-0.000672,0.000045,0.000001,-0,-0,-0.020298,0.033308,0.000438,0.048506,0.001898,9.245136,9.826392,NotSpots
9,8.473489,0.767703,0.244389,0.196344,0.095674,-0.038783,-1.49362,5.992317,86.749825,0.815747,0.306975,0.171067,0.288516,0.193418,7.714286,6.904762,9.192027,0.718538,0.153234,0.09946,0.010316,-0.001517,0.001239,-0.000687,0.000298,-0.000191,0.263011,0.014351,0.008732,0.064073,0.023904,8.484848,11.882576,9.685006,1.211517,0.492979,0.028156,0.019822,0.000652,-0.000819,0.000016,0.000001,-0,-0,-0.007682,0.033233,0.000405,0.047795,0.001718,9.206225,9.961211,NotSpots
5,8.192535,0.838749,0.489174,0.143852,0.102956,0.264867,-0.316157,-3.009372,-2.382287,1.471775,0.313161,0.171445,0.295354,0.207599,7.571429,5.619048,9.206013,1.013477,0.160666,0.134496,0.025852,-0.008846,0.002781,0.000005,0.000231,0.000762,0.321014,0.028176,0.011232,0.066615,0.028323,8.121212,12.109848,9.769226,1.576691,0.563213,0.030731,0.019238,0.000367,-0.000796,0.000032,0.000001,-0,-0,-0.01186,0.034217,0.00045,0.048468,0.001936,9.264591,9.781281,NotSpots
6,8.449094,0.885039,0.236197,0.14037,0.01054,0.246043,0.628077,-13.847323,-91.904114,0.980865,0.341186,0.15275,0.302,0.22289,9.142858,27.142857,9.371666,0.922572,0.171508,0.097378,0.033654,-0.013141,0.00364,0.000726,-0.000115,0.000743,0.30254,0.066769,0.009431,0.0702,0.031189,8.212121,11.109848,9.86844,1.419346,0.496774,0.034299,0.016144,0.002679,-0.000795,0.000045,0.000001,-0,-0,-0.020833,0.035113,0.000482,0.049157,0.002154,9.447471,10.248206,NotSpots
6,10.143016,0.963672,0.271596,0.066054,-0.184949,-0.023487,-0.481686,-7.096723,53.960239,-1.301322,0.301896,0.089122,0.278748,0.153251,11.285714,8.571428,9.526222,-0.616794,0.111853,0.020199,0.004291,-0.001668,-0.001339,0.001066,0.000587,-0.00097,-0.087363,0.014639,0.00324,0.060188,0.008469,10.242424,7.001894,9.488806,-0.65421,-0.037416,0.027125,0.008254,0.002705,-0.000851,-0.000016,-0,-0,-0,-0.016166,0.03188,0.000098,0.045387,0.001292,9.536965,9.616793,NotSpots
12,9.989507,0.636412,0.235928,0.009065,-0.023758,-0.134337,-0.801835,0.525422,39.359669,-0.881405,0.159599,0.123211,0.281133,0.16037,10.285714,7.238095,9.528587,-0.460919,0.11729,0.036801,0.018371,-0.001474,-0.001454,0.000664,0.000737,-0.000524,-0.098859,0.007196,0.006311,0.061138,0.011298,10.212121,6.797348,9.518721,-0.470786,-0.009867,0.026134,0.011904,0.001942,-0.000914,-0.000013,0,0,-0,-0.012289,0.031629,0.000166,0.045685,0.001399,9.459144,9.600863,NotSpots
8,9.489405,0.912594,0.367159,0.142204,0.035933,0.073789,0.967387,-0.545639,-78.265755,0.403231,0.200647,0.145942,0.284063,0.168917,8.857142,3.476191,9.448362,-0.041042,0.072233,0.065465,0.02388,0.000234,-0.001008,-0.000353,0.000137,0.000426,-0.030648,0.009874,0.00443,0.062143,0.015352,9.666667,8.416667,9.559908,0.070503,0.111546,0.025801,0.016109,0.001139,-0.000935,-0.000007,0.000001,0,-0,-0.008553,0.031636,0.000274,0.046178,0.001582,9.466926,9.898315,NotSpots
8,8.871159,1.089782,0.352868,0.10004,-0.056651,0.336136,-0.586925,9.285132,67.87616,1.34261,0.301682,0.182999,0.288242,0.180125,7.571429,4.619048,9.323978,0.45282,0.103625,0.022043,0.013903,-0.000657,0.000013,-0.000564,-0.00056,0.0001,0.095485,0.010543,0.005643,0.063346,0.020546,9.060606,11.871212,9.61648,0.745321,0.292501,0.026334,0.019612,0.000393,-0.000922,0.000003,0.000001,0,-0,-0.00633,0.032199,0.000387,0.046887,0.001799,9.2607,10.334113,NotSpots
5,8.307393,1.008845,0.767721,0.432818,-0.186279,0.455756,0.913039,-11.034456,-43.489311,2.209384,0.360163,0.215356,0.293489,0.194464,6.857143,6.476191,9.244038,0.936645,0.144822,0.075946,0.010221,-0.005345,0.001379,-0.000095,-0.000672,-0.000492,0.210547,0.01385,0.007575,0.065199,0.02614,8.818182,10.653409,9.690207,1.382814,0.44617,0.027848,0.021112,0.000387,-0.000894,0.000016,0.000001,0,-0,-0.007123,0.033449,0.000465,0.047774,0.002021,9.18677,10.168105,NotSpots
6,8.286943,1.081869,0.355337,0.32101,-0.120339,0.087722,0.815774,-8.622731,-30.233799,1.758216,0.441229,0.203608,0.299336,0.211005,8.285714,24.571428,9.287748,1.000805,0.161675,0.092234,0.000772,-0.010359,0.002417,0.000294,-0.000275,0.000163,0.25468,0.033931,0.008795,0.068245,0.030852,7.969697,9.717803,9.781999,1.495055,0.49425,0.030459,0.019651,0.001537,-0.00087,0.000029,0.000001,-0,-0,-0.012344,0.035139,0.000499,0.048742,0.002245,9.33463,10.317272,NotSpots
17,8.847962,0.438962,0.161478,0.029742,0.016141,-0.727161,-1.975481,28.361856,85.026917,0.247741,0.514256,0.162306,0.30528,0.227613,7.857143,19.809525,9.477027,0.629065,0.164988,0.04926,0.009325,-0.010726,0.002511,0.000581,-0.000006,0.001006,0.223572,0.073333,0.007764,0.072278,0.033792,8.545455,14.568182,9.889733,1.041771,0.412706,0.034109,0.015247,0.003629,-0.000866,0.00004,0.000001,0,-0,-0.022491,0.036607,0.000527,0.049672,0.002474,9.579766,10.533651,NotSpots
9,9.97247,1.094744,0.248736,0.010786,0.178893,-0.128598,-0.061888,-2.535846,22.095728,-0.856794,0.524715,0.086947,0.279439,0.136089,10.142858,6.142857,9.507403,-0.465067,0.095098,0.029965,0.011265,0.00047,-0.001577,-0.001172,0.000559,0.000504,-0.076399,0.021906,0.001646,0.058379,0.005912,10.060606,9.058712,9.448604,-0.523867,-0.0588,0.031942,0.007193,0.002221,-0.000764,-0.000012,-0.000001,-0,-0,-0.022528,0.02905,0.000149,0.043513,0.001584,9.412452,9.712032,NotSpots
