@relation segment

@attribute original numeric
@attribute Bilateral_5.0_50.0 numeric
@attribute Bilateral_5.0_100.0 numeric
@attribute Bilateral_10.0_50.0 numeric
@attribute Bilateral_10.0_100.0 numeric
@attribute Lipschitz_true_true_5.0 numeric
@attribute Lipschitz_true_true_10.0 numeric
@attribute Lipschitz_true_true_15.0 numeric
@attribute Lipschitz_true_true_20.0 numeric
@attribute Lipschitz_true_true_25.0 numeric
@attribute 'Kuwahara_19_ 10_0' numeric
@attribute 'Kuwahara_19_ 10_1' numeric
@attribute 'Kuwahara_19_ 10_2' numeric
@attribute Sobel_filter_0.0 numeric
@attribute Hessian_0.0 numeric
@attribute Hessian_Trace_0.0 numeric
@attribute Hessian_Determinant_0.0 numeric
@attribute Hessian_Eigenvalue_1_0.0 numeric
@attribute Hessian_Eigenvalue_2_0.0 numeric
@attribute Hessian_Orientation_0.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_0.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_0.0 numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Sobel_filter_1.0 numeric
@attribute Hessian_1.0 numeric
@attribute Hessian_Trace_1.0 numeric
@attribute Hessian_Determinant_1.0 numeric
@attribute Hessian_Eigenvalue_1_1.0 numeric
@attribute Hessian_Eigenvalue_2_1.0 numeric
@attribute Hessian_Orientation_1.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_1.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_1.0 numeric
@attribute Variance_1.0 numeric
@attribute Mean_1.0 numeric
@attribute Minimum_1.0 numeric
@attribute Maximum_1.0 numeric
@attribute Median_1.0 numeric
@attribute Derivatives_2_2_1.0 numeric
@attribute Derivatives_3_3_1.0 numeric
@attribute Derivatives_4_4_1.0 numeric
@attribute Derivatives_5_5_1.0 numeric
@attribute Laplacian_1.0 numeric
@attribute Structure_largest_1.0_1.0 numeric
@attribute Structure_smallest_1.0_1.0 numeric
@attribute Structure_largest_1.0_3.0 numeric
@attribute Structure_smallest_1.0_3.0 numeric
@attribute Entropy_1_32 numeric
@attribute Entropy_1_64 numeric
@attribute Entropy_1_128 numeric
@attribute Entropy_1_256 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Sobel_filter_2.0 numeric
@attribute Hessian_2.0 numeric
@attribute Hessian_Trace_2.0 numeric
@attribute Hessian_Determinant_2.0 numeric
@attribute Hessian_Eigenvalue_1_2.0 numeric
@attribute Hessian_Eigenvalue_2_2.0 numeric
@attribute Hessian_Orientation_2.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_2.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_2.0 numeric
@attribute Difference_of_gaussians_2.0_1.0 numeric
@attribute Variance_2.0 numeric
@attribute Mean_2.0 numeric
@attribute Minimum_2.0 numeric
@attribute Maximum_2.0 numeric
@attribute Median_2.0 numeric
@attribute Derivatives_2_2_2.0 numeric
@attribute Derivatives_3_3_2.0 numeric
@attribute Derivatives_4_4_2.0 numeric
@attribute Derivatives_5_5_2.0 numeric
@attribute Laplacian_2.0 numeric
@attribute Structure_largest_2.0_1.0 numeric
@attribute Structure_smallest_2.0_1.0 numeric
@attribute Structure_largest_2.0_3.0 numeric
@attribute Structure_smallest_2.0_3.0 numeric
@attribute Entropy_2_32 numeric
@attribute Entropy_2_64 numeric
@attribute Entropy_2_128 numeric
@attribute Entropy_2_256 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Sobel_filter_4.0 numeric
@attribute Hessian_4.0 numeric
@attribute Hessian_Trace_4.0 numeric
@attribute Hessian_Determinant_4.0 numeric
@attribute Hessian_Eigenvalue_1_4.0 numeric
@attribute Hessian_Eigenvalue_2_4.0 numeric
@attribute Hessian_Orientation_4.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_4.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_4.0 numeric
@attribute Difference_of_gaussians_4.0_1.0 numeric
@attribute Difference_of_gaussians_4.0_2.0 numeric
@attribute Variance_4.0 numeric
@attribute Mean_4.0 numeric
@attribute Minimum_4.0 numeric
@attribute Maximum_4.0 numeric
@attribute Median_4.0 numeric
@attribute Derivatives_2_2_4.0 numeric
@attribute Derivatives_3_3_4.0 numeric
@attribute Derivatives_4_4_4.0 numeric
@attribute Derivatives_5_5_4.0 numeric
@attribute Laplacian_4.0 numeric
@attribute Structure_largest_4.0_1.0 numeric
@attribute Structure_smallest_4.0_1.0 numeric
@attribute Structure_largest_4.0_3.0 numeric
@attribute Structure_smallest_4.0_3.0 numeric
@attribute Entropy_4_32 numeric
@attribute Entropy_4_64 numeric
@attribute Entropy_4_128 numeric
@attribute Entropy_4_256 numeric
@attribute Gaussian_blur_8.0 numeric
@attribute Sobel_filter_8.0 numeric
@attribute Hessian_8.0 numeric
@attribute Hessian_Trace_8.0 numeric
@attribute Hessian_Determinant_8.0 numeric
@attribute Hessian_Eigenvalue_1_8.0 numeric
@attribute Hessian_Eigenvalue_2_8.0 numeric
@attribute Hessian_Orientation_8.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_8.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_8.0 numeric
@attribute Difference_of_gaussians_8.0_1.0 numeric
@attribute Difference_of_gaussians_8.0_2.0 numeric
@attribute Difference_of_gaussians_8.0_4.0 numeric
@attribute Variance_8.0 numeric
@attribute Mean_8.0 numeric
@attribute Minimum_8.0 numeric
@attribute Maximum_8.0 numeric
@attribute Median_8.0 numeric
@attribute Derivatives_2_2_8.0 numeric
@attribute Derivatives_3_3_8.0 numeric
@attribute Derivatives_4_4_8.0 numeric
@attribute Derivatives_5_5_8.0 numeric
@attribute Laplacian_8.0 numeric
@attribute Structure_largest_8.0_1.0 numeric
@attribute Structure_smallest_8.0_1.0 numeric
@attribute Structure_largest_8.0_3.0 numeric
@attribute Structure_smallest_8.0_3.0 numeric
@attribute Entropy_8_32 numeric
@attribute Entropy_8_64 numeric
@attribute Entropy_8_128 numeric
@attribute Entropy_8_256 numeric
@attribute Gaussian_blur_16.0 numeric
@attribute Sobel_filter_16.0 numeric
@attribute Hessian_16.0 numeric
@attribute Hessian_Trace_16.0 numeric
@attribute Hessian_Determinant_16.0 numeric
@attribute Hessian_Eigenvalue_1_16.0 numeric
@attribute Hessian_Eigenvalue_2_16.0 numeric
@attribute Hessian_Orientation_16.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_16.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_16.0 numeric
@attribute Difference_of_gaussians_16.0_1.0 numeric
@attribute Difference_of_gaussians_16.0_2.0 numeric
@attribute Difference_of_gaussians_16.0_4.0 numeric
@attribute Difference_of_gaussians_16.0_8.0 numeric
@attribute Variance_16.0 numeric
@attribute Mean_16.0 numeric
@attribute Minimum_16.0 numeric
@attribute Maximum_16.0 numeric
@attribute Median_16.0 numeric
@attribute Derivatives_2_2_16.0 numeric
@attribute Derivatives_3_3_16.0 numeric
@attribute Derivatives_4_4_16.0 numeric
@attribute Derivatives_5_5_16.0 numeric
@attribute Laplacian_16.0 numeric
@attribute Structure_largest_16.0_1.0 numeric
@attribute Structure_smallest_16.0_1.0 numeric
@attribute Structure_largest_16.0_3.0 numeric
@attribute Structure_smallest_16.0_3.0 numeric
@attribute Entropy_16_32 numeric
@attribute Entropy_16_64 numeric
@attribute Entropy_16_128 numeric
@attribute Entropy_16_256 numeric
@attribute Membrane_projections_0_19_1 numeric
@attribute Membrane_projections_1_19_1 numeric
@attribute Membrane_projections_2_19_1 numeric
@attribute Membrane_projections_3_19_1 numeric
@attribute Membrane_projections_4_19_1 numeric
@attribute Membrane_projections_5_19_1 numeric
@attribute Neighbors_1_0 numeric
@attribute Neighbors_1_1 numeric
@attribute Neighbors_1_2 numeric
@attribute Neighbors_1_3 numeric
@attribute Neighbors_1_4 numeric
@attribute Neighbors_1_5 numeric
@attribute Neighbors_1_6 numeric
@attribute Neighbors_1_7 numeric
@attribute Neighbors_2_0 numeric
@attribute Neighbors_2_1 numeric
@attribute Neighbors_2_2 numeric
@attribute Neighbors_2_3 numeric
@attribute Neighbors_2_4 numeric
@attribute Neighbors_2_5 numeric
@attribute Neighbors_2_6 numeric
@attribute Neighbors_2_7 numeric
@attribute Neighbors_4_0 numeric
@attribute Neighbors_4_1 numeric
@attribute Neighbors_4_2 numeric
@attribute Neighbors_4_3 numeric
@attribute Neighbors_4_4 numeric
@attribute Neighbors_4_5 numeric
@attribute Neighbors_4_6 numeric
@attribute Neighbors_4_7 numeric
@attribute Neighbors_8_0 numeric
@attribute Neighbors_8_1 numeric
@attribute Neighbors_8_2 numeric
@attribute Neighbors_8_3 numeric
@attribute Neighbors_8_4 numeric
@attribute Neighbors_8_5 numeric
@attribute Neighbors_8_6 numeric
@attribute Neighbors_8_7 numeric
@attribute Neighbors_16_0 numeric
@attribute Neighbors_16_1 numeric
@attribute Neighbors_16_2 numeric
@attribute Neighbors_16_3 numeric
@attribute Neighbors_16_4 numeric
@attribute Neighbors_16_5 numeric
@attribute Neighbors_16_6 numeric
@attribute Neighbors_16_7 numeric
@attribute class {Yes,No}

@data
112,60,66,62,73,130,170,189,208,227,103.236839,103.236839,114.184212,208.614471,2126.977295,1280,-1573888,2631.726807,-1351.726929,1.384762,12998986956800,7933952,110.139732,199.172318,2093.601318,1362.593384,-1379420.75,2601.497803,-1238.904297,1.38934,13691655290880,7374344,568.888916,101.333336,64,144,96,1.778848,1.753812,25.050463,-67.774307,23.062592,940.680847,47.515682,826.353516,425.290009,0,1.950212,2.503258,2.503258,105.199005,164.571747,1904.005493,1667.964844,-471080.0625,2361.468506,-693.503601,1.422975,12982498099200,4666427,4.940727,2738.793701,117.333336,64,256,96,-1.19761,0.303958,-0.069847,0.199491,14.647465,186.330338,7.369309,220.016083,104.879494,0,1.985228,2.846439,2.98709,127.287888,90.396515,1112.579956,1101.8125,-19937.105469,1355.188354,-253.375839,1.45854,1570587672576,1293739.375,-17.148155,-22.088882,4876.212891,153.543854,64,336,128,-0.091454,0.004447,-0.002057,0.000024,1.423519,10.718239,1.919843,9.879278,4.925544,0,1.952981,3.347194,3.802214,164.916595,28.954296,243.715469,222.732361,-5429.717773,300.216095,-77.483719,1.446946,3538589184,71328.570313,-54.776863,-59.71759,-37.628708,6121.429688,184.18779,64,384,176,0.000102,-0.000007,0.000002,0,-0.000827,0.450018,0.000623,0.333822,0.010283,0,1.979044,3.445644,4.170628,176.291336,10.514159,1.978796,1.425354,-1.511913,2.722563,-1.297209,-1.145847,16.41415,8.079285,-66.151604,-71.092331,-49.003448,-11.374741,5557.911621,173.356522,48,432,160,-0.000005,0,-0,0,-0.042838,0.0188,0.000327,0.033798,0.001597,0,1.984065,3.439847,4.115098,163.18129,228.888885,112.444443,1631.812866,40.261589,146.105255,128,144,96,112,64,80,80,96,144,208,160,96,64,64,80,112,192,208,176,144,80,144,224,208,112,288,144,240,112,144,208,176,80,128,240,224,208,80,208,112,No
64,47,57,49,61,108,139,156,173,190,114.184212,114.184212,114.184212,93.295227,2741.328125,3168,873472,3392.636963,-224.637054,1.191368,65660348530688,6542336,68.498512,87.233307,2647.769531,3009.190674,691150.1875,3278.098389,-268.907837,1.217713,56963064922112,6290627,670.024719,99.555557,64,144,96,-14.661322,19.572458,-57.495033,-41.585072,45.487015,995.421082,21.907553,854.537903,367.921265,0,1.950212,2.503258,2.503258,94.300163,88.61631,2195.950684,2174.331299,-171061.921875,2732.152588,-557.82135,1.349755,25586233769984,5411964.5,-25.801651,1769.360596,118.85714,64,208,112,-1.302526,0.453027,-0.255647,0.454353,13.235529,190.497437,9.159532,232.285599,100.881172,0,1.959148,3.046381,3.046381,127.570168,64.793411,1228.292114,1020.727966,-258028.3125,1528.695557,-507.967651,1.414163,2160869244928,2073998.625,-59.071655,-33.270004,5120.157715,151.017548,64,336,128,-0.099617,0.008718,-0.002088,0.000221,1.546991,12.322633,2.661575,10.650958,5.766895,0,1.980346,3.282067,3.776265,161.795593,29.997492,274.35257,209.284973,-17458.369141,343.00531,-133.720352,1.392883,4977178112,113633.679688,-93.297081,-67.49543,-34.225426,6083.003418,178.629105,64,384,176,-0.00026,-0.000003,0,0,0.031072,0.412043,0.000585,0.310254,0.009004,0,1.968552,3.43237,4.111699,175.004959,10.362761,5.129057,7.188416,12.526402,4.479565,2.708851,-1.017625,81.00898,1.567714,-106.506447,-80.704796,-47.434792,-13.209366,5538.376465,174.270813,48,432,160,-0.000009,0,-0,0,-0.041189,0.016488,0.000368,0.03029,0.001764,0,1.973988,3.435194,4.118004,162.088898,219.789474,114.105263,1620.888916,41.961784,144.421051,144,96,112,112,64,80,96,128,256,208,176,112,128,64,176,128,192,256,144,128,64,96,272,304,128,240,144,224,96,96,240,144,112,128,208,256,240,144,224,96,No
64,47,57,49,61,109,135,150,165,180,96.5,96.5,96.5,182.42807,2271.774658,2304,-131072,2859.73291,-555.732971,1.291497,30962419236864,5832704,70.76963,152.850037,2254.89209,2253.895264,-187599.9375,2834.349609,-580.454346,1.306508,29618906071040,5830443,840.691345,99.555557,64,144,96,-9.530976,19.339365,-39.571068,237.995224,36.698921,866.942078,32.747688,834.145996,340.230774,0,1.459148,2.19716,2.19716,97.174713,18.779776,2085.628662,1916.622803,-441637.9375,2607.552734,-690.929993,1.370472,19983509749760,5439994.5,-26.405083,1498.848022,118.095238,64,208,112,-1.202784,0.305093,-0.270087,0.253612,12.379503,174.245789,24.592215,231.943375,104.336555,0,1.959148,3.046381,3.046381,125.716751,42.463154,1222.102539,963.039551,-314994.9375,1527.326782,-564.287292,1.396363,2028716556288,2187424.75,-54.947121,-28.542038,5148.365723,149.052628,64,336,128,-0.099202,0.011435,-0.00189,0.000349,1.779859,13.737386,3.330963,11.013495,6.661809,0,1.996792,3.296678,3.777673,157.846024,35.64397,283.822388,209.475876,-20600.234375,356.015747,-146.539856,1.376649,5541231104,126281.0625,-87.076393,-60.67131,-32.129272,5835.24707,172.920181,64,384,160,-0.00064,0.000001,-0.000001,0,0.06126,0.354759,0.000822,0.276699,0.008993,0,1.958541,3.415532,4.077322,173.77005,9.743142,9.311085,13.120056,42.717606,7.355473,5.764583,-0.058924,217.83194,1.265465,-103.00042,-76.595337,-48.053299,-15.924026,5668.24707,176.079498,48,432,160,-0.000013,0,-0,0,-0.039615,0.014412,0.00041,0.027073,0.001933,0,1.969187,3.434567,4.113686,160.85614,221.333328,116.444443,1608.561401,39.513756,143.578949,96,112,64,64,128,96,128,144,208,160,64,112,80,80,112,128,176,256,64,96,80,112,192,192,128,320,240,224,176,112,176,176,160,96,352,96,240,208,224,128,No
128,65,67,67,73,146,174,191,208,225,98.184212,98.184212,108.289474,192,1556.200562,576,-1057792,1798.454224,-1222.454224,1.495611,1513875308544,4562944,121.955338,165.126724,1573.13855,723.200989,-992787.375,1860.628418,-1137.42749,1.483594,2350539079680,4494169.5,745.876526,103.111115,64,144,112,6.881799,-9.160966,95.123573,-6.495636,13.896439,603.605713,68.906853,767.618652,339.940399,0,1.918296,2.503258,2.503258,104.970802,53.240547,1641.068237,1317.259277,-516359.75,2037.145386,-719.886108,1.428611,6594714140672,3800611.25,16.984535,1105.269897,106.666664,64,176,112,-0.901482,0.037436,-0.085889,-0.21214,12.028971,143.030945,50.455669,218.674179,113.906792,0,1.922023,2.815202,2.815202,121.071167,51.473312,1087.505005,919.921021,-192784.9375,1359.23645,-439.315369,1.39272,1368727486464,1617394.25,0.884171,-16.100365,4385.959961,142.596497,64,336,128,-0.092897,0.012044,-0.00154,0.000386,2.157086,13.929664,3.629184,10.888051,7.513458,0,1.989898,3.281558,3.794168,152.92601,42.233917,269.225159,232.089966,-10970.458984,337.119171,-105.029198,1.381916,5265247232,97747.585938,-30.970673,-47.955208,-31.854843,5810.227539,170.441315,64,384,160,-0.001015,0.000004,-0.000002,0,0.088231,0.285507,0.001346,0.236616,0.010085,0,1.957003,3.403284,4.035357,172.648041,8.645231,13.46646,18.804626,86.064949,11.564972,7.239655,0.122927,3307.769287,9.354181,-50.692703,-67.677238,-51.576874,-19.722031,5705.496094,176.775162,48,432,160,-0.000017,0,-0,0,-0.038118,0.012551,0.000454,0.024126,0.002105,0,1.970845,3.437374,4.121368,157.899399,210.666672,126.222221,1578.994019,28.377226,150.105255,112,64,96,64,80,128,144,112,208,176,96,64,64,176,128,128,272,272,96,112,144,208,272,96,128,176,160,336,304,128,336,352,112,96,288,112,160,320,352,64,No
80,51,58,52,62,122,152,171,190,209,99.868423,99.868423,108.289474,121.852371,1051.627319,1152,36864,1344,-192,-1.178097,1565515579392,1179648,83.152802,111.447769,1049.414917,1168.532471,83973.570313,1301.752808,-133.220306,-1.241815,1405850353664,1029573.875,910.222229,101.333336,64,144,96,4.845918,-39.673325,17.01269,-324.955536,18.84947,347.743134,81.819313,670.248474,359.768707,0,1.918296,2.503258,2.503258,97.059494,66.80986,1111.703735,1206.92627,110228.953125,1316.118408,-109.192154,1.552825,1479621083136,1015755.125,-13.906693,934.603149,106.666664,64,176,112,-0.487015,-0.115571,0.083499,-0.399436,11.855361,110.87793,61.695923,196.054947,126.981651,0,1.950064,2.660673,2.660673,114.567451,64.011375,872.40918,876.831543,-4235.74707,1065.223755,-188.392242,1.425127,604131360768,785776.5625,-31.41465,-17.507957,4060.700439,136.701752,64,336,128,-0.08327,0.010414,-0.001121,0.000338,2.635933,11.880044,3.450403,10.379659,8.210993,0,1.997503,3.244729,3.695704,147.51796,43.699997,245.319733,273.696808,6813.911133,291.208862,-17.512045,1.4164,3569780736,47654.296875,-64.365158,-50.458466,-32.950508,5737.12207,166.535217,64,384,144,-0.001358,0.000006,-0.000004,0,0.110294,0.213461,0.002138,0.193994,0.012047,0,1.954967,3.387692,4.014079,171.700409,7.111972,17.125805,23.736816,134.791351,15.352018,8.384798,0.154419,13675.213867,24.271084,-88.547607,-74.640915,-57.132957,-24.182449,5785.153809,176.357758,48,432,160,-0.000021,0,-0,0,-0.036705,0.010881,0.0005,0.021431,0.002279,0,1.979111,3.438302,4.119499,156.060822,184.888885,132.444443,1560.608154,14.964307,154.315796,64,96,144,128,64,144,112,80,160,64,96,64,80,112,128,112,208,176,96,112,112,224,208,112,256,128,160,144,272,80,240,192,160,96,224,208,80,256,192,96,No
64,47,55,49,60,115,147,168,189,210,108.289474,108.289474,108.289474,113.137085,986.306213,1344,398336,998.337219,345.66275,-1.079399,384735117312,212992,69.039879,89.536674,930.329712,1264.158447,350631.15625,944.786804,319.371613,-1.106834,312543084544,195572.09375,537.283936,97.777779,64,144,96,-8.60717,5.254135,-84.842369,157.234543,20.775053,188.716995,46.445911,569.658875,386.95343,0,1.811278,2.113283,2.113283,91.84333,11.122591,744.879883,969.971252,189508.8125,787.317322,182.6539,-1.370036,171994726400,182808.9375,-22.803452,718.657593,102.095238,64,144,96,-0.079528,-0.063595,0.167405,-0.08451,11.539453,89.932045,39.242081,173.792389,137.664093,0,1.989898,2.570191,2.570191,108.586487,56.908787,658.954834,805.675659,107427.867188,734.049133,71.626534,-1.557969,142416642048,219401.84375,-39.546608,-16.743156,2516.190918,119.85965,64,304,112,-0.072185,0.006852,-0.000696,0.000231,3.104609,7.944879,2.842444,10.064685,8.362549,0,1.971194,3.082825,3.430555,142.642731,35.858131,237.041077,320.100647,23137.974609,230.451065,89.649574,1.569885,1015681728,9912.530273,-73.602852,-50.7994,-34.056244,5594.939453,164.882629,64,384,144,-0.001648,0.000007,-0.000005,0,0.126141,0.14756,0.0031,0.152695,0.014621,0,1.962692,3.378551,4.004473,170.981628,5.262558,19.85317,27.394897,177.578201,18.178944,9.215953,0.174606,30145.003906,40.16761,-101.94175,-79.138298,-62.395142,-28.338898,5716.079102,175.28447,48,432,160,-0.000024,0,-0,0,-0.035379,0.009385,0.000549,0.018974,0.002457,0,2.016597,3.450329,4.127871,153.508759,170.10527,137.777771,1535.087646,10.398179,151.824554,96,144,112,80,80,112,80,112,176,96,64,128,144,128,128,80,256,144,112,64,96,272,304,160,320,112,80,128,272,96,240,224,80,112,304,272,96,384,144,176,No
80,51,58,52,62,129,162,177,192,207,99.026314,99.026314,99.026314,208.614471,1563.339966,2016,687104,1819.122681,196.877319,-1.048431,5347910615040,1315840,83.695259,192.694824,1478.457397,1874.050781,543142.4375,1755.40686,118.643944,-1.06613,4704400048128,1339496.375,499.358032,99.555557,64,128,112,-12.283707,5.733848,-23.84635,16.102404,27.0327,579.431824,27.101839,619.71521,364.723145,0,1.448816,1.891061,1.891061,99.725311,145.209106,1086.46875,1181.016113,16670.296875,1405.406128,-224.390015,-1.155434,1852457353216,1328117.75,-16.030052,1084.371826,118.095238,64,208,112,-0.031707,-0.2026,-0.125072,-0.061422,9.30403,240.583908,12.529712,201.984375,119.83783,0,1.823068,2.77327,2.77327,118.579376,134.184082,666.567444,660.181702,-25077.359375,847.850159,-187.668442,-1.275019,233675276288,536149.375,-34.884117,-18.854065,3678.237061,128.280701,64,304,112,-0.039791,0.001161,0.000058,0.000082,2.610462,13.014046,1.464443,10.329682,7.074315,0,1.973726,3.163098,3.563874,146.317917,53.955708,207.576553,263.949493,12786.000977,228.217499,35.732002,-1.327944,1290647552,18525.332031,-62.622658,-46.592606,-27.738541,5396.87207,164.732391,64,384,144,-0.001692,0.000018,-0.000004,0,0.131489,0.131671,0.002271,0.150018,0.011344,0,1.961219,3.388964,4.009207,170.758926,4.585183,19.638552,26.787933,163.930023,18.956038,7.831895,0.268964,44399.859375,61.873283,-87.063667,-71.033615,-52.17955,-24.44101,5699.21875,176.914291,48,432,176,-0.000024,0,-0,0,-0.032814,0.005751,0.000746,0.012674,0.003074,0,1.984554,3.441604,4.132038,153.719284,184,117.777779,1537.192871,20.075439,155.157898,80,64,80,112,112,128,128,112,64,144,64,144,96,240,160,96,288,80,208,96,80,288,288,80,272,96,112,112,224,80,192,240,304,112,272,368,112,224,176,128,No
112,59,61,61,69,149,184,201,218,235,98.184212,98.184212,108.289474,90.509666,1008.253906,736,-544768,1534.35498,-798.35498,-0.943206,1473829142528,2720768,108.977951,81.034569,972.18988,722.052124,-489311.375,1474.265625,-752.213501,-0.950077,1292243566592,2478604.75,613.135803,99.555557,64,144,96,-2.636806,-22.935247,28.147144,-318.725525,10.854189,347.293915,30.844357,588.95813,350.223877,0,1.842371,2.419382,2.419382,101.619164,60.850815,807.461426,688.070068,-241187.140625,1192.029419,-503.959351,-0.987719,680896823296,1438189,7.358788,759.292542,107.428574,64,160,112,0.156072,-0.03384,0.037909,0.075895,10.123367,168.531723,8.431878,202.58609,110.944763,0,1.863121,2.643315,2.643315,111.789474,94.264427,610.546326,687.998474,-1364.859375,833.285095,-145.286636,-0.974954,226636742656,478801.34375,-2.811523,-10.170311,2758.717041,119.85965,64,304,112,-0.026278,-0.003781,0.000548,-0.000059,3.004084,8.680174,1.220425,10.868659,6.430017,0,1.980971,3.073506,3.428267,142.613846,39.890549,229.886108,308.896698,18786.632813,255.122665,53.774033,-0.844879,1934166784,20270.636719,-33.635895,-40.994682,-30.824371,5343.921875,164.056335,64,384,144,-0.001894,0.000015,-0.000005,-0,0.139112,0.077299,0.003382,0.112256,0.014034,0,1.967807,3.395492,4.009702,170.334976,2.38501,20.998711,28.662079,188.528275,20.136282,8.525797,0.23706,55371.46875,67.401672,-61.357025,-68.715813,-58.545502,-27.72113,5738.370117,176.894409,48,432,176,-0.000027,0,-0,0,-0.031627,0.005116,0.000791,0.011194,0.00331,0,2.037735,3.461694,4.134667,154.439774,194.947372,127.111115,1544.397705,25.567497,151.473694,64,80,144,80,96,128,112,80,96,112,96,112,128,208,144,64,336,160,192,128,128,272,176,112,224,96,112,96,240,144,176,240,224,256,224,256,208,320,112,240,No
96,55,58,57,65,142,179,198,217,236,99.868423,99.868423,108.289474,131.939377,764.492004,-672,-241664,506.092621,-1178.092651,-0.839243,640454492160,1418240,98.969803,111.645821,682.790771,-516.391846,-263508.15625,554.421204,-1070.81311,-0.830672,352176766976,1320693.25,461.432098,104.888885,80,144,112,9.933628,-2.522797,-45.954311,89.532921,-4.569954,196.537521,36.318256,605.312134,320.79361,0,1.448816,2.113283,2.113283,104.494011,28.188538,520.378113,284.630188,-210032.609375,820.96991,-536.339722,-0.785162,74625941504,921144.75,-5.524208,621.133789,96.761902,64,144,96,0.157043,0.118415,0.218831,0.191778,11.176119,107.770798,14.224351,212.050262,99.254745,0,1.992778,2.506144,2.506144,107.974396,33.370472,671.020203,764.944702,-7806.703125,937.615234,-172.670502,-0.708607,360661352448,616367.1875,-9.004593,-3.480385,2533.210205,124.350876,64,304,112,-0.016557,-0.008757,0.000873,-0.000197,3.165609,5.065301,2.319155,11.571627,5.759132,0,1.990199,3.188963,3.4722,141.296249,22.093975,258.229919,329.253052,15676.261719,315.792877,13.460181,-0.631154,4954500096,45702.527344,-42.326447,-36.802238,-33.321854,5286.231445,164.056335,64,352,144,-0.002009,0.000012,-0.000005,-0,0.138843,0.041084,0.005201,0.081581,0.017038,0,1.962918,3.4026,4.006405,170.201584,0.663175,20.899881,28.640869,190.225632,19.770061,8.870808,0.234893,48723.21875,59.396873,-71.231781,-65.707573,-62.227188,-28.905334,5653.92334,175.86087,48,384,160,-0.000029,0,-0,0,-0.030551,0.004632,0.000818,0.009891,0.003546,0,2.030704,3.458845,4.120136,154.067841,204,117.473686,1540.678345,29.933203,144.842102,80,144,112,112,128,112,80,80,144,64,96,80,80,160,96,96,240,64,272,144,224,256,160,96,272,144,128,80,272,176,96,208,96,272,192,304,128,288,96,208,No
80,51,58,53,63,135,160,174,188,202,99.026314,99.026314,110.815788,131.939377,1552.824463,1632,-289792,2198.496338,-566.496277,-0.969573,10181183275008,3822592,82.58519,127.186028,1482.598267,1571.447021,-244307.28125,2098.48291,-527.036011,-0.960751,8511376850944,3446675,568.888916,101.333336,64,144,96,2.274868,-14.521623,-8.987464,-115.530479,22.008537,516.483521,39.252472,653.862366,306.924561,0,1.950212,2.503258,2.503258,96.767441,110.426041,1108.647095,1204.44751,-120573.09375,1585.327515,-380.880035,-0.889136,2804170883072,1932986.125,-14.182251,1027.483032,107.428574,64,192,96,0.117781,0.071124,0.030038,0.047638,10.521097,200.184158,7.907362,228.341049,91.543442,0,1.932915,2.791858,2.791858,114.50164,103.493484,721.898132,771.749878,-73888.328125,1053.389404,-281.639557,-0.760541,530767740928,891151.1875,-31.916451,-17.7342,3237.466309,128.842102,64,304,112,0.012248,-0.012036,0.00151,-0.000264,2.704201,9.305208,1.781536,11.291484,5.18952,0,1.969915,3.154683,3.556434,145.244904,40.623112,238.471573,285.951141,5313.425781,316.921478,-30.970333,-0.665307,4948141056,60514.355469,-62.659714,-48.477463,-30.743263,5144.816406,165.183105,64,352,160,-0.001923,0.000013,-0.000004,-0,0.137431,0.028057,0.004486,0.076934,0.013287,0,1.972769,3.410202,3.995696,170.209,0.694379,19.690376,26.417999,153.559906,19.67704,6.740959,0.196912,58394.953125,83.671097,-87.62381,-73.441559,-55.707359,-24.964096,5550.79248,176.337891,48,384,176,-0.000028,0,-0,0,-0.028263,0.004325,0.000739,0.007312,0.004041,0,2.012398,3.454905,4.117075,153.908783,210.947372,108.888885,1539.087769,36.682457,142.736847,112,96,128,112,80,144,96,64,64,144,96,128,64,304,96,160,176,64,192,128,128,304,224,128,208,112,240,64,224,112,112,288,192,224,256,160,144,208,96,208,No
